,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
699,99,2022-01-08 18:09:45+00:00,"One last look at your face before the lights go out helps me sleep well  and makes my heartbeat. IMYSM and ILYSM, MewMew.❤️❤️❤️❤️❤️
Sleep well tonight and Good MEWnight. 🥰

BEFORE 430 2ND WIN

@MSuppasit
#MewSuppasit 
#มิวศุภศิษฏ์
#Before430 https://t.co/OCUtJyqsJ9",one last look at your face before the lights go out helps me sleep well and makes my heartbeat imysm and ilysm mewmew sleep well tonight and good mewnight before 430 2nd win,0.8709677419354839
749,49,2022-01-09 22:34:28+00:00,"Ako lang ba yung hindi maka move sa ENTRANCE nila sa Round Festival 😭

@SB19Official #SB19

Listening to #Bazinga_SB19 https://t.co/cZd90JOo8u",ako lang ba yung hindi maka move sa entrance nila sa round festival listening to,0.8666666666666667
750,50,2022-01-09 22:34:20+00:00,Just posted a photo @ Compassvale Walk https://t.co/AJeBjyUHpz,just posted a photo compassvale walk,0.8333333333333334
752,52,2022-01-09 22:31:09+00:00,Just posted a photo @ Compassvale Walk https://t.co/mPUlU9pCrU,just posted a photo compassvale walk,0.8333333333333334
757,57,2022-01-09 22:25:59+00:00,"I'm at Block 671A Edgefield Plains, Singapore 821671 in Singapore https://t.co/O9kXYLzqhL",im at block 671a edgefield plains singapore 821671 in singapore,0.875
775,75,2022-01-09 21:30:58+00:00,Bruh my stuff from weta takes so long,bruh my stuff from weta takes so long,0.875
785,85,2022-01-09 20:26:02+00:00,Many things change over time.#Malaysiabdking👑 #lovechallenge #foryou @ Central Park at Damansara Aliff https://t.co/CSE3598lqL,many things change over time central park at damansara aliff,0.8
787,87,2022-01-09 20:18:24+00:00,Duck Roasted with Angelica Herb @ Dian Xiao Er Northpoint City https://t.co/EXfJzsLEIs,duck roasted with angelica herb dian xiao er northpoint city,0.8
789,89,2022-01-09 20:16:43+00:00,Stewed Pork Ribs with Yam and Shiitake Mushrooms @ Dian Xiao Er Northpoint City https://t.co/AH77gx2f4H,stewed pork ribs with yam and shiitake mushrooms dian xiao er northpoint city,0.8461538461538461
790,90,2022-01-09 20:15:50+00:00,Luffa with Vermicelli and Egg @ Dian Xiao Er Northpoint City https://t.co/cmYMe357Sb,luffa with vermicelli and egg dian xiao er northpoint city,0.8
792,92,2022-01-09 20:14:25+00:00,Pan Fried Cod Fish in Superior Soy Sauce @ Dian Xiao Er Northpoint City https://t.co/OpgM1jT3ie,pan fried cod fish in superior soy sauce dian xiao er northpoint city,0.8461538461538461
802,2,2022-01-10 23:57:27+00:00,"Vertical Panorama of Zermatt under Matterhorn
#photography #switzerland https://t.co/a79o4u45qM",vertical panorama of zermatt under matterhorn,0.8333333333333334
811,11,2022-01-10 23:52:22+00:00,"Sana today, tomorrow and forever. Walang magdala ng SS from other fandoms na negative or positive man yan! Para di ma distract. Hihi. 

Ken Dsuper1or
@SB19Official #SB19
Stream #Bazinga_SB19 MV!",sana today tomorrow and forever walang magdala ng ss from other fandoms na negative or positive man yan para di ma distract hihi ken dsuper1or stream mv,0.8846153846153846
817,17,2022-01-10 23:36:30+00:00,Just posted a photo @ Singapore / Singapura / 新加坡 / சிங்கப்பூர் https://t.co/0yLTSyMLan,just posted a photo singapore singapura,0.8333333333333334
837,37,2022-01-10 23:18:37+00:00,"Hello guys! Reminder, always wear mask properly and wash your hands and observe social distancing  pag nasa labas tas pag kumain wag po ilagay yung mask sa chin or neck instead use mask holder or tangalin niyo sya fully at ipatong sa mesa na may tissue.

#Bazinga_SB19",hello guys reminder always wear mask properly and wash your hands and observe social distancing pag nasa labas tas pag kumain wag po ilagay yung mask sa chin or neck instead use mask holder or tangalin niyo sya fully at ipatong sa mesa na may tissue,0.8043478260869565
846,46,2022-01-10 22:56:18+00:00,B the #light &amp; #salt @ Singapore / Singapura / 新加坡 / சிங்கப்பூர் https://t.co/StCb785o8T,b the and singapore singapura,0.8
850,50,2022-01-10 22:54:11+00:00,"If Zoe Tay fans and Fann Wong fans can stop quarelling, then you all can too.

Stop being childish and grow up!",if zoe tay fans and fann wong fans can stop quarelling then you all can too stop being childish and grow up,0.8636363636363636
859,59,2022-01-10 22:40:28+00:00,"WhatsApp co-founder Acton named Signal's interim CEO

https://t.co/KVWw9FnUXQ",whatsapp cofounder acton named signals interim ceo,0.8571428571428571
860,60,2022-01-10 22:39:55+00:00,Just posted a photo @ Compassvale Walk https://t.co/5OWlQmDzg9,just posted a photo compassvale walk,0.8333333333333334
862,62,2022-01-10 22:33:49+00:00,Just posted a photo @ La Forketta https://t.co/Wh7SooG22I,just posted a photo la forketta,0.8333333333333334
863,63,2022-01-10 22:32:12+00:00,"Reverse engineering the Anycubic Mono 4K Resin 3D Printer (#RustLang / Arm Cortex-M4)

https://t.co/4WUHAR0T22",reverse engineering the anycubic mono 4k resin 3d printer arm cortexm4,0.875
867,67,2022-01-10 22:31:16+00:00,Just posted a photo @ La Forketta https://t.co/V0XpGFOpMp,just posted a photo la forketta,0.8333333333333334
869,69,2022-01-10 22:29:05+00:00,Just posted a photo @ La Forketta https://t.co/oaak1mQYSA,just posted a photo la forketta,0.8333333333333334
872,72,2022-01-10 22:24:39+00:00,Just posted a photo @ Compassvale Walk https://t.co/tqz897vGjo,just posted a photo compassvale walk,0.8333333333333334
877,77,2022-01-10 21:56:28+00:00,"Flipping GPIO the POSIX way on #NuttX OS ... We'll simplify this with #RustLang Embedded HAL

https://t.co/uibtjMs5wG https://t.co/StbRzR2Yi7",flipping gpio the posix way on os well simplify this with embedded hal,0.8461538461538461
902,2,2022-01-11 23:55:27+00:00,📚On y parle de #Relation de Capital Relationnel du concept de communauté social! Un livre co-rédigé en intelligence collective par les talents de @HOPSCOTCHgroupe 👏,on y parle de de capital relationnel du concept de communauté social un livre corédigé en intelligence collective par les talents de,0.8636363636363636
921,21,2022-01-11 23:41:00+00:00,Just posted a photo @ Compassvale Walk https://t.co/yMSsIqqztm,just posted a photo compassvale walk,0.8333333333333334
924,24,2022-01-11 23:38:39+00:00,Just posted a photo @ Compassvale Walk https://t.co/lUPPy8yoc6,just posted a photo compassvale walk,0.8333333333333334
932,32,2022-01-11 23:36:12+00:00,Just posted a photo @ Barilla Singapoore https://t.co/Q99s1G1ynU,just posted a photo barilla singapoore,0.8333333333333334
936,36,2022-01-11 23:34:46+00:00,@Mrbumble_bee You can dm me brotha.,you can dm me brotha,0.8
940,40,2022-01-11 23:31:56+00:00,"We tweaked the #RustLang Driver for LoRa SX1262 to run on #NuttX OS ... By merging the SPI Requests

https://t.co/02XR8KTspR https://t.co/NpxqQfMfGH",we tweaked the driver for lora sx1262 to run on os by merging the spi requests,0.8666666666666667
965,65,2022-01-11 23:16:18+00:00,Wake up and choose violence! Pagi Semua! https://t.co/H5qzMWa3ZR,wake up and choose violence pagi semua,0.8571428571428571
970,70,2022-01-11 23:10:36+00:00,kns touch down then kena this no wonder traffic is so slow,kns touch down then kena this no wonder traffic is so slow,0.8333333333333334
979,79,2022-01-11 22:58:03+00:00,"I'm at Block 671A Edgefield Plains, Singapore 821671 in Singapore https://t.co/TNa8qYwGuq",im at block 671a edgefield plains singapore 821671 in singapore,0.875
1014,14,2022-01-12 23:31:42+00:00,Just posted a photo @ Singapore / Singapura / 新加坡 / சிங்கப்பூர் https://t.co/VxOKQ8YbCm,just posted a photo singapore singapura,0.8333333333333334
1035,35,2022-01-12 23:13:04+00:00,Just posted a photo @ Compassvale Walk https://t.co/41kBKMz2m6,just posted a photo compassvale walk,0.8333333333333334
1037,37,2022-01-12 23:11:38+00:00,Just posted a photo @ Compassvale Walk https://t.co/Nyi1Lk3fUb,just posted a photo compassvale walk,0.8333333333333334
1044,44,2022-01-12 22:56:15+00:00,@Priya09937114 Ruba really ur tweets all nice,ruba really ur tweets all nice,0.8333333333333334
1063,63,2022-01-12 22:34:24+00:00,Zaobao article discusses whether US is trying to steal China's technology? 😂 Totally bought/sold.,zaobao article discusses whether us is trying to steal chinas technology totally boughtsold,0.8461538461538461
1099,99,2022-01-12 19:39:12+00:00,3:30am sisig chicken rice from Lucky cafe. https://t.co/MIdUV8hO75,330am sisig chicken rice from lucky cafe,0.8333333333333334
1101,1,2022-01-13 23:57:20+00:00,Just posted a photo @ Compassvale Walk https://t.co/LGDSuQIfEL,just posted a photo compassvale walk,0.8333333333333334
1103,3,2022-01-13 23:53:56+00:00,Just posted a photo @ Compassvale Walk https://t.co/XUJrZdYt5P,just posted a photo compassvale walk,0.8333333333333334
1122,22,2022-01-13 23:41:24+00:00,@AidenADV @garyvee 😍 thanks for giving back. Tagging my nft buddies here @_MrNFT @JeremyLee01,thanks for giving back tagging my nft buddies here,0.8888888888888888
1143,43,2022-01-13 23:22:44+00:00,#mycheekyprincess finally got her bonus “secret” WW in Invisible jet character #popmartjusticeleague #popmartsg @ 榜鵝 Punggol https://t.co/S8tmaeqaAU,finally got her bonus secret ww in invisible jet character punggol,0.8181818181818182
1148,48,2022-01-13 23:13:39+00:00,@jimindipidy_95 Jimin hip thrust is really 🔥,jimin hip thrust is really,0.8
1154,54,2022-01-13 23:11:57+00:00,Mas excited pa ang artist ko bah hahajaj https://t.co/F8vny1fqxx,mas excited pa ang artist ko bah hahajaj,0.875
1155,55,2022-01-13 23:11:26+00:00,Upvote and leave nice comments for our darling Jimin💛,upvote and leave nice comments for our darling jimin,0.8888888888888888
1156,56,2022-01-13 23:10:53+00:00,"@allkpop Jimin indeed is so loved with whole world sprung to Jimintival just to celebrate our Angel's birthday💛
#ParkJimin #JIMIN #BTSJIMIN #Jiminie #지민 #방탄소년단지민
#朴智旻 #ジミン",jimin indeed is so loved with whole world sprung to jimintival just to celebrate our angels birthday,0.8823529411764706
1180,80,2022-01-13 22:01:30+00:00,YOU DONT UNDERSTAND. IM PROUDDDD 😭,you dont understand im proudddd,0.8
1238,38,2022-01-14 23:09:05+00:00,"Nevermind, landing would be a pain LMFAO",nevermind landing would be a pain lmfao,0.8571428571428571
1249,49,2022-01-14 22:50:13+00:00,"Far easier than fpl
Wordle 210 3/6

⬛⬛⬛🟨⬛
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",far easier than fpl wordle 210 36,0.8
1254,54,2022-01-14 22:28:30+00:00,"My weekends always starts off with the typical Singaporean breakfast.

- soft-boiled eggs
- kaya toast
- kopi-O

What more can you ask for?

#Singaporeanlife
#Thaiexpat https://t.co/sAhZ4TTmuK",my weekends always starts off with the typical singaporean breakfast softboiled eggs kaya toast kopio what more can you ask for,0.8571428571428571
1258,58,2022-01-14 22:16:57+00:00,@ChristianLenz @luckeRRR_ @BIGCLANgg Gg Christian 🤝 thx for the PayPal 😘,gg christian thx for the paypal,0.8333333333333334
1297,97,2022-01-14 21:11:14+00:00,Just posted a photo @ Andsoforth https://t.co/5nLp9Z8ftu,just posted a photo andsoforth,0.8
1323,23,2022-01-15 23:29:24+00:00,Just posted a photo @ Johor Bahru https://t.co/9CWY7eFjNC,just posted a photo johor bahru,0.8333333333333334
1369,69,2022-01-15 21:57:48+00:00,Pleasee!!! Why he so cute 🥺 i want him !!,pleasee why he so cute i want him,0.875
1397,97,2022-01-15 19:37:00+00:00,Dry Mee Siam with Sambal Prawns delivered by @tabaojiak #tabaojiak @ Chilli Padi Nonya Restaurant https://t.co/fHUEAHigH4,dry mee siam with sambal prawns delivered by chilli padi nonya restaurant,0.8333333333333334
1398,98,2022-01-15 19:35:47+00:00,"🐹 Naoki : Staph!!!!! So unglam!!!!!

🙎🏼‍♀️ Me : too late~~~

🤪🤭

#NaokitheHamster #naoki #unglam @ West Region, Singapore https://t.co/XG2nkLj6KU",naoki staph so unglam me too late west region singapore,0.8
1410,10,2022-01-16 23:40:59+00:00,"@NBCSWarriors KD out, Steph, out, Dray out. Harden in, Kyrie in, Klay in. Two team captains out West and East 🥺😭
#KevinDurant #NBAAllStar 
#StephenCurry #NBAAllStar",kd out steph out dray out harden in kyrie in klay in two team captains out west and east,0.8421052631578947
1414,14,2022-01-16 23:39:00+00:00,"@NBCSWarriors So the Warriors playing without Steph and Dray, 😔 #StephenCurry #NBAAllStar",so the warriors playing without steph and dray,0.875
1464,64,2022-01-16 22:44:27+00:00,"Add Dawson to the list of ""if only's"" for this gw. Hiw did you miss that... https://t.co/b6sAxL24dB",add dawson to the list of if onlys for this gw hiw did you miss that,0.8125
1467,67,2022-01-16 22:42:09+00:00,Just posted a photo @ Compassvale Walk https://t.co/J8hA6DXJoG,just posted a photo compassvale walk,0.8333333333333334
1470,70,2022-01-16 22:40:30+00:00,Just posted a photo @ Compassvale Walk https://t.co/CAGJ9UqCeD,just posted a photo compassvale walk,0.8333333333333334
1472,72,2022-01-16 22:38:31+00:00,"I'm at Block 671A Edgefield Plains, Singapore 821671 in Singapore https://t.co/pFlUeYsZH5",im at block 671a edgefield plains singapore 821671 in singapore,0.875
1484,84,2022-01-16 22:22:38+00:00,"@showmywomen Not very smart blurring you face, with portrait foto hanging on wall",not very smart blurring you face with portrait foto hanging on wall,0.8333333333333334
1485,85,2022-01-16 22:20:21+00:00,who would’ve thought i’d still be here five years later? happy Singapore anniversary (1/16/22) to me. | 2:06pm @ Merlion Park https://t.co/KmZF6u3s85,who wouldve thought id still be here five years later happy singapore anniversary 11622 to me 206pm merlion park,0.8823529411764706
1506,6,2022-01-17 23:53:02+00:00,Align APAC Kick Off 2022 (@ Apex @ Henderson in Singapore) https://t.co/iRZ8fDuf9a,align apac kick off 2022 apex henderson in singapore,0.875
1529,29,2022-01-17 23:37:58+00:00,"Solve Wordle using the #Linux command line (grep)

https://t.co/JFZlO3korX",solve wordle using the command line grep,0.8571428571428571
1540,40,2022-01-17 23:29:14+00:00,"""Airlines ask Biden administration for 'immediate intervention' on 5G""

https://t.co/cSWTSnhxrc",airlines ask biden administration for immediate intervention on 5g,0.875
1560,60,2022-01-17 23:17:00+00:00,"Done majlis belah orang rumah

15/01/2022 https://t.co/SrzQfLBOoJ",done majlis belah orang rumah 15012022,0.8
1562,62,2022-01-17 23:14:23+00:00,"Just posted a photo @ Cintech 1, Science Park Drive https://t.co/85UjKOpUOn",just posted a photo cintech 1 science park drive,0.875
1586,86,2022-01-17 22:35:35+00:00,Today’s Wordle had me sweatin’,todays wordle had me sweatin,0.8
1588,88,2022-01-17 22:33:32+00:00,Jerry Seinfeld &amp; Cardi B: Between Two Ferns With Zach Galifianakis https://t.co/lPtnQbFUv7 via @YouTube,jerry seinfeld and cardi b between two ferns with zach galifianakis via,0.8333333333333334
1608,8,2022-01-18 23:52:51+00:00,Just posted a photo @ Singapore / Singapura / 新加坡 / சிங்கப்பூர் https://t.co/7pAq0bI9aK,just posted a photo singapore singapura,0.8333333333333334
1669,69,2022-01-18 22:50:15+00:00,@waidr Wow getting a headstart on April fools huh,wow getting a headstart on april fools huh,0.875
1670,70,2022-01-18 22:48:28+00:00,@MariaHaskins @ClowderofTwo The dude has the stats to back things up!,the dude has the stats to back things up,0.8888888888888888
1685,85,2022-01-18 22:16:40+00:00,Just posted a photo @ Compassvale Walk https://t.co/bJQ3TtVAe3,just posted a photo compassvale walk,0.8333333333333334
1687,87,2022-01-18 22:15:15+00:00,Just posted a photo @ Compassvale Walk https://t.co/H3GrfsxpFo,just posted a photo compassvale walk,0.8333333333333334
1688,88,2022-01-18 22:11:44+00:00,Some sticky blue rice #Bugis @ Sawadee Thai Cuisine https://t.co/RFTjjYci5G,some sticky blue rice sawadee thai cuisine,0.8571428571428571
1702,2,2022-01-19 23:58:23+00:00,NikkoAM-Straits Trading MSCI China Electric Vehicles and Future Mobility ETF Listing Ceremony (@ SGX Centre 1 in Singapore) https://t.co/BWTTcIwk4L,nikkoamstraits trading msci china electric vehicles and future mobility etf listing ceremony sgx centre 1 in singapore,0.8125
1735,35,2022-01-19 23:14:37+00:00,@FPL_Salah Nicely done Abdul. Netted that haul there !,nicely done abdul netted that haul there,0.8571428571428571
1742,42,2022-01-19 23:11:13+00:00,"If anyone swing trades, look out for XLF :) https://t.co/Jded9oH4AD",if anyone swing trades look out for xlf,0.875
1752,52,2022-01-19 22:55:34+00:00,White House trying to clean up/specify,white house trying to clean upspecify,0.8333333333333334
1765,65,2022-01-19 22:43:13+00:00,Choose the dark side in #Kallang @ Chwee Chian Rd https://t.co/rCsgHgxi1Y,choose the dark side in chwee chian rd,0.875
1772,72,2022-01-19 22:35:20+00:00,@FPLfrasier Target still top 100 given I only have one FH chip but a bit shell-shocked if I'm honest.,target still top 100 given i only have one fh chip but a bit shellshocked if im honest,0.8823529411764706
1775,75,2022-01-19 22:33:50+00:00,"Building a SoC with Litex (#FPGA)

https://t.co/ZvAesRgX0c",building a soc with litex,0.8
1778,78,2022-01-19 22:30:24+00:00,"ASIC roundup of open source #RISCV CPU cores

https://t.co/Xxy9vCIV8c",asic roundup of open source cpu cores,0.8571428571428571
1786,86,2022-01-19 22:15:28+00:00,De gea is the one who can save flight 828,de gea is the one who can save flight 828,0.8888888888888888
1787,87,2022-01-19 22:14:24+00:00,@rajsi_love Medam please add me I also come in,medam please add me i also come in,0.875
1789,89,2022-01-19 22:11:14+00:00,Just posted a photo @ Compassvale Walk https://t.co/GJo292dcfS,just posted a photo compassvale walk,0.8333333333333334
1790,90,2022-01-19 22:08:45+00:00,Just posted a photo @ Compassvale Walk https://t.co/HH4buzluda,just posted a photo compassvale walk,0.8333333333333334
1815,15,2022-01-20 23:48:28+00:00,"Singapore-Indonesia Leaders’ Retreat to be held in Bintan on Jan 25 

 https://t.co/PeSWFRA9JW",singaporeindonesia leaders retreat to be held in bintan on jan 25,0.8
1837,37,2022-01-20 23:32:10+00:00,Pegasus Asia Listing Ceremony (@ SGX Auditorium) https://t.co/b4EYEfencF,pegasus asia listing ceremony sgx auditorium,0.8333333333333334
1855,55,2022-01-20 23:19:11+00:00,See yall in the garden 😁 @AzukiZen https://t.co/qgd0wtOSz7,see yall in the garden,0.8
1872,72,2022-01-20 23:13:21+00:00,"Don't too hard on yourself.

BAZINGA ON BBHTS
@SB19Official #SB19

Listen to #Bazinga_SB19",dont too hard on yourself bazinga on bbhts listen to,0.8
