,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
539,39,2022-01-07 22:37:34+00:00,"@shakira11943240 @SB19Official Yun naa nga problima ng A'tin, yung album sobra na ngang late e release album limited pa ahaha.. yung label at company na ng dedepende nlang sa digital album at stream. D na kasi nila need mamuhunan dba?!. Tpos ying mga EWAN  sa tabi pinoproblema na din nila problima natin ahahh",yun naa nga problima ng atin yung album sobra na ngang late e release album limited pa ahaha yung label at company na ng dedepende nlang sa digital album at stream d na kasi nila need mamuhunan dba tpos ying mga ewan sa tabi pinoproblema na din nila problima natin ahahh,0.6470588235294118
626,26,2022-01-08 23:23:54+00:00,Morning…back to school da arini🥴.. https://t.co/6bWpi0vFFT,morningback to school da arini,0.6
645,45,2022-01-08 23:04:56+00:00,Nachts ist die Bay am schönsten. https://t.co/tyEBK8INyc,nachts ist die bay am schönsten,0.6666666666666666
653,53,2022-01-08 22:28:05+00:00,I stan OhmFluke always! Forever MyBlue!,i stan ohmfluke always forever myblue,0.6666666666666666
687,87,2022-01-08 18:40:49+00:00,Peduli orang kata,peduli orang kata,0.6666666666666666
688,88,2022-01-08 18:30:50+00:00,"Tik tok is time killer Sia
.",tik tok is time killer sia,0.6666666666666666
788,88,2022-01-09 20:17:33+00:00,Claypot Tofu  with Seafood @ Dian Xiao Er Northpoint City https://t.co/J9LTmIe46n,claypot tofu with seafood dian xiao er northpoint city,0.6666666666666666
794,94,2022-01-09 20:12:58+00:00,E-fu Noodle with Conpoy and Golden Mushrooms @ Dian Xiao Er Northpoint City https://t.co/PplLRSYVr9,efu noodle with conpoy and golden mushrooms dian xiao er northpoint city,0.6666666666666666
795,95,2022-01-09 20:12:08+00:00,"Acaba de publicar una foto en Leicester Square, London https://t.co/YxQGEQSB5j",acaba de publicar una foto en leicester square london,0.6666666666666666
801,1,2022-01-10 23:58:38+00:00,"二零二二第一餐韩国烧烤 
等了一年 有个人才可以出来 🤣🤣 @ 안녕하세요 HELLO Korean BBQ https://t.co/pn3OAjZPiN",hello korean bbq,0.6666666666666666
813,13,2022-01-10 23:46:25+00:00,I'm at Phoon Huat Baking Supplies https://t.co/Y887rb4eB6,im at phoon huat baking supplies,0.6666666666666666
822,22,2022-01-10 23:29:53+00:00,@xxSaddisxx @_muahchee_ Why me hahahaha,why me hahahaha,0.6666666666666666
825,25,2022-01-10 23:29:03+00:00,"Retweet Retweet lang muna ako kasi nalilito pa ko sa ganitan ng tags. Observe lang muna habang nag reretwet.

Ken Dsuper1or
@SB19Official #SB19
Stream #Bazinga_SB19 MV!",retweet retweet lang muna ako kasi nalilito pa ko sa ganitan ng tags observe lang muna habang nag reretwet ken dsuper1or stream mv,0.6818181818181818
847,47,2022-01-10 22:55:50+00:00,"❤ 💕 @ Pasir Ris, Singapore https://t.co/hdnNVANKmY",pasir ris singapore,0.6666666666666666
849,49,2022-01-10 22:54:38+00:00,"❤ 💕 @ Pasir Ris, Singapore https://t.co/FUkIcp2Tw1",pasir ris singapore,0.6666666666666666
852,52,2022-01-10 22:49:17+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/nSkdS7OkSG,just posted a photo tianfamily tianomgupdates,0.6666666666666666
855,55,2022-01-10 22:44:37+00:00,Wag lang dumating yung araw na ako yung magbago..,wag lang dumating yung araw na ako yung magbago,0.6666666666666666
858,58,2022-01-10 22:43:13+00:00,Good morning..kaya PABA?,good morningkaya paba,0.6666666666666666
892,92,2022-01-10 21:24:48+00:00,@bbozotwt I love tommyinnit,i love tommyinnit,0.6666666666666666
898,98,2022-01-10 21:19:07+00:00,@bbozotwt @dwtsbark Ima chnage to gnf one,ima chnage to gnf one,0.6
1004,4,2022-01-12 23:47:18+00:00,"Extra workout hari ni, tayar pecah. Menolak la aku satu kilo.",extra workout hari ni tayar pecah menolak la aku satu kilo,0.6363636363636364
1019,19,2022-01-12 23:25:03+00:00,Thank you admin..isa ka sa mga marytupok na keepers😂,thank you adminisa ka sa mga marytupok na keepers,0.6666666666666666
1039,39,2022-01-12 23:06:23+00:00,"Bro, thats what istidraj is. https://t.co/2eNTryEW1O",bro thats what istidraj is,0.6
1042,42,2022-01-12 22:58:32+00:00,@monkey_banana80 Sensuallynhot and inviting.,sensuallynhot and inviting,0.6666666666666666
1045,45,2022-01-12 22:55:17+00:00,@syeerainoue @LombongShopee Baru perasan ayang mention ni 🥺,baru perasan ayang mention ni,0.6
1046,46,2022-01-12 22:51:59+00:00,@syeerainoue @Bruce_Cares Wkwkwkwkwkw. Laju je nak main air 🤣🤣🤣❤️,wkwkwkwkwkw laju je nak main air,0.6666666666666666
1102,2,2022-01-13 23:55:07+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/ppEyz7ujGX,just posted a photo tianfamily tianomgupdates,0.6666666666666666
1104,4,2022-01-13 23:53:27+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/j6zbEnUYqi,just posted a photo tianfamily tianomgupdates,0.6666666666666666
1166,66,2022-01-13 22:49:14+00:00,"Ung kahit sa panaginip ko nakimipagnardahan pa rin kay chloe😭

@SB19Official #SB19

#Bazinga_SB19 is my hype song!",ung kahit sa panaginip ko nakimipagnardahan pa rin kay chloe is my hype song,0.6428571428571429
1174,74,2022-01-13 22:13:17+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/UkES8Klds9,just posted a photo tianfamily tianomgupdates,0.6666666666666666
1222,22,2022-01-14 23:42:43+00:00,"Mag iingat ang lahat.

@SB19Official #SB19 
@stellajero_
Listening to #Bazinga_SB19  https://t.co/2aM8L01bh1",mag iingat ang lahat listening to,0.6666666666666666
1250,50,2022-01-14 22:44:02+00:00,Suhyun/suhyeon romanization sucks,suhyunsuhyeon romanization sucks,0.6666666666666666
1299,99,2022-01-14 20:55:56+00:00,@KellyHu Be safe Kelly.tkc,be safe kellytkc,0.6666666666666666
1300,0,2022-01-15 23:59:20+00:00,Habis duit aku bulan ni https://t.co/aynkeaOEu2,habis duit aku bulan ni,0.6
1319,19,2022-01-15 23:35:06+00:00,Its yosi day..😁,its yosi day,0.6666666666666666
1440,40,2022-01-16 23:13:08+00:00,#KevinDurant #NBAAllStar let’s go kd,lets go kd,0.6666666666666666
1486,86,2022-01-16 22:19:36+00:00,"""How's the GUI-creation side of #RustLang?""

https://t.co/96R7We4rjd",hows the guicreation side of,0.6
1487,87,2022-01-16 22:17:24+00:00,"灘も共学化を
Westminster school も共学化しました
シンガポールは高校から全校共学
NUSもNTUも女子学生の方が多いです",westminster school nusntu,0.6666666666666666
1491,91,2022-01-16 22:00:55+00:00,@NetsDaily Speedy recovery KD #KevinDurant #NBAAllStar,speedy recovery kd,0.6666666666666666
1497,97,2022-01-16 21:24:05+00:00,Nyanyian buat man of the match..,nyanyian buat man of the match,0.6666666666666666
1572,72,2022-01-17 23:02:41+00:00,@officialgtfc Couple of belters!,couple of belters,0.6666666666666666
1600,0,2022-01-18 23:59:20+00:00,@doug_munford Fuelling the addiction…,fuelling the addiction,0.6666666666666666
1622,22,2022-01-18 23:37:12+00:00,"Some people really be proving ""appa buthi than eh pillai’kum irukum"" 👌🏼☺️",some people really be proving appa buthi than eh pillaikum irukum,0.6363636363636364
1638,38,2022-01-18 23:25:55+00:00,@adfxx Happy birthday bro!!!,happy birthday bro,0.6666666666666666
1660,60,2022-01-18 22:58:51+00:00,@suganth57328445 Nice saree anuty 😜😜😜😜😜,nice saree anuty,0.6666666666666666
1671,71,2022-01-18 22:47:40+00:00,Check out Jasmeet Chadha's video! #TikTok https://t.co/wAmFGq3XOp,check out jasmeet chadhas video,0.6
1717,17,2022-01-19 23:39:54+00:00,O Mi Cron 🤯,o mi cron,0.6666666666666666
1874,74,2022-01-20 23:12:55+00:00,"Fresh tweets and retweet mga mareee,

BAZINGA ON BBHTS
@SB19Official #SB19

Listen to #Bazinga_SB19",fresh tweets and retweet mga mareee bazinga on bbhts listen to,0.6363636363636364
1875,75,2022-01-20 23:12:22+00:00,"May katapusan din naman ang lahat. Not now but soon!!

BAZINGA ON BBHTS
@SB19Official #SB19

Listen to #Bazinga_SB19",may katapusan din naman ang lahat not now but soon bazinga on bbhts listen to,0.6666666666666666
1878,78,2022-01-20 23:09:04+00:00,"Isipin natin yung trashy words na nababato nila sa boys e magpapatibay pa satin sa kakaharapin pa natin

BAZINGA ON BBHTS
@SB19Official #SB19

Listen to #Bazinga_SB19",isipin natin yung trashy words na nababato nila sa boys e magpapatibay pa satin sa kakaharapin pa natin bazinga on bbhts listen to,0.6086956521739131
1968,68,2022-01-21 22:00:02+00:00,Bu Retno idola kita semua,bu retno idola kita semua,0.6
1991,91,2022-01-21 19:18:51+00:00,"simple lang ang buhay, pag ayaw sayo, dun ka sa gusto ka!",simple lang ang buhay pag ayaw sayo dun ka sa gusto ka,0.6666666666666666
2022,22,2022-01-22 23:40:25+00:00,@bakhtiar_rohman Apa la Bambang ...,apa la bambang,0.6666666666666666
2035,35,2022-01-22 23:27:34+00:00,@MariaHaskins It is impossibru https://t.co/2QRTcgVypD,it is impossibru,0.6666666666666666
2058,58,2022-01-22 22:58:12+00:00,"Park dulu, discharge hospital baru baca 😅",park dulu discharge hospital baru baca,0.6666666666666666
2059,59,2022-01-22 22:57:07+00:00,Aga pa galain matyag ko aw..,aga pa galain matyag ko aw,0.6666666666666666
2078,78,2022-01-22 22:10:46+00:00,@NeelamSharma__ Heya Blue Sharma,heya blue sharma,0.6666666666666666
2150,50,2022-01-23 23:08:26+00:00,Ngaa piliton mo ang tao man..,ngaa piliton mo ang tao man,0.6666666666666666
2175,75,2022-01-23 22:41:09+00:00,Kape! Good morning.. https://t.co/0R9bEKbTQq,kape good morning,0.6666666666666666
2176,76,2022-01-23 22:38:55+00:00,@luvsbozo WHAT NO JKJK,what no jkjk,0.6666666666666666
2217,17,2022-01-24 23:41:36+00:00,"No fpl. 🤯Wordle 220 4/6*

🟨⬛🟨⬛⬛
⬛🟨🟨🟨⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",no fpl wordle 220 46,0.6666666666666666
2223,23,2022-01-24 23:34:48+00:00,"To our SUNSHINE,who always lightens our day.

Good MEWning 

#มิวศุภศิษฏ์คนนี้ที่ใจเฝ้ารอ

#Before430 
#MewSuppasit
#มิวศุภศิษฏ์ 
@MSuppasit https://t.co/dpi40kF7RK",to our sunshinewho always lightens our day good mewning,0.6666666666666666
2248,48,2022-01-24 23:09:03+00:00,@arshrda Bo to the cil bocil,bo to the cil bocil,0.6
2307,7,2022-01-25 23:54:38+00:00,Pebenda la dia ni. Ishh,pebenda la dia ni ishh,0.6
2329,29,2022-01-25 23:34:31+00:00,Aaj ka burnol lagane ka plan he eska . Jay shree ram 🙏,aaj ka burnol lagane ka plan he eska jay shree ram,0.6363636363636364
2353,53,2022-01-25 23:13:30+00:00,"?Dah berselawat kaaa hari ni

۞اَللّٰهُمَّ صَلِّ عَلَىٰ سَيِّدِنَا مُحَمَّدٍ، وَعَلَىٰ آلِ سَيِّدِنَا مُحَمَّدٍ.۞",dah berselawat kaaa hari ni,0.6
2370,70,2022-01-25 22:48:07+00:00,Shalom sahabat doa https://t.co/zBYwJeG8mk,shalom sahabat doa,0.6666666666666666
2444,44,2022-01-26 23:20:24+00:00,I always been alone..at napaka independent kung tao..sa sobrang independent ko..do you think I need someone?kung may darating then yun siguro..but for now..I'm happy I have myself..sa may jowa na..congrats..sana all!,i always been aloneat napaka independent kung taosa sobrang independent kodo you think i need someone kung may darating then yun sigurobut for nowim happy i have myselfsa may jowa nacongratssana all,0.65625
2467,67,2022-01-26 22:52:24+00:00,Minsan namimiss ko yung moon ko..,minsan namimiss ko yung moon ko,0.6666666666666666
2501,1,2022-01-27 23:59:17+00:00,"#TBT de cuando el chofer de Singapur se copó a la fiesta argentina y empezó a volverse loco y a bailar con nosotros jajajaja.
Volviamos de perder contra TT, quedando 0-4 en fases de grupo pero con el animo bien arriba 🔥🔥 https://t.co/ZnVhvvuw2t",de cuando el chofer de singapur se copó a la fiesta argentina y empezó a volverse loco y a bailar con nosotros jajajaja volviamos de perder contra tt quedando 04 en fases de grupo pero con el animo bien arriba,0.6153846153846154
2511,11,2022-01-27 23:52:14+00:00,Acaba de publicar una foto en Auschwitz Concentration Camp https://t.co/GMTcT5wvVp,acaba de publicar una foto en auschwitz concentration camp,0.6666666666666666
2534,34,2022-01-27 23:21:57+00:00,Gila-gila match Brazil-Ecuador mat. Alisson got lucky with 2 red cards overturned. VAR baguih harinie. 🥲,gilagila match brazilecuador mat alisson got lucky with 2 red cards overturned var baguih harinie,0.6428571428571429
2548,48,2022-01-27 22:54:39+00:00,mari kita bobo,mari kita bobo,0.6666666666666666
2576,76,2022-01-27 22:17:34+00:00,"@ayubsr Aku bgt dah,🤣🤣",aku bgt dah,0.6666666666666666
2577,77,2022-01-27 22:14:29+00:00,@bakhtiar_rohman @iamtryshb1 Kepikiran ap yang....?.,kepikiran ap yang,0.6666666666666666
2656,56,2022-01-28 23:27:53+00:00,Tani okay na mama ko bah..ayo na sa trangkaso. 😌,tani okay na mama ko bahayo na sa trangkaso,0.6666666666666666
2670,70,2022-01-28 23:17:13+00:00,@XavierNaxa So far ok xde problem. Just first 2 week mmg tak boleh bersukan,so far ok xde problem just first 2 week mmg tak boleh bersukan,0.6666666666666666
2678,78,2022-01-28 23:09:49+00:00,"I'm at Larkin Sentral in Johor Bahru, Johor https://t.co/NtmGt8FtgY",im at larkin sentral in johor bahru johor,0.625
2689,89,2022-01-28 22:57:11+00:00,Paru paro G!/fly high..🤣,paru paro g fly high,0.6
2716,16,2022-01-29 23:25:19+00:00,Ipon kay mapuli next year..,ipon kay mapuli next year,0.6
2721,21,2022-01-29 23:21:31+00:00,@mingweirocks I'm feeing fine,im feeing fine,0.6666666666666666
2722,22,2022-01-29 23:21:08+00:00,"Immediately maxed the 98iv ralts and 93iv dratini after getting them from TRs 🤩😂 #Firsttimegetting91ivandaboveforthese2shadowmons # Butashoga ramen &amp; Ichigo Milk Kuriimu Oolong for supper with the bro 😋 #PowerPlantEvent #TREvent 
# 29 Jan’22 https://t.co/4qbFNDbodP",immediately maxed the 98iv ralts and 93iv dratini after getting them from trs butashoga ramen and ichigo milk kuriimu oolong for supper with the bro 29 jan22,0.6086956521739131
2742,42,2022-01-29 22:48:30+00:00,@burner_2410 @Papamicha007 @VolkerGlaser1 Würde mich freuen. War das letzte mal 2009 da.,würde mich freuen war das letzte mal 2009 da,0.625
2823,23,2022-01-30 23:47:42+00:00,@kevinpramudya_ @samsungID Seri S emang favorit hehe https://t.co/TXkAFwfIjl,seri s emang favorit hehe,0.6
2863,63,2022-01-30 23:15:10+00:00,Laban lang tah..😊 https://t.co/WdA0Y3sKj5,laban lang tah,0.6666666666666666
2938,38,2022-01-31 23:09:16+00:00,@ChefGeloGuison Huwag po tayong mag away away @sejoalzir,huwag po tayong mag away away,0.6666666666666666
2941,41,2022-01-31 23:04:44+00:00,Marupok oo pero di ako bobo!,marupok oo pero di ako bobo,0.6666666666666666
2996,96,2022-01-31 21:42:17+00:00,@Investor_BI @financeFML @Experiencetrad1 @just1ofyou Was soll man denn in Deutschland 🇩🇪 😂😂,was soll man denn in deutschland,0.6666666666666666
3151,51,2022-02-02 22:58:56+00:00,@cheguthamrin Good morning bro.,good morning bro,0.6666666666666666
3227,27,2022-02-03 23:48:29+00:00,"How will newcomers like Warisan or PBM fare in #PRNJohor, when I can’t even see their footprints anywhere? #JohorMemilih Tapi itu lah, dalam politik ni macam-macam boleh jadi. https://t.co/eHwmE98ECB",how will newcomers like warisan or pbm fare in when i cant even see their footprints anywhere tapi itu lah dalam politik ni macammacam boleh jadi,0.6923076923076923
3245,45,2022-02-03 23:34:54+00:00,"?Dah berselawat kaaa hari ni

۞اَللّٰهُمَّ صَلِّ عَلَىٰ سَيِّدِنَا مُحَمَّدٍ، وَعَلَىٰ آلِ سَيِّدِنَا مُحَمَّدٍ.۞",dah berselawat kaaa hari ni,0.6
3262,62,2022-02-03 23:20:46+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/0G0UNpk2QZ,just posted a photo tianfamily tianomgupdates,0.6666666666666666
3297,97,2022-02-03 22:17:32+00:00,Aga naman...good morning!,aga namangood morning,0.6666666666666666
3326,26,2022-02-04 23:30:09+00:00,"@Cherryoon16 @SB19Official pero sabi mo nga choice mo nman yan e. 

@SB19Official #SB19",pero sabi mo nga choice mo nman yan e,0.6666666666666666
3332,32,2022-02-04 23:24:17+00:00,"Nagkaproblema ang KUMU last night Bhe,nawala si Edward.
Unstable kase ang internet nya.

#EdwardBarber @Barber_Edward_",nagkaproblema ang kumu last night bhenawala si edward unstable kase ang internet nya,0.6153846153846154
3335,35,2022-02-04 23:22:20+00:00,Sobra nga explore sa social media..hahaha,sobra nga explore sa social mediahahaha,0.6666666666666666
3354,54,2022-02-04 23:09:27+00:00,"@roderix1966 To lendo Blink do Malcolm Gladwell e tem um teste em q se pede para relacionar rapidamente adjetivos bons a brancos e a negros. Racismo é real e brabo.
Serve para negros, hispânicos, etc",to lendo blink do malcolm gladwell e tem um teste em q se pede para relacionar rapidamente adjetivos bons a brancos e a negros racismo é real e brabo serve para negros hispânicos etc,0.6764705882352942
3360,60,2022-02-04 23:00:13+00:00,"As notícias q vem do Brasil são revoltantes... Quanta violência, covardia...

Q tristeza",as notícias q vem do brasil são revoltantes quanta violência covardia q tristeza,0.6153846153846154
3368,68,2022-02-04 22:55:36+00:00,United kenna rob sia cb,united kenna rob sia cb,0.6
3428,28,2022-02-05 23:27:19+00:00,"I'm at Taman Cahaya Masai in Pasir Gudang, Johor, JOHOR https://t.co/WkKjDBp1k7",im at taman cahaya masai in pasir gudang johor johor,0.6
3448,48,2022-02-05 23:01:53+00:00,"Bakit di kapa nagjojowa?
me: financially unstable,mentally unstable,trust issues, overthinking and anxiety. D pa heal totally. Baka d na nga..forever and ever..amen🤣 https://t.co/1jbVTuifB1",bakit di kapa nagjojowa me financially unstablementally unstabletrust issues overthinking and anxiety d pa heal totally baka d na ngaforever and everamen,0.6818181818181818
3452,52,2022-02-05 22:57:19+00:00,Sometimes ayaw ko ng kausap I just put my earphones on kahit walang music..kasi ayoko ng kausap.hahah I'm kind of weirdooo,sometimes ayaw ko ng kausap i just put my earphones on kahit walang musickasi ayoko ng kausaphahah im kind of weirdooo,0.6190476190476191
3461,61,2022-02-05 22:39:59+00:00,Do you think may pake ko sa ihambal nyo? Kiss maaaah ass!,do you think may pake ko sa ihambal nyo kiss maaaah ass,0.6666666666666666
3464,64,2022-02-05 22:38:08+00:00,Pisssteeee king twitter ngaa wala edit post! Hahaha,pisssteeee king twitter ngaa wala edit post hahaha,0.625
3499,99,2022-02-05 21:43:22+00:00,"Muntik na ah .pwede pala umulit yung letter??  Wordle 232 6/6

⬜⬜🟩⬜⬜
🟩⬜🟩⬜🟨
🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",muntik na ah pwede pala umulit yung letter wordle 232 66,0.6666666666666666
3633,33,2022-02-07 23:30:28+00:00,Ano kaya pwede natin gawin para ma ban si panot ni YT?! DI NIYA DESSERVE ANG PLATFORM. DBA MAY COMMUNITY RULES AND GUIDELINES SI YT?,ano kaya pwede natin gawin para ma ban si panot ni yt di niya desserve ang platform dba may community rules and guidelines si yt,0.64
3664,64,2022-02-07 23:04:18+00:00,@rapplerdotcom @lanceuylim My kababayan lets go Atty.Mayor 🌸🌷💖💕,my kababayan lets go attymayor,0.6
3672,72,2022-02-07 22:55:01+00:00,"Yamaha DX7 chip reverse-engineering: Control Registers

https://t.co/4dPkIopK6n",yamaha dx7 chip reverseengineering control registers,0.6
3700,0,2022-02-08 23:59:38+00:00,@AHakimRahman @GeegeeAhmad mana tempat nak repair hidung tu,mana tempat nak repair hidung tu,0.6666666666666666
3704,4,2022-02-08 23:53:50+00:00,"Alhamdulillah 
07 Rejab 1443H
Tenang2 je 😁 @ Springfield D &amp; T Machineshop https://t.co/xnCAtKzRef",alhamdulillah 07 rejab 1443h tenang2 je springfield d and t machineshop,0.625
3709,9,2022-02-08 23:47:55+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/EYbifcXJeS,just posted a photo tianfamily tianomgupdates,0.6666666666666666
3712,12,2022-02-08 23:43:05+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/0egKRwWiK3,just posted a photo tianfamily tianomgupdates,0.6666666666666666
3714,14,2022-02-08 23:40:58+00:00,"@MysaraHadzim Hahaha walau turn sebatu, cite tetap seinci org tau Kan 😂😂😂",hahaha walau turn sebatu cite tetap seinci org tau kan,0.6
3722,22,2022-02-08 23:31:47+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/eAWfjyhNe4,just posted a photo tianfamily tianomgupdates,0.6666666666666666
3736,36,2022-02-08 23:26:59+00:00,Just posted a photo @ Tian天family 天天家族 天心 天超 天使 天宝 天甜 Tianomgupdates https://t.co/n960799ZgQ,just posted a photo tianfamily tianomgupdates,0.6666666666666666
3790,90,2022-02-08 22:08:18+00:00,@Ilyas___Rahman @Jomkitamy Konsep studio kot takde bedroom?,konsep studio kot takde bedroom,0.6
3808,8,2022-02-09 23:54:06+00:00,@JeebiezzBapes Woot! Thx bruhh!,woot thx bruhh,0.6666666666666666
3831,31,2022-02-09 23:35:09+00:00,"@Kureiji_Fox @GentleGamerYT @c_pawz As of now, Miko, Kokomi, Ayato &amp; Kazuha, unfortunately to my wallet",as of now miko kokomi ayato and kazuha unfortunately to my wallet,0.6666666666666666
3836,36,2022-02-09 23:30:39+00:00,"@Anu06102021 @SmitaSup @Daic_selva @param4porul Like a Cat😺. Cats always believe that if they close their eyes, the entire world closes as well...😂",like a cat catsalways believethatiftheyclosetheireyestheentireworldclosesaswell,0.6
3856,56,2022-02-09 23:00:07+00:00,"Robb.. 
Aku sedang berusaha 

Bantu aku 🤲",robb aku sedang berusaha bantu aku,0.6666666666666666
3905,5,2022-02-10 23:57:11+00:00,Just because I miss my Jongdaeddy #Chen credit tik tok @nuna_chen92 https://t.co/UoUu9Ald2w,just because i miss my jongdaeddy credit tik tok,0.6666666666666666
3913,13,2022-02-10 23:45:30+00:00,@fluffehmochi @milkmochiee Nak join camne,nak join camne,0.6666666666666666
3932,32,2022-02-10 23:33:13+00:00,Looking forward magbugtaw adlaw na..,looking forward magbugtaw adlaw na,0.6
3979,79,2022-02-10 22:38:07+00:00,"@rahmani_ima Amunisi logistic untuk mahar 
Eh 😂🙏",amunisi logistic untuk mahar eh,0.6
4008,8,2022-02-11 23:54:04+00:00,Low-key missing you,lowkey missing you,0.6666666666666666
4057,57,2022-02-11 22:49:52+00:00,This is sleman. https://t.co/O2PsXuAlAc,this is sleman,0.6666666666666666
4060,60,2022-02-11 22:33:26+00:00,Miglamig bah..bisan ang heater di mag talab sa tubig,miglamig bahbisan ang heater di mag talab sa tubig,0.6666666666666666
4121,21,2022-02-12 23:12:42+00:00,Donny enjoying life at Goodison Park. 🎉,donny enjoying life at goodison park,0.6666666666666666
4125,25,2022-02-12 23:09:33+00:00,@DilawanSlayer @KarJonOfficial @OFFICIALKYCHIE At ano kinalaman ng kychie😂🤣,at ano kinalaman ng kychie,0.6
4205,5,2022-02-13 23:52:57+00:00,Bertahun dah ada covid takkan tak tau lagi,bertahun dah ada covid takkan tak tau lagi,0.625
4240,40,2022-02-13 23:34:36+00:00,@sarankaran_y Another Sanghi theory,another sanghi theory,0.6666666666666666
4280,80,2022-02-13 23:07:52+00:00,Daw trangkasuhon ko ya hww...,daw trangkasuhon ko ya hww,0.6
4297,97,2022-02-13 22:37:57+00:00,Never wrong with some midnight #dimsum @ Swee Choon Tim Sum Restaurant Pte Ltd https://t.co/KHdNk7N64z,never wrong with some midnight swee choon tim sum restaurant pte ltd,0.6666666666666666
4301,1,2022-02-14 23:59:23+00:00,fking sad la,fking sad la,0.6666666666666666
4308,8,2022-02-14 23:56:00+00:00,Someone told me..kanami daw sakon mag palangga. Bot lang!,someone told mekanami daw sakon mag palangga bot lang,0.6666666666666666
4318,18,2022-02-14 23:48:08+00:00,@itsayynono Good job !! Dah blh tido anytime 😂,good job dah blh tido anytime,0.6666666666666666
4349,49,2022-02-14 23:30:55+00:00,"Just posted a photo @ Singapore,Butik Batok https://t.co/J1Qvksm8nO",just posted a photo singaporebutik batok,0.6666666666666666
4362,62,2022-02-14 23:23:39+00:00,Amu ning pinaka tanga ko nga ginhimo.. Pero at least happiness pati sa Iban.,amu ning pinaka tanga ko nga ginhimo pero at least happiness pati sa iban,0.6428571428571429
4374,74,2022-02-14 23:16:12+00:00,@GilbertoEZayas Made me drooling 🤤,made me drooling,0.6666666666666666
4414,14,2022-02-15 23:39:06+00:00,"Moving forward, usha2 dulu apa perubahan untuk smart contract.

https://t.co/thuhGWyoB1",moving forward usha2 dulu apa perubahan untuk smart contract,0.625
4427,27,2022-02-15 23:27:06+00:00,Hello blurry fren https://t.co/wVQrXYinjf,hello blurry fren,0.6666666666666666
4527,27,2022-02-16 23:28:44+00:00,Cronos chain is on Tezos! Last 165 Crxillions available! Grab! https://t.co/DPxVUf80mz #crodex #crxillions #crofam #CRO,cronos chain is on tezos last 165 crxillions available grab,0.6666666666666666
