,id_column,annotate_text,label,annotated_at
36,11282,"<b>Raw:</b> Never been into concerts before until I discovered @SB19Official who inspired me and to keep going. Salamat sa musika Pinuno! 💠

@SB19Official #SB19
#DunkingPHSB19Concert https://t.co/oNaUslq0SV<br><b>Clean</b>: never been into concerts before until i discovered who inspired me and to keep going salamat sa musika pinuno",code-switched,2022-12-12 15:07:20
37,19884,"<b>Raw:</b> Rise and shine ☀️

Morning cardio in a bit 🏃🏻 https://t.co/dWVOigtmK4<br><b>Clean</b>: rise and shine morning cardio in a bit",,2022-12-12 15:07:24
38,114,"<b>Raw:</b> Dinner date with #TeamSB 💜

#LifeWithLhyzie @ Peri-Peri Charcoal Chicken and Sauce Bar Banawe QC https://t.co/DUU3IrhVfu<br><b>Clean</b>: dinner date with peri peri charcoal chicken and sauce bar banawe qc",,2022-12-12 15:07:30
39,17912,<b>Raw:</b> @ohMisterbates @DuaneAbueva8 @iskrukutoy what happened to that plot twist regarding the bbm DQ?😔<br><b>Clean</b>: what happened to that plot twist regarding the bbm dq,non_standard_english,2022-12-12 15:07:41
40,6601,"<b>Raw:</b> I want you for a life time, Gelo!!! 🥺😭💔<br><b>Clean</b>: i want you for a life time gelo",non_standard_english,2022-12-12 15:07:47
41,16510,"<b>Raw:</b> The Pixies live from Coachella in 2004.

I was there! 

2022 RSD release. @PIXIES https://t.co/v117VF75Ra<br><b>Clean</b>: the pixies live from coachella in 2004 i was there 2022 rsd release",non_standard_english,2022-12-12 15:07:52
42,18258,<b>Raw:</b> @PajamaMaster grabe na nga democracy sa Pinas wala pa freedom eh 😅 how do u expect these ppl be thankful! Liberals fostered their sense of entitlement. Blame everything to the govt mindset.<br><b>Clean</b>: grabe na nga democracy sa pinas wala pa freedom eh how do u expect these ppl be thankful liberals fostered their sense of entitlement blame everything to the govt mindset,code-switched,2022-12-12 15:08:02
43,14515,<b>Raw:</b> When you think i'm going to the gym but for the foodtrip! 😜😂🤤 @ Molito Lifestyle Center https://t.co/OWjoVZgqc0<br><b>Clean</b>: when you think im going to the gym but for the foodtrip molito lifestyle center,non_standard_english,2022-12-12 15:08:11
44,21585,<b>Raw:</b> Off to Balesin in a bit💙🤗🫰 https://t.co/4hMkRyQKvQ<br><b>Clean</b>: off to balesin in a bit,,2022-12-12 15:08:19
45,319,<b>Raw:</b> Thankful that an expert engaged a paid troll cum apologist on ill gotten/plundered wealth; this shld be the norm as many of this well paid spinmeisters are let loose on socmed to spread dis/misinformation https://t.co/ieahLVvii6<br><b>Clean</b>: thankful that an expert engaged a paid troll cum apologist on ill gottenplundered wealth this shld be the norm as many of this well paid spinmeisters are let loose on socmed to spread dismisinformation,non_standard_english,2022-12-12 15:08:26
46,10484,<b>Raw:</b> @Cloudcutter1 @AoTJewels Monke gets fall out of walls<br><b>Clean</b>: monke gets fall out of walls,non_standard_english,2022-12-12 15:08:33
47,21217,<b>Raw:</b> that song reminds me of yeye<br><b>Clean</b>: that song reminds me of yeye,non_standard_english,2022-12-12 15:08:38
48,15849,"<b>Raw:</b> Hey @kerwinkiffy yung assignment mo, pakihanap siya ah! 😁 I just want to prove my point, lols.<br><b>Clean</b>: hey yung assignment mo pakihanap siya ah i just want to prove my point lols",code-switched,2022-12-12 15:08:42
49,19,"<b>Raw:</b> Went to Clark w my 2 younger cousins (both minor) and they were surprised to see there are so many open spaces. “Ate ang ganda dito ang daming park. We could play football/ frisbee”

I feel sorry for both of them. Dalawang taon na silang kulong. https://t.co/U3v13cyIsR<br><b>Clean</b>: went to clark w my 2 younger cousins both minor and they were surprised to see there are so many open spaces ate ang ganda dito ang daming park we could play football frisbee i feel sorry for both of them dalawang taon na silang kulong",code-switched,2022-12-12 15:08:48
50,12666,<b>Raw:</b> bro needs to get and sell that bag 😭😭😭😂😂😂 https://t.co/pwSNamU8jk<br><b>Clean</b>: bro needs to get and sell that bag,,2022-12-12 15:08:53
51,15341,"<b>Raw:</b> Our Yunhyeong is so happy!

YOU ARE LOVED iKON
#iKON_DrOhGoldenClinic
@YG_iKONIC #iKON
#Stanworld #SWNewSeason https://t.co/GJ4oEl6EjA<br><b>Clean</b>: our yunhyeong is so happy you are loved ikon",,2022-12-12 15:08:57
52,13995,<b>Raw:</b> Ia-add ko o ia-add ko? HAHAHAHA. Eme<br><b>Clean</b>: ia add ko o ia add ko hahahaha eme,not_english,2022-12-12 15:09:09
53,22638,"<b>Raw:</b> I'm at LRT1 - Bambang Station - @officiallrt1 in Manila, Metro Manila https://t.co/GzstHN0NWg<br><b>Clean</b>: im at lrt1 bambang station in manila metro manila",,2022-12-12 15:09:12
54,21267,"<b>Raw:</b> I'm at LRT1 - Bambang Station - @officiallrt1 in Manila, Metro Manila https://t.co/MMe2vJ6yw5<br><b>Clean</b>: im at lrt1 bambang station in manila metro manila",,2022-12-12 15:09:14
55,14000,"<b>Raw:</b> 💔💔💔 No truer words have ever been spoken, mizz ma’am ❕❕❕ https://t.co/upR6qD9D3M<br><b>Clean</b>: no truer words have ever been spoken mizz maam",non_standard_english,2022-12-12 15:09:17
56,15225,<b>Raw:</b> Let’s go Titkok? Will upload new videos there soon! Follow me @ mentorluc 🙏🏻 https://t.co/TbzBDw0Cb2<br><b>Clean</b>: lets go titkok will upload new videos there soon follow me mentorluc,,2022-12-12 15:09:20
57,12334,"<b>Raw:</b> Please also vote Teddy Baguilat for senator! Number 4 po sa balota!! ♥️

@TeddyBaguilatJr<br><b>Clean</b>: please also vote teddy baguilat for senator number 4 po sa balota",code-switched,2022-12-12 15:09:46
58,8908,<b>Raw:</b> #BBM binayaran na ang 203B estate tax. #AprilFoolsDay #AngatBuhayLahat #HuwagMagpaloko https://t.co/kvhquC8MXQ<br><b>Clean</b>: binayaran na ang 203b estate tax,code-switched,2022-12-12 15:09:57
59,4695,<b>Raw:</b> Road to 50kgs and abs 💪 nyeeek.<br><b>Clean</b>: road to 50kgs and abs nyeeek,code-switched,2022-12-12 15:10:07
60,23219,"<b>Raw:</b> I'm at LRT1 - Bambang Station - @officiallrt1 in Manila, Metro Manila https://t.co/1ZEIkkfbR6<br><b>Clean</b>: im at lrt1 bambang station in manila metro manila",,2022-12-12 15:10:09
61,12343,<b>Raw:</b> @marreyjuana Spoilers alert: Magkapatid  po ni Strange si Wanda.<br><b>Clean</b>: spoilers alert magkapatid po ni strange si wanda,code-switched,2022-12-12 15:10:14
62,3603,"<b>Raw:</b> #BNN/ Barangay News Network, BBM US GLOBAL Big group nationwide https://t.co/nGOhvFbp3r<br><b>Clean</b>: barangay news network bbm us global big group nationwide",,2022-12-12 15:10:18
63,8652,<b>Raw:</b> ka stress diko ma retrieve yung account ko 🥲<br><b>Clean</b>: ka stress diko ma retrieve yung account ko,code-switched,2022-12-12 15:10:24
64,17041,<b>Raw:</b> nice gym ng wlaang 2log cool<br><b>Clean</b>: nice gym ng wlaang 2log cool,not_english,2022-12-12 15:10:28
65,14953,<b>Raw:</b> Long weekend is over. Let's go kayod again🥵<br><b>Clean</b>: long weekend is over lets go kayod again,code-switched,2022-12-12 15:10:31
66,17798,"<b>Raw:</b> Ganito sana sa ticket selling, pede na pumasok ng sm  🤷‍♀️ https://t.co/d01g1iLTl5<br><b>Clean</b>: ganito sana sa ticket selling pede na pumasok ng sm",,2022-12-12 15:10:36
67,12984,"<b>Raw:</b> Happiest Birthday to my cous Aei! More tan, more fun ☺️ 🍻🎈🎂 @ Nobu Hotel, City of Dreams Manila https://t.co/dtFDyvqEUk<br><b>Clean</b>: happiest birthday to my cous aei more tan more fun nobu hotel city of dreams manila",,2022-12-12 15:10:39
68,15371,"<b>Raw:</b> Good morning babies Khai Wan and Khai Dao. Both of you are so fluffy and cute 🥰
#KristPerawat #PlutoMuffinFamily https://t.co/fhh629oOVP<br><b>Clean</b>: good morning babies khai wan and khai dao both of you are so fluffy and cute",,2022-12-12 15:10:41
69,7404,"<b>Raw:</b> are you rolling your eyes on me, ottobots?! #😏🐩 https://t.co/ZXbuxm6ppY<br><b>Clean</b>: are you rolling your eyes on me ottobots",,2022-12-12 15:10:45
70,19253,<b>Raw:</b> @PAULiiingdown @phtoycon di nga maidentify..at large pa<br><b>Clean</b>: di nga maidentify at large pa,some_english,2022-12-12 15:10:54
71,15539,"<b>Raw:</b> @CityCruiserMNL @innocentalter69 @BeeUrwyl @Lerence @p0poy_dtorpe @phapppi @MrDanielGray98 @leovinc3 @jor262525 May sagot na ba yung inquiry na kung walang PRC, pwede na ba ang Civil Service Eligibility - Professional (Single Take)? Hahahahah<br><b>Clean</b>: may sagot na ba yung inquiry na kung walang prc pwede na ba ang civil service eligibility professional single take hahahahah",code-switched,2022-12-12 15:11:13
72,10089,"<b>Raw:</b> @reyuzaki04 Enjoy your vacay Sir Rey. Have fun and enough sleep ha. If marumi ,dont subo. Charot!<br><b>Clean</b>: enjoy your vacay sir rey have fun and enough sleep ha if marumi dont subo charot",code-switched,2022-12-12 15:11:18
73,1625,<b>Raw:</b> @nesawho Go ahead darling karapatan mo yn<br><b>Clean</b>: go ahead darling karapatan mo yn,some_english,2022-12-12 15:12:21
74,18100,<b>Raw:</b> or mali lang siguro overthink ko<br><b>Clean</b>: or mali lang siguro overthink ko,some_english,2022-12-12 15:12:28
75,7388,"<b>Raw:</b> No stream this morning, but don’t worry, tonight lezzgo 👌🏻<br><b>Clean</b>: no stream this morning but dont worry tonight lezzgo",non_standard_english,2022-12-12 15:12:31
76,7437,<b>Raw:</b> pls enuff w that bestie we all know what u did<br><b>Clean</b>: pls enuff w that bestie we all know what u did,non_standard_english,2022-12-12 15:12:34
77,5549,"<b>Raw:</b> ""bakit ayaw mo I-post or story yung grades mo?""<br><b>Clean</b>: bakit ayaw mo i post or story yung grades mo",some_english,2022-12-12 15:12:39
78,24061,<b>Raw:</b> Just posted a photo @ Las Piñas https://t.co/QhaVX8p2oA<br><b>Clean</b>: just posted a photo las piñas,,2022-12-12 15:12:41
79,8042,<b>Raw:</b> feeling ko purga si Gil kababasa san never again ko hahahahahahahaha https://t.co/GvSHGe1seZ<br><b>Clean</b>: feeling ko purga si gil kababasa san never again ko hahahahahahahaha,code-switched,2022-12-12 15:12:45
80,16860,"<b>Raw:</b> Fathers' day run

Check out my activity on Strava: https://t.co/ogoalJZVJe https://t.co/atjc7FNH9s<br><b>Clean</b>: fathers day run check out my activity on strava",,2022-12-12 15:12:49
