,id,date,rawContent,cleaned_content,english_relative_frequency
61,16462,2022-06-14 23:19:47+00:00,@nayee_subah Your sister name  jodha wife of akbar,your sister name jodha wife of akbar,0.7142857142857143
16,4017,2022-02-10 23:54:49+00:00,@BaljeetBehror Good work baljeet Bhai....I am big fan u,good work baljeet bhai i am big fan u,0.7777777777777778
57,3258,2022-02-02 22:38:49+00:00,This channel gorging on the freakiest weed..... https://t.co/4mIqxs3Qnz,this channel gorging on the freakiest weed,0.7142857142857143
99,18000,2022-06-29 21:11:37+00:00,@ArvindKejriwal Beta Gujarat wala hi desh chala Raha he.... Tum apni dekho....tum free wale CM ho ek din India ko Sri Lanka Bna doge,beta gujarat wala hi desh chala raha he tum apni dekho tum free wale cm ho ek din india ko sri lanka bna doge,0.7083333333333334
89,5190,2022-02-21 21:47:06+00:00,"@ShadesDudeio Captive in despair
https://t.co/MDJWVYAF61
0.04 $ETH https://t.co/wPd6UIiBYo",captive in despair 0 04 eth,0.75
22,11623,2022-04-27 23:38:50+00:00,Madhya Pradesh ka bhi bata do yeh hypocrisy nahin hai https://t.co/PqbG8zxkb9,madhya pradesh ka bhi bata do yeh hypocrisy nahin hai,0.7
14,2315,2022-01-24 23:53:14+00:00,🙏🚩🚩 Jai shree ram 🚩🚩🙏 jai hanuman 🚩🙏🌞☀️ shubh prabhat 🙏 https://t.co/ejp8F8GAPj,jai shree ram jai hanuman shubh prabhat,0.7142857142857143
5,12606,2022-05-07 23:54:24+00:00,"Noida walon, 
Next time you visit sandwich
King, ask for kadhai paneer
And butter naan. 
It's yum. ⚡⚡",noida walon next time you visit sandwich king ask for kadhai paneer and butter naan its yum,0.7647058823529411
99,10500,2022-04-15 22:39:13+00:00,"Painted Blaidd. Thank you!
https://t.co/gZnC5eJMLQ

#ELDENRING
#ELDEN_RING #EldenRingFanart #FANART #Blaidd https://t.co/UFdx9ZWUdc",painted blaidd thank you,0.75
73,23574,2022-08-24 22:50:31+00:00,"Back in Tezu.                                                  My dad:Beitho Anu, main duty ja rahi hoon    Me: That’s incorrect baba. You’re a male it should be “JA RAHA HOON”.    My dad: No, i’m talking to u &amp; u’re a girl so it’ll be “JA RAHI HOON” 🤷🏻‍♀️🤐",back in tezu my dadbeitho anu main duty ja rahi hoon me thats incorrect baba youre a male it should be ja raha hoon my dad no im talking to u and ure a girl so itll be ja rahi hoon,0.7560975609756098
14,18315,2022-07-03 23:42:05+00:00,"@nagromyrneh It's Rakesh, not Rajesh 😋",its rakesh not rajesh,0.75
78,1379,2022-01-14 21:54:12+00:00,@airtelindia I am constantly requesting for airtel Fiber in burari!,i am constantly requesting for airtel fiber in burari,0.7777777777777778
55,16156,2022-06-11 23:36:32+00:00,@vijay5808 @SunilBathamBjp Subh prabhat Jai suryadev Vijay ji iam follow you please follow me,subh prabhat jai suryadev vijay ji iam follow you please follow me,0.75
34,13335,2022-05-14 23:29:37+00:00,@Raahi_supergirl @BeingSalmanKhan Beta jii...! Epic bolo....🤘🏻🤘🏻,beta jii epic bolo,0.75
36,11037,2022-04-21 23:20:53+00:00,@Ayesha0786786 Ameen summa Ameen Ya Rab ul Alameen,ameen summa ameen ya rab ul alameen,0.7142857142857143
69,20070,2022-07-20 22:47:02+00:00,@It_Prabhakar @AamAadmiParty @ZeeNews @Republic_Bharat @PMOIndia Hoga to denge na!,hoga to denge na,0.75
87,22088,2022-08-09 22:13:36+00:00,@thisisk1000 U mean Yoda hai,u mean yoda hai,0.75
90,2091,2022-01-21 21:37:26+00:00,"Order from this restaurant on Zomato | Govinda's Restaurant, A 5, Opposite NTPC Office, Sector 33, Noida https://t.co/gDaKWMjywH",order from this restaurant on zomato govindas restaurant a 5 opposite ntpc office sector 33 noida,0.7142857142857143
77,23278,2022-08-21 22:43:48+00:00,@Bellossom__ @TweetByVaibhav Hahah soja soja goodnight 🫂,hahah soja soja goodnight,0.75
78,5579,2022-02-25 22:37:19+00:00,"Gabon at UNSC Ukriane meet: We condemn this war. All wars are dehumanising.

PS: this is significant. Gabon abstained in previous Ukriane meet vote. https://t.co/bdhL5OvlF2",gabon at unsc ukriane meet we condemn this war all wars are dehumanising ps this is significant gabon abstained in previous ukriane meet vote,0.7916666666666666
10,1111,2022-01-12 23:28:11+00:00,"Here in RZ-97 TF KHUSHI RAM
PARK .
UTTAM NAGAR MATIYALA NEW DELHI NEW
DELHI 110059, Jal board water supply not functioning from last 3 days. Please have a look into this and do needful.@ArvindKejriwal @Ceo_djb @DelhiJalBoard please do needful.",here in rz 97 tf khushi ram park uttam nagar matiyala new delhi newdelhi 110059 jal board water supply not functioning from last 3 days please have a look into this and do needful please do needful,0.7647058823529411
70,8171,2022-03-23 22:26:38+00:00,"@beingarun28 Had hoti hay yar ayse mahan logo ka name jod rahe ho corrupted politicians se, had hoti hay thuuuuuu",had hoti hay yar ayse mahan logo ka name jod rahe ho corrupted politicians se had hoti hay thuuuuuu,0.7894736842105263
97,18798,2022-07-07 21:44:38+00:00,@ranvijaylive Kya kare..bhai..soon Hindus will be endangered rare species,kya kare bhai soon hindus will be endangered rare species,0.7
49,20750,2022-07-27 22:50:22+00:00,"Consensual DNA egg of Maryam Rajavi in Meerut electricity board - Latika Rana Singapore- DOB 18-2-1977.

https://t.co/izMn53FIRJ

https://t.co/bfYdanotDg

https://t.co/RpMcqlIX0c

https://t.co/Zm6ZHtQlDQ https://t.co/FoxuByj63b https://t.co/wGonD5HuJ3 https://t.co/HzQMe3vV55",consensual dna egg of maryam rajavi in meerut electricity board latika rana singapore dob 18 2 1977,0.7142857142857143
19,7020,2022-03-12 23:15:35+00:00,@nglinsman Seems like goodbye JCPOA.,seems like goodbye jcpoa,0.75
18,10019,2022-04-11 23:52:55+00:00,@sayeed_uddin Locker me rakh dijiye,locker me rakh dijiye,0.75
59,21660,2022-08-05 23:22:36+00:00,"https://t.co/3i8fzUiOmY

Meenakshi lekhi ji  visited CHITTARANJAN PARK POLICE STATION to join @ewa_delhi EWA Empowered Women's Association students who are stitching our National flag with great respect to support the HAR GHAR TIRANGA CAMPAIGN.",meenakshi lekhi ji visited chittaranjan park police station to join ewa empowered womens association students who are stitching our national flag with great respect to support the har ghar tiranga campaign,0.7741935483870968
65,21666,2022-08-05 23:21:15+00:00,"""Dreams are essential to life."" 
Anais Nin",dreams are essential to life anais nin,0.7142857142857143
78,10779,2022-04-18 23:13:43+00:00,We all need in our like a bhaiyya like jeetu bhaiyya @Farjigulzar (kota factory)😥,we all need in our like a bhaiyya like jeetu bhaiyya kota factory,0.7692307692307693
15,11516,2022-04-26 23:45:43+00:00,@Mehaklovesharma Good Morning 🌻🌻 Mehak Ji,good morning mehak ji,0.75
92,17793,2022-06-27 22:06:18+00:00,. MacOS is Safe + Secure.,macos is safe secure,0.75
52,6553,2022-03-07 22:48:28+00:00,"All Exit polls :Eror 404
@yadavakhilesh",all exit polls eror 404,0.75
95,7796,2022-03-19 20:44:55+00:00,@nstomar Very good👍 RSS ka aashirwad bana rahe,very good rss ka aashirwad bana rahe,0.7142857142857143
25,4426,2022-02-14 22:54:50+00:00,"Pattachitra painting of Lord Jagannath with adornments narrating Kanchiavijan conquest story by artist Kishore kumar Rana. 
https://t.co/G26wqlOL7O
#art #nft #pattern #Odisha #design #NFTCommunity #conceptart #IncredibleIndia #DekhoApnaDesh https://t.co/OtVGDp4b2V",pattachitra painting of lord jagannath with adornments narrating kanchiavijan conquest story by artist kishore kumar rana,0.75
55,18556,2022-07-05 22:27:48+00:00,@DN_Thakur_Ji आप सब जो मर्जी बोलो we support nupur sharma,we support nupur sharma,0.75
9,18010,2022-06-30 23:49:02+00:00,"@zomato kya aap plastic free food delivery karoge?

See how people in red dresses are taking plastic from Noida.

 https://t.co/EF3EBPOotV https://t.co/TUpSOawTl4",kya aap plastic free food delivery karoge see how people in red dresses are taking plastic from noida,0.7777777777777778
93,5094,2022-02-20 22:00:46+00:00,Ye Bhawna  ka first husband ye an hher per nahi atta hai https://t.co/TUzIGVMBjg,ye bhawna ka first husband ye an hher per nahi atta hai,0.75
38,2839,2022-01-29 22:40:25+00:00,@nobita_isay Wah deewane hue pagal wale scientist ka toota mere pas hai 🤣,wah deewane hue pagal wale scientist ka toota mere pas hai,0.7272727272727273
36,21437,2022-08-03 23:00:24+00:00,"@DealShareIndia 
Vineet roa and associates Big mafia's group's
Take care 💖",vineet roa and associates big mafias groups take care,0.7777777777777778
