,id_column,annotate_text,label,annotated_at
52,508,<b>Raw:</b> Alhamdulillah for Everything 🙂 https://t.co/LCZw58yxAt<br><b>Clean</b>: alhamdulillah for everything,code-switched,2022-12-11 16:14:52
53,1708,<b>Raw:</b> Just posted a photo @ Rangunia Upazila https://t.co/SpYhGFFZeA<br><b>Clean</b>: just posted a photo rangunia upazila,,2022-12-11 16:15:06
54,3257,<b>Raw:</b> read carrd and dm for uid 😠😠<br><b>Clean</b>: read carrd and dm for uid,non_standard_english,2022-12-11 16:15:14
55,903,<b>Raw:</b> -Happy Jummah Day 🖤😍 https://t.co/uSgZoYIMex<br><b>Clean</b>: happy jummah day,not-syntactic_standard_english,2022-12-11 16:15:20
56,2265,<b>Raw:</b> Grand Life Expo 2022 @ Radisson Blu Chattogram Bay View https://t.co/Ij0b7opH9Z<br><b>Clean</b>: grand life expo 2022 radisson blu chattogram bay view,non_standard_english,2022-12-11 16:15:28
57,4594,"<b>Raw:</b> Fifa
World Cup https://t.co/onNzFSxuaJ<br><b>Clean</b>: fifa world cup",,2022-12-11 16:15:31
58,4374,<b>Raw:</b> Mohammad Mohsin College https://t.co/9LoGpAM9m2<br><b>Clean</b>: mohammad mohsin college,,2022-12-11 16:15:34
59,6278,"<b>Raw:</b> #Shironamhin #Live 
Photo: Rishi Kabbo @ Pologround, Chittagong https://t.co/bY5ZsrUwnZ<br><b>Clean</b>: photo rishi kabbo pologround chittagong",,2022-12-11 16:15:37
60,4503,"<b>Raw:</b> Unstoppable @ Meghla tourist spot, Banderban https://t.co/8aV06ToKGp<br><b>Clean</b>: unstoppable meghla tourist spot banderban",,2022-12-11 16:15:47
61,6875,"<b>Raw:</b> Rahat Arif ভাই এর বিবাহ পরবর্তী ওয়ালিমা তে

শুভকামনা ও দোয়া রইলো @ Captains Dine Restaurant https://t.co/BMoWNHP8f2<br><b>Clean</b>: rahat arif captains dine restaurant",some_english,2022-12-11 16:15:57
62,68,"<b>Raw:</b> CTG meet up 05/07 @ Zaman's Restaurant, Agrabad https://t.co/8sZjceRGw1<br><b>Clean</b>: ctg meet up 0507 zamans restaurant agrabad",non_standard_english,2022-12-11 16:16:03
63,3426,<b>Raw:</b> Iftar with ocean 🌊 https://t.co/7JlPZwuXLe<br><b>Clean</b>: iftar with ocean,,2022-12-11 16:16:13
64,480,"<b>Raw:</b> ভোরের শিউলী, সাঁঝের হাসনাহেনা কিংবা মাঝরাতে দোলনচাঁপার মনপাগল করা খুশবু থেকে কত দুরে সরে এসেছি! পেছন ফিরে তাকালে নিজেকে খুব অচেনা লাগে... @ Chandgoan residential area https://t.co/zWyPM0XQmy<br><b>Clean</b>: chandgoan residential area",some_english,2022-12-11 16:16:17
65,5725,"<b>Raw:</b> Alhamdulillah 🤲🏼

#eiduladha2022 🐂 @ Block - B, Chandgaon R/A. Chittagong https://t.co/vUpHLRzK0o<br><b>Clean</b>: alhamdulillah block b chandgaon ra chittagong",,2022-12-11 16:16:22
66,7086,"<b>Raw:</b> Just posted a photo @ Agrabad, Chattogram. https://t.co/Zb2WUi2axC<br><b>Clean</b>: just posted a photo agrabad chattogram",,2022-12-11 16:16:27
67,1928,<b>Raw:</b> Pre Ramadan Exhibition 2022 @ Raddison Blu Chittagong Bay View https://t.co/jmNyLmm1UQ<br><b>Clean</b>: pre ramadan exhibition 2022 raddison blu chittagong bay view,non_standard_english,2022-12-11 16:16:31
68,2869,"<b>Raw:</b> Assalamu alaikum 👋
how are you ?🤗
my dear  friends😘 @ Amilaish, Satkania, Chittagong. https://t.co/WylyW95RIl<br><b>Clean</b>: assalamu alaikum how are you my dear friends amilaish satkania chittagong",code-switched,2022-12-11 16:16:39
69,2209,"<b>Raw:</b> গরম গরম চলছে 
বরাবরের মতই সেরা স্বাদে @ Sultan's Dine Chattogram https://t.co/7hOjbCnmJn<br><b>Clean</b>: sultans dine chattogram",some_english,2022-12-11 16:16:45
70,2615,"<b>Raw:</b> পুরো রমজান মাস ব্যাপী ৫ম‌ ঈদ বস্ত্র জামদানি ও ক্ষুদ্র শিল্প মেলা ২০২২ অনুষ্ঠিত হতে যাচ্ছে।
      👇👇👇👇👇👇👇👇
🚩GEC CONVENTION CENTER 🚩 https://t.co/l4E3P5yVsy<br><b>Clean</b>: gec convention center",some_english,2022-12-11 16:16:52
71,2147,<b>Raw:</b> @samirajahansara oalaikum-as salam<br><b>Clean</b>: oalaikum as salam,not_english,2022-12-11 16:17:03
72,6989,"<b>Raw:</b> Just posted a photo @ Sagor Par,halishare https://t.co/vSRJx4yDz4<br><b>Clean</b>: just posted a photo sagor parhalishare",,2022-12-11 16:17:06
73,5075,<b>Raw:</b> @MstTamanna_Nipa He ase to dibo nki<br><b>Clean</b>: he ase to dibo nki,not_english,2022-12-11 16:17:11
74,4417,<b>Raw:</b> Just posted a photo @ Kalipur Ezharul Hoque High School https://t.co/J7yt0BXi8l<br><b>Clean</b>: just posted a photo kalipur ezharul hoque high school,,2022-12-11 16:17:15
75,4751,<b>Raw:</b> Wedding Of Imran @ Rupnagar Community Centre https://t.co/rD4Df5Rnng<br><b>Clean</b>: wedding of imran rupnagar community centre,non_standard_english,2022-12-11 16:17:18
76,3537,<b>Raw:</b> Alhamdulillah for Everything 🥰 https://t.co/cGqRKXFwAJ<br><b>Clean</b>: alhamdulillah for everything,code-switched,2022-12-11 16:17:24
77,1953,<b>Raw:</b> Bandarban Tour 2014 @ Bandarban Hill Tracts বান্দরবান পার্বত্য জেলা https://t.co/h631UqCo0h<br><b>Clean</b>: bandarban tour 2014 bandarban hill tracts,code-switched,2022-12-11 16:17:38
78,4030,<b>Raw:</b> #NavyCamp #navycampkaptai🛶 @ Navy Camp Kaptai https://t.co/Hbl84x19r5<br><b>Clean</b>: navy camp kaptai,,2022-12-11 16:17:45
79,5760,<b>Raw:</b> Indian khatan saree https://t.co/SgQWfl3vNS<br><b>Clean</b>: indian khatan saree,not_english,2022-12-11 16:17:51
80,5181,"<b>Raw:</b> Kaptai Lake
#kaptai #beautyofchattogram #beautyofbangladesh @ Chittagong https://t.co/w5bDIBCj1Z<br><b>Clean</b>: kaptai lake chittagong",,2022-12-11 16:17:57
81,4765,"<b>Raw:</b> “আশাবাদীতা হল এক ধরণের বিশ্বাস যা মানুষকে সাফল্যের দিকে পরিচালিত করে। আশা এবং আত্মবিশ্বাস ছাড়া কোনো কিছুই সম্ভব নয়।” @ Dohazari, Chittagong, Bangladesh https://t.co/aBdHyEMd1s<br><b>Clean</b>: dohazari chittagong bangladesh",some_english,2022-12-11 16:18:02
82,2884,<b>Raw:</b> @abida1968 Good amazing view of ramdanul karem<br><b>Clean</b>: good amazing view of ramdanul karem,code-switched,2022-12-11 16:18:12
83,259,"<b>Raw:</b> Makeup Shakeup Winter Expo 2022 @ Radisson Blu Bay View, Chottogram https://t.co/eJIxRZnlp7<br><b>Clean</b>: makeup shakeup winter expo 2022 radisson blu bay view chottogram",,2022-12-11 16:18:19
84,3294,<b>Raw:</b> Ifter at Habib's Home.. @ Chittagong City - চট্টগ্রাম শহর https://t.co/P76dnWlkZG<br><b>Clean</b>: ifter at habibs home chittagong city,some_english,2022-12-11 16:18:30
85,5360,<b>Raw:</b> Just posted a photo @ Radisson Blu Chattogram Bay View https://t.co/03MCgVY69V<br><b>Clean</b>: just posted a photo radisson blu chattogram bay view,,2022-12-11 16:18:34
86,2261,<b>Raw:</b> Adda @ Raddison Blu Chittagong Bay View https://t.co/XJ8C9O77VI<br><b>Clean</b>: adda raddison blu chittagong bay view,,2022-12-11 16:18:37
87,5036,"<b>Raw:</b> ফিরে দেখা-
যখনই বন্যা হয়েছে, তখনই দেশনেত্রী ছুটে গিয়েছেন বন্যা দুর্গতদের মাঝে এবং নিজ হাতে ত্রাণ বিতরণ করেছেন।

#বিএনপি #খালেদাজিয়া #খালেদা জিয়ার মুক্তি চাই 
#freekhaledazia🌾
# Save khaleda Zia 🌾 https://t.co/chEVhWSRor<br><b>Clean</b>: save khaleda zia",some_english,2022-12-11 16:18:42
88,3046,<b>Raw:</b> Just posted a photo @ Baitush Sharaf بيت الشرف https://t.co/fDp3oRm3La<br><b>Clean</b>: just posted a photo baitush sharaf,code-switched,2022-12-11 16:18:51
89,3348,"<b>Raw:</b> Garments Warker
#worker 
#labour #child 
#garments @ Chittagong https://t.co/pPem9BmjcQ<br><b>Clean</b>: garments warker chittagong",non_standard_english,2022-12-11 16:19:09
90,3750,"<b>Raw:</b> আমি চুপ থেকে মাথা নত করে সব কিছু মেনে নেই  
মানে এই নয় যে আমি পরিবর্তন,  আমি 'পরিনত'🙂 @ Patenga, Chittagong, Bangladesh https://t.co/K6baoiRPYO<br><b>Clean</b>: patenga chittagong bangladesh",some_english,2022-12-11 16:19:23
91,5581,<b>Raw:</b> Woooooow she looooks soo Gorgeous https://t.co/KfIL6FbEZn<br><b>Clean</b>: woooooow she looooks soo gorgeous,non_standard_english,2022-12-11 16:19:27
92,170,"<b>Raw:</b> Life quotes
#lifequotes #mountainrange #bandorbon @ Nilachol, Bandorbon, Bangladesh https://t.co/XEYTGK4Wi3<br><b>Clean</b>: life quotes nilachol bandorbon bangladesh",,2022-12-11 16:19:31
93,399,"<b>Raw:</b> Name-AKASH
Uid-2631213843
Level-56
Like-4444
Aww😌 https://t.co/27m4RjvKcE<br><b>Clean</b>: name akash uid 2631213843 level 56 like 4444 aww",,2022-12-11 16:19:36
94,261,"<b>Raw:</b> Makeup Shakeup Winter Expo 2022 

এর সমাপনী দিনে প্রিয় মুখ গুলো এক হয়ে যায় @ Radisson Blu Chattogram Bay View https://t.co/xNTwa5bsv9<br><b>Clean</b>: makeup shakeup winter expo 2022 radisson blu chattogram bay view",,2022-12-11 16:19:39
95,525,"<b>Raw:</b> Mehedi Night Of Sister NaJia 💥💛 @ মোঃ নগর,কালারপোল,পটিয়া,চট্টগ্রাম https://t.co/LIRownJxw6<br><b>Clean</b>: mehedi night of sister najia",some_english,2022-12-11 16:19:49
96,6923,"<b>Raw:</b> অভিনন্দন, চট্টগ্রাম বিশ্ববিদ্যালয়ের মেধাবী ছাত্রী, ছাত্র অধিকার পরিষদ কেন্দ্রীয় কমিটির সহ সভাপতি Lucky Bin Siddique  চট্টগ্রাম বিভাগীয় সমন্বয়ক,,শুভ কামনা রইলো। https://t.co/8d3IpcF8EZ<br><b>Clean</b>: lucky bin siddique",not_english,2022-12-11 16:20:09
97,256,"<b>Raw:</b> Makeup Shakeup Winter Expo 2022 

এর সমাপনী দিনে প্রিয় মুখ গুলো এক হয়ে যায় @ Radisson Blu Chattogram Bay View https://t.co/5A9nC15Dpt<br><b>Clean</b>: makeup shakeup winter expo 2022 radisson blu chattogram bay view",,2022-12-11 16:20:12
98,164,<b>Raw:</b> Just posted a photo @ Radisson Blu Chattogram Bay View https://t.co/zNSWvWn3d1<br><b>Clean</b>: just posted a photo radisson blu chattogram bay view,,2022-12-11 16:20:14
99,3196,<b>Raw:</b> Arabian khabsha @ Chittagong https://t.co/JeLE1MTkhz<br><b>Clean</b>: arabian khabsha chittagong,,2022-12-11 16:20:17
