,id_column,annotate_text,label,annotated_at
10,1607,<b>Raw:</b> Just posted a photo @ Keukaradong Bandarban Bangladesh https://t.co/PyFpyLof00<br><b>Clean</b>: just posted a photo keukaradong bandarban bangladesh,,2022-12-10 11:52:59
11,2594,"<b>Raw:</b> নিজেকে এমনভাবে তৈরি করো,যে তোমাকে ছেড়ে চেলে গেছে সে তোমার জীবনে ফিরে আসার জন্য আপসোস করে❤️😘🥰

              ❤️❤️️জীবন সুন্দর ❤️❤️ @ Chittagong Metropolitan Hospital Ltd. https://t.co/trae7sryP3<br><b>Clean</b>: chittagong metropolitan hospital ltd",not_english,2022-12-10 11:53:10
12,1010,<b>Raw:</b> Online BBA Professionals Class https://t.co/LY68zYPAm6<br><b>Clean</b>: online bba professionals class,not-syntactic_standard_english,2022-12-10 11:53:25
13,7230,<b>Raw:</b> Jeunessglobal business products parpouse already get award. https://t.co/AT9C4FzwhN<br><b>Clean</b>: jeunessglobal business products parpouse already get award,non_standard_english,2022-12-10 11:53:44
14,355,"<b>Raw:</b> Just posted a photo @ Parki Sea Beach, Anowara https://t.co/V2VbnTRfLG<br><b>Clean</b>: just posted a photo parki sea beach anowara",,2022-12-10 11:53:47
15,3198,"<b>Raw:</b> Tour with family. @ Nilachal,bandarban https://t.co/GZcR8hio13<br><b>Clean</b>: tour with family nilachalbandarban",not-syntactic_standard_english,2022-12-10 11:54:09
16,4777,<b>Raw:</b> It's 5 o'clock in Raojān.<br><b>Clean</b>: its 5 oclock in raojān,full_standard_english,2022-12-10 11:54:18
17,6971,"<b>Raw:</b> [4/n n/n] ..., and the signature Bangshal Bari chicken cutlet.<br><b>Clean</b>: 4n nn and the signature bangshal bari chicken cutlet",code-switched,2022-12-10 11:54:45
18,5403,"<b>Raw:</b> My friend 
https://t.co/G8vcCzLC2b was first indexed by Google in October 2015

·

https://t.co/X9LWFsy2jl

freemium social media reference landing page developed by Alex Zaccaria, Anthony Zaccaria, and Nick Humphreys, headquartered in Melbou https://t.co/nsEHH3OZtd<br><b>Clean</b>: my friend was first indexed by google in october 2015 freemium social media reference landing page developed by alex zaccaria anthony zaccaria and nick humphreys headquartered in melbou",non_standard_english,2022-12-10 11:54:59
19,6880,"<b>Raw:</b> Just posted a photo @ Foy's Lake, Kulshi, Chittagong https://t.co/65JSwJs9EV<br><b>Clean</b>: just posted a photo foys lake kulshi chittagong",,2022-12-10 11:55:04
20,7624,"<b>Raw:</b> It’s a black FRIDAY for me. @ Shishu Park, Kazir Dweri https://t.co/AlJU9Amhoq<br><b>Clean</b>: its a black friday for me shishu park kazir dweri",not-syntactic_standard_english,2022-12-10 11:55:17
21,4089,"<b>Raw:</b> #Shan E Rahmatullil Alamin Conference 2022
#Chief Guest 
 #Awlade Rasul Peer-E-Bangal Sayed Mohammad Sabir Shah (M.J.A)
#Organized By New York Gausia Committee 
#America
part 2 https://t.co/bNaqxaY8Go<br><b>Clean</b>: e rahmatullil alamin conference 2022 guest rasul peer e bangal sayed mohammad sabir shah m j a by new york gausia committee part 2",code-switched,2022-12-10 11:55:31
22,6144,<b>Raw:</b> 🥀🤍 @ Shah Amanat International Airport https://t.co/I0zZjE2gwH<br><b>Clean</b>: shah amanat international airport,not-syntactic_standard_english,2022-12-10 11:55:45
23,5416,"<b>Raw:</b> Beautiful ☀ View. ☀️🌞❤️🌈
Morning 7.00am At Kalurghat Bridge, Chittagong. @ Kalurghat Bridge https://t.co/swS0raPEvR<br><b>Clean</b>: beautiful view morning 7 00am at kalurghat bridge chittagong kalurghat bridge",,2022-12-10 11:55:53
24,5370,"<b>Raw:</b> Just posted a photo @ Himchori, Inani, Teknaf _ Marine Drive Road https://t.co/p5FD0OkAM2<br><b>Clean</b>: just posted a photo himchori inani teknaf marine drive road",,2022-12-10 11:55:55
25,260,"<b>Raw:</b> Makeup Shakeup Winter Expo 2022 

এর সমাপনী দিনে প্রিয় মুখ গুলো এক হয়ে যায় @ Raddison Blu Chittagong Bay View https://t.co/1B76PpSKen<br><b>Clean</b>: makeup shakeup winter expo 2022 raddison blu chittagong bay view",code-switched,2022-12-10 11:55:59
26,2420,"<b>Raw:</b> ⛲🌊
Almost Haven 🖤 @ Kaptai Lake https://t.co/1dWuvtSLel<br><b>Clean</b>: almost haven kaptai lake",,2022-12-10 11:56:06
27,4090,"<b>Raw:</b> #Shan E Rahmatullil Alamin Conference 2022
#Chief Guest 
 #Awlade Rasul Peer-E-Bangal Sayed Mohammad Sabir Shah (M.J.A)
#Organized By New York Gausia Committee 
#America 
part 1 https://t.co/ugC8aH28Cy<br><b>Clean</b>: e rahmatullil alamin conference 2022 guest rasul peer e bangal sayed mohammad sabir shah m j a by new york gausia committee part 1",code-switched,2022-12-10 11:56:09
28,4388,<b>Raw:</b> ভালো খারাপ এ সবসময়ই তুই পাশে ছিলি। এটাই হয়ত একটা ভালো বন্ধুর গুণাবলি। দোয়ায় থাকবি তুই আজীবন @ King Of Boalkhali Avenue https://t.co/hPYH1qzjW3<br><b>Clean</b>: king of boalkhali avenue,not_english,2022-12-10 11:56:17
29,4084,<b>Raw:</b> Tapur Tupur received a lot of rain https://t.co/Tfd4Sla2B0<br><b>Clean</b>: tapur tupur received a lot of rain,not-syntactic_standard_english,2022-12-10 11:56:25
30,2026,"<b>Raw:</b> Suddenly Meet with Rs Fahim Chowdhury Vai &amp; his Team 🤙❤
Congratulations @swag_chacchu @riderz_sagor @halalswag_1 @rahimer_dokan for Tetulia to Teknaf 932km ride in 18 hour's 🖤💥 @ Shah Amanat Bridge https://t.co/1VmKSaoWXR<br><b>Clean</b>: suddenly meet with rs fahim chowdhury vai and his team congratulations for tetulia to teknaf 932km ride in 18 hours shah amanat bridge",code-switched,2022-12-10 11:56:32
31,544,<b>Raw:</b> Just posted a photo @ Gec Convention Sehri Night https://t.co/qmSt7XW0M2<br><b>Clean</b>: just posted a photo gec convention sehri night,,2022-12-10 11:56:35
32,4799,<b>Raw:</b> Just posted a photo @ Khagrachari HDCH Park https://t.co/499QxfhUXv<br><b>Clean</b>: just posted a photo khagrachari hdch park,,2022-12-10 11:56:38
33,2230,<b>Raw:</b> সেদিন চিটাগাং এ @ BGC Trust University Bangladesh বিজিসি ট্রাস্ট বিশ্ববিদ্যালয় বাংলাদেশ https://t.co/giatouyQIK<br><b>Clean</b>: bgc trust university bangladesh,code-switched,2022-12-10 11:56:47
34,3574,"<b>Raw:</b> Yeah,I'm smiling but you're not the reason anymore 😊 @ রাউজান,চট্টগ্রাম। https://t.co/R8uKvdcfN5<br><b>Clean</b>: yeahim smiling but youre not the reason anymore",not-syntactic_standard_english,2022-12-10 11:57:00
35,5776,"<b>Raw:</b> Eid mubarak. All of friends.Assalamu Alaikum Wrt.

🌙تَقَبَّلَ اللهُ مِنَّا وَ مِنْكُم🌙

 *""Taqabbalallahu Minna wa Minkum""* 

May Allah accept (the good deeds) from us and you. @ বোয়ালখালী চট্টগ্রাম https://t.co/kDE7r25bCu<br><b>Clean</b>: eid mubarak all of friends assalamu alaikum wrt taqabbalallahu minna wa minkum may allah accept the good deeds from us and you",code-switched,2022-12-10 11:57:05
36,1346,<b>Raw:</b> @Zarmeeny55 hi wenderful for me<br><b>Clean</b>: hi wenderful for me,non_standard_english,2022-12-10 11:57:11
37,784,"<b>Raw:</b> 09/01/2022
💛🌻 @ Hillview Park &amp; Cafe https://t.co/Go1LWS2FRy<br><b>Clean</b>: 09012022 hillview park and cafe",,2022-12-10 11:57:23
38,3754,"<b>Raw:</b> Just posted a photo @ Potenga Sea Beach, Chattogram https://t.co/jc1DBOwDhz<br><b>Clean</b>: just posted a photo potenga sea beach chattogram",,2022-12-10 11:57:26
39,4618,"<b>Raw:</b> জীবনটা বড় বৈঁচিত্রময় একটু হেয়ালি ও বটে!কুতূহলী এই জীবনে কতো কিছুই না করতে মনে চায় কিন্তু কুতূহল আর বাস্তবতার মধ্যে রয়েছে ঢেড় পার্থক্য। তাইতো আজ মনুষ্য জীব মনের বিরুদ্ধের এক জলন্ত প্রমাণ।
#secret #manvswold Glenn Stearns  Akbank Kobi #tweet @Sah75official https://t.co/cwtxmDscHn<br><b>Clean</b>: glenn stearns akbank kobi",some_english,2022-12-10 11:57:31
40,6855,<b>Raw:</b> Last year 😴😌 @ Finlay Square https://t.co/xGN3St7ImF<br><b>Clean</b>: last year finlay square,non_standard_english,2022-12-10 11:57:35
41,4604,<b>Raw:</b> It's 5 o'clock in Patiya.<br><b>Clean</b>: its 5 oclock in patiya,full_standard_english,2022-12-10 11:57:40
42,4545,<b>Raw:</b> Just posted a photo @ Nisarga River Valley Kaptai. https://t.co/3JTbUCv9In<br><b>Clean</b>: just posted a photo nisarga river valley kaptai,,2022-12-10 11:57:43
43,3755,"<b>Raw:</b> Just posted a photo @ Potenga Sea Beach, Chattogram https://t.co/vUazcc75yb<br><b>Clean</b>: just posted a photo potenga sea beach chattogram",,2022-12-10 11:57:45
44,6302,<b>Raw:</b> THIS IS NOT FUNNY ANYMORE WHERE'S JUNGKOOK https://t.co/haWyET0kH9<br><b>Clean</b>: this is not funny anymore wheres jungkook,not-syntactic_standard_english,2022-12-10 11:57:49
45,7618,<b>Raw:</b> Just posted a photo @ Fulkoli Food Products Ltd https://t.co/XLDptJt8Jo<br><b>Clean</b>: just posted a photo fulkoli food products ltd,,2022-12-10 11:57:51
46,3272,<b>Raw:</b> Lots of peace Alhamdulillah❤️ https://t.co/shojRtYdd6<br><b>Clean</b>: lots of peace alhamdulillah,code-switched,2022-12-10 11:57:55
47,6070,"<b>Raw:</b> Spending Boring time in Classroom ...
#محمد_طارق_حسین 
#mdtarekhossain #tarekhossainpayelhktv #tarekcamera @ BAF Shaheen College, Chittagong https://t.co/W5A42HqfqR<br><b>Clean</b>: spending boring time in classroom baf shaheen college chittagong",not-syntactic_standard_english,2022-12-10 11:58:14
48,6076,"<b>Raw:</b> Super strat!
©️@Shafawath Alam
#sqoeguitars 
#mooeraudio 
#laneyamps @ Strings - A Musical Shop https://t.co/zbsHYAcNo8<br><b>Clean</b>: super strat alam strings a musical shop",non_standard_english,2022-12-10 11:58:18
49,4703,<b>Raw:</b> Just posted a photo @ Nisarga River Valley Kaptai. https://t.co/u7lVvnPvdQ<br><b>Clean</b>: just posted a photo nisarga river valley kaptai,,2022-12-10 11:58:20
50,607,"<b>Raw:</b> @kim_ki__ Park seo joon,Lee kwang soo and ahn bo hyun lives in the same building!<br><b>Clean</b>: park seo joonlee kwang soo and ahn bo hyun lives in the same building",code-switched,2022-12-10 11:58:27
51,3017,"<b>Raw:</b> With friends ❤✌ @ 2 No Gate,chittagong https://t.co/jdlqEbV6nb<br><b>Clean</b>: with friends 2 no gatechittagong",not-syntactic_standard_english,2022-12-10 11:58:42
52,967,<b>Raw:</b> মানচিত্র..... @ Alfalah Goli Housing Society আলফালাহ গলি হাউজিং সোসাইটি https://t.co/h5Fej4d30G<br><b>Clean</b>: alfalah goli housing society,code-switched,2022-12-10 11:58:48
53,6819,<b>Raw:</b> Check out shantunu786 palit's video! #TikTok https://t.co/pKGGeXx8ng<br><b>Clean</b>: check out shantunu786 palits video,full_standard_english,2022-12-10 11:59:13
54,3920,"<b>Raw:</b> [ 18th May 2022 ] 3:52am kst 
Genie streaming
@ASTR0Bangladesh https://t.co/1dSE1Ha6AC<br><b>Clean</b>: 18th may 2022 352am kst genie streaming",non_standard_english,2022-12-10 11:59:19
55,888,"<b>Raw:</b> Just posted a photo @ Jamburee Park Agrabad- জাম্বুরী উদ্যান আগ্রাবাদ,চট্টগ্রাম https://t.co/41WrAIrACw<br><b>Clean</b>: just posted a photo jamburee park agrabad",,2022-12-10 11:59:24
56,3652,"<b>Raw:</b> [TikTok] I am @Md Junaid Hussain abid on TikTok. To download the app and watch more videos, tap: https://t.co/TOsKOFvz2H<br><b>Clean</b>: tiktok i am junaid hussain abid on tiktok to download the app and watch more videos tap",not-syntactic_standard_english,2022-12-10 11:59:37
57,1972,"<b>Raw:</b> মাশাল্লাহ জীবনটা কত সুন্দর শুধুমাত্র সুখেই আছি এইটা ভাবতে পারলে

সৃষ্টিকর্তা মহান আল্লাহ সবার মঙ্গল করুক

সবাইকে জুম্মা মোবারক @ Nasirabad Housing Society, Chittagong https://t.co/bulD9CrLC0<br><b>Clean</b>: nasirabad housing society chittagong",code-switched,2022-12-10 11:59:41
58,2428,<b>Raw:</b> Just posted a photo @ Aronnok Holiday Cottage Rangamati https://t.co/9nyeiiFAuP<br><b>Clean</b>: just posted a photo aronnok holiday cottage rangamati,,2022-12-10 11:59:44
59,2309,"<b>Raw:</b> SPS (@bewithsps) takes  responsibility (education) of 10 children of a Hindu orphanage in Chittagong. 

Jayatu SPS💝
Be with SPS🚩🚩

Details: https://t.co/AHGkDNgojc https://t.co/6Bj5ClHY7q<br><b>Clean</b>: sps takes responsibility education of 10 children of a hindu orphanage in chittagong jayatu sps be with sps details",not-syntactic_standard_english,2022-12-10 12:00:13
60,4026,"<b>Raw:</b> My Cavallo
Vespa Px 150 1964 https://t.co/6qlTGOl7HW<br><b>Clean</b>: my cavallo vespa px 150 1964",not-syntactic_standard_english,2022-12-10 12:00:20
61,4636,"<b>Raw:</b> #unwanted_pose
We won't want to take pictures. 😔
But the devil inside moves.😈
😁😁😁😁 @ Ruangchori, Debotakhum, Bandarban https://t.co/5sJTMQArnX<br><b>Clean</b>: we wont want to take pictures but the devil inside moves ruangchori debotakhum bandarban",not-syntactic_standard_english,2022-12-10 12:00:33
62,1971,"<b>Raw:</b> মাশাল্লাহ জীবনটা কত সুন্দর শুধুমাত্র সুখেই আছি এইটা ভাবতে পারলে

সৃষ্টিকর্তা মহান আল্লাহ সবার মঙ্গল করুক

সবাইকে জুম্মা মোবারক @ Nasirabad Housing Society, Chittagong https://t.co/yhudSV3Ijz<br><b>Clean</b>: nasirabad housing society chittagong",code-switched,2022-12-10 12:00:38
63,1973,"<b>Raw:</b> মাশাল্লাহ জীবনটা কত সুন্দর শুধুমাত্র সুখেই আছি এইটা ভাবতে পারলে

সৃষ্টিকর্তা মহান আল্লাহ সবার মঙ্গল করুক

সবাইকে জুম্মা মোবারক @ Nasirabad Housing Society, Chittagong https://t.co/OtbtNyjYnQ<br><b>Clean</b>: nasirabad housing society chittagong",code-switched,2022-12-10 12:00:48
64,1810,<b>Raw:</b> Wedding ceremony of Sumi https://t.co/pdJmKDsWJv<br><b>Clean</b>: wedding ceremony of sumi,not-syntactic_standard_english,2022-12-10 12:00:52
65,183,<b>Raw:</b> It's 5 o'clock in Patiya.<br><b>Clean</b>: its 5 oclock in patiya,full_standard_english,2022-12-10 12:00:55
66,1149,<b>Raw:</b> Champion mihammadpur Sporting Club🏏🤞 @ হাটহাজারী পৌরসভা https://t.co/wMLEIDonRK<br><b>Clean</b>: champion mihammadpur sporting club,not-syntactic_standard_english,2022-12-10 12:00:59
67,6782,"<b>Raw:</b> Bandarban. 
Beauty of Nature🌸 https://t.co/jJY638yazp<br><b>Clean</b>: bandarban beauty of nature",not-syntactic_standard_english,2022-12-10 12:01:07
68,3349,<b>Raw:</b> Best Of Luck AFM.... https://t.co/Ss8PoeyHbb<br><b>Clean</b>: best of luck afm,not-syntactic_standard_english,2022-12-10 12:01:11
69,1807,"<b>Raw:</b> Just posted a photo @ BAF Shaheen College, Chittagong https://t.co/emCd38OQZL<br><b>Clean</b>: just posted a photo baf shaheen college chittagong",,2022-12-10 12:01:13
70,5061,"<b>Raw:</b> @JohnCena Father cenaa...uncle...cenaa..papa cenaa..., we the world prefer this 👉🇨🇳🇹🇷🇵🇰, not that 👉🇺🇲💩🇬🇧💩🇮🇳🐖, 👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇 https://t.co/P9ewozXgv9<br><b>Clean</b>: father cenaa uncle cenaa papa cenaa we the world prefer this not that",non_standard_english,2022-12-10 12:01:20
71,5266,<b>Raw:</b> Our beloved Boss Mr. Nandana @ Pacific Jeans Ltd. https://t.co/4ea4ATcFDy<br><b>Clean</b>: our beloved boss mr nandana pacific jeans ltd,full_standard_english,2022-12-10 12:01:32
72,292,<b>Raw:</b> 💚 @ Hillview Park &amp; Cafe https://t.co/RZNHU2ummu<br><b>Clean</b>: hillview park and cafe,,2022-12-10 12:02:50
73,2556,"<b>Raw:</b> Just posted a photo @ Parki Sea Beach, Anowara https://t.co/ARCriBwwSl<br><b>Clean</b>: just posted a photo parki sea beach anowara",,2022-12-10 12:02:52
74,2383,<b>Raw:</b> 1st time testing mejban @ Kutumbari Restaurant &amp; Biriani House. https://t.co/brrrs6XSst<br><b>Clean</b>: 1st time testing mejban kutumbari restaurant and biriani house,non_standard_english,2022-12-10 12:02:57
75,1919,<b>Raw:</b> #First time blood donate korlam☺️ https://t.co/7rD95n0uXX<br><b>Clean</b>: time blood donate korlam,code-switched,2022-12-10 12:03:01
76,1974,"<b>Raw:</b> মাশাল্লাহ জীবনটা কত সুন্দর শুধুমাত্র সুখেই আছি এইটা ভাবতে পারলে

সৃষ্টিকর্তা মহান আল্লাহ সবার মঙ্গল করুক

সবাইকে জুম্মা মোবারক @ Nasirabad Housing Society, Chittagong https://t.co/PlcLq84WHD<br><b>Clean</b>: nasirabad housing society chittagong",code-switched,2022-12-10 12:03:06
77,3120,"<b>Raw:</b> Holi Color Fest
#holi2022 
#festival #colorful 
#culture @ Chittagong https://t.co/XuhRFWAqyT<br><b>Clean</b>: holi color fest chittagong",code-switched,2022-12-10 12:03:08
78,6500,<b>Raw:</b> Arabic University Hathazari Chittagong https://t.co/reyml0lyol<br><b>Clean</b>: arabic university hathazari chittagong,not-syntactic_standard_english,2022-12-10 12:03:15
79,6337,<b>Raw:</b> #entertainment in outside @ Agrabad.chittagong https://t.co/H5d4tk3coW<br><b>Clean</b>: in outside agrabad chittagong,non_standard_english,2022-12-10 12:03:21
80,2211,"<b>Raw:</b> Just posted a photo @ Hilltop Park, Anwara, Chattogram https://t.co/keywseANq8<br><b>Clean</b>: just posted a photo hilltop park anwara chattogram",,2022-12-10 12:03:23
