,id_column,annotate_text,label,annotated_at
50,19246,<b>Raw:</b> Oh my god will he sing it???!!! 😭😭😭😭💖💖💖 ung puso ko ☹☹☹ https://t.co/nXbhzSWca4<br><b>Clean</b>: oh my god will he sing it ung puso ko,code-switched,2022-12-12 15:24:48
51,6876,<b>Raw:</b> Daming possibilities after Semantic Error finale pero after 2 years pa if ever may sequel... https://t.co/1I2gTvzBtU<br><b>Clean</b>: daming possibilities after semantic error finale pero after 2 years pa if ever may sequel,code-switched,2022-12-12 15:25:21
52,2389,<b>Raw:</b> @lai_ibarreta best in reaction paper ka talaga vesh… puro AL AS AL MD AS na ako. considered off na un apaka mu!<br><b>Clean</b>: best in reaction paper ka talaga vesh puro al as al md as na ako considered off na un apaka mu,code-switched,2022-12-12 15:25:25
53,5762,"<b>Raw:</b> I'm at LRT2 - Gilmore Station - @officiallrta in Quezon City, Metro Manila https://t.co/YfiQo0UlbC<br><b>Clean</b>: im at lrt2 gilmore station in quezon city metro manila",,2022-12-12 15:25:30
54,7604,"<b>Raw:</b> Not much different from the much travelled road to infamy laden with loots taken by the likes of loraine partosa, hariroki et al https://t.co/2dycEkvUjr<br><b>Clean</b>: not much different from the much travelled road to infamy laden with loots taken by the likes of loraine partosa hariroki et al",,2022-12-12 15:25:45
55,5534,"<b>Raw:</b> Hindi ako pala post eh, kaya kahit dean's list or presidents list man ako.. Sinasarili ko na lang at nag papa salamat kay Lord.<br><b>Clean</b>: hindi ako pala post eh kaya kahit deans list or presidents list man ako sinasarili ko na lang at nag papa salamat kay lord",some_english,2022-12-12 15:25:52
56,6872,<b>Raw:</b> @tanyaschampagne this is exciting for marissa and diane 🥰<br><b>Clean</b>: this is exciting for marissa and diane,not-syntactic_standard_english,2022-12-12 15:26:00
57,10261,<b>Raw:</b> ako lang ba mag duty kahit holiday<br><b>Clean</b>: ako lang ba mag duty kahit holiday,some_english,2022-12-12 15:26:16
58,15377,"<b>Raw:</b> Today's craving is @D_dong_ii 's tiktok!!! 🤤🙏

YOU ARE LOVED iKON
#iKON_DrOhGoldenClinic
@YG_iKONIC #iKON
#Stanworld #SWNewSeason<br><b>Clean</b>: todays craving is s tiktok you are loved ikon",non_standard_english,2022-12-12 15:26:28
59,3251,"<b>Raw:</b> Prof: Mga anak paki open cam, you know the drill.
Me: Turns on my mic 😭😭🤦<br><b>Clean</b>: prof mga anak paki open cam you know the drill me turns on my mic",code-switched,2022-12-12 15:26:32
60,22698,"<b>Raw:</b> Guard: Ma'am employee ka po?
Me: yes phi 3years na ho ko dto amp 😅

LT amp muka ba kong naka school uniform😂😂 https://t.co/jTLPIDLPob<br><b>Clean</b>: guard maam employee ka po me yes phi 3years na ho ko dto amp lt amp muka ba kong naka school uniform",code-switched,2022-12-12 15:26:44
61,19310,<b>Raw:</b> Leftover Betamax and Grilled Pork Skin w Egg and Fried Rice not bad yum 😋 #WEIRDBUTYUMMY @ Soldiers Hills Village Putatan Muntinlupa https://t.co/biRL59gsbi<br><b>Clean</b>: leftover betamax and grilled pork skin w egg and fried rice not bad yum soldiers hills village putatan muntinlupa,,2022-12-12 15:26:49
62,5592,"<b>Raw:</b> Good morning Philippines!!!! Let's get excited for today's Fancon🤭🤍🤍🤍

#KDLexCloserFancon<br><b>Clean</b>: good morning philippines lets get excited for todays fancon",,2022-12-12 15:26:52
63,21140,"<b>Raw:</b> Asin na hangin ✨ HAHAHA 
Happy August 1st 
#augusttaylor<br><b>Clean</b>: asin na hangin hahaha happy august 1st",some_english,2022-12-12 15:27:00
64,13177,<b>Raw:</b> someone sent me this. obviously not mine. don't engage. kindly report na lang po. maraming salamat. https://t.co/ogt1jql3KP<br><b>Clean</b>: someone sent me this obviously not mine dont engage kindly report na lang po maraming salamat,,2022-12-12 15:27:06
65,8569,<b>Raw:</b> im afraid she's gonna lip sync all the way for the crown hahahaha https://t.co/rHjfDE97oq<br><b>Clean</b>: im afraid shes gonna lip sync all the way for the crown hahahaha,non_standard_english,2022-12-12 15:27:10
66,8310,"<b>Raw:</b> May perks talaga pag private ka lang sa work, yung fun side papakita mo, no attachment and such. Ang peaceful.<br><b>Clean</b>: may perks talaga pag private ka lang sa work yung fun side papakita mo no attachment and such ang peaceful",code-switched,2022-12-12 15:27:14
67,19356,<b>Raw:</b> @_indiebear @spragels Excited for trainer 7 coming out of retirement for Indernotes. 🥰🥰<br><b>Clean</b>: excited for trainer 7 coming out of retirement for indernotes,full_standard_english,2022-12-12 15:27:27
68,8203,"<b>Raw:</b> @missmelahabijan I remember having this conversation over samgyup last night and my initial reaction was, “Huh? Why? Trans si Mela and si pipay naman babae. I mean, gender identity db?” Haaay people. Supporting you all the way, Mela!💪🏼🌸✨<br><b>Clean</b>: i remember having this conversation over samgyup last night and my initial reaction was huh why trans si mela and si pipay naman babae i mean gender identity db haaay people supporting you all the way mela",code-switched,2022-12-12 15:27:32
69,4188,"<b>Raw:</b> ✨ Liwanag sa Dilim ✨

credits to the owner of the photo https://t.co/2mvJChSkdN<br><b>Clean</b>: liwanag sa dilim credits to the owner of the photo",,2022-12-12 15:27:36
70,7739,<b>Raw:</b> @manilabulletin attend muna ng debate.. diyan pa lang ewan ko saan ang best.. God bless PH<br><b>Clean</b>: attend muna ng debate diyan pa lang ewan ko saan ang best god bless ph,some_english,2022-12-12 15:27:44
71,9476,"<b>Raw:</b> At ayun na nga. Hindi na nya binigay. HAHAHAHAHAHA ok lang yan kyah, keep the change https://t.co/kyL2ijs6Gp<br><b>Clean</b>: at ayun na nga hindi na nya binigay hahahahahaha ok lang yan kyah keep the change",some_english,2022-12-12 15:28:01
72,18054,<b>Raw:</b> HAPPY FRIDAY! HELLO JULY! KALMA LANG AH! 🫶🏻✨🙏🏻<br><b>Clean</b>: happy friday hello july kalma lang ah,code-switched,2022-12-12 15:28:06
73,17355,<b>Raw:</b> Tabi as a friend for today dahil nasa baba mama nya from uae... https://t.co/un798NX3yY<br><b>Clean</b>: tabi as a friend for today dahil nasa baba mama nya from uae,code-switched,2022-12-12 15:28:10
74,3272,<b>Raw:</b> Kakakain ko lang nito kahapon... hindi nga lang breast or rib part 🙄😕🍗 https://t.co/yiFsAmhK2e<br><b>Clean</b>: kakakain ko lang nito kahapon hindi nga lang breast or rib part,some_english,2022-12-12 15:28:16
75,16276,"<b>Raw:</b> Ei, yung sa manila dito sa amin sa may Plaza Noli. It wasn't that big but it was super special. https://t.co/WQH0XpqFKM<br><b>Clean</b>: ei yung sa manila dito sa amin sa may plaza noli it wasnt that big but it was super special",code-switched,2022-12-12 15:28:19
76,21709,"<b>Raw:</b> Di pa rin ako maka get over sa ambiance na meron ang #SS9inManila kahapon it's not the usual aura that PHELFs have but no one is complaining, no one is blaiming anybody 🥺 I just love this fandom so much 🥺 https://t.co/seJKE1kNG7<br><b>Clean</b>: di pa rin ako maka get over sa ambiance na meron ang kahapon its not the usual aura that phelfs have but no one is complaining no one is blaiming anybody i just love this fandom so much",code-switched,2022-12-12 15:28:23
77,10224,"<b>Raw:</b> @VButchoy @jaykickedme @nicoquejano @kolsenertito @lakwatsarah Likewise, see you soon sa mga upcoming #LeniKiko Rally 💗✨️🌹@VButchoy 💪<br><b>Clean</b>: likewise see you soon sa mga upcoming rally",code-switched,2022-12-12 15:28:29
78,13085,<b>Raw:</b> Post morning swim breakfast @ Kroma Tower https://t.co/tf6nvi5PHl<br><b>Clean</b>: post morning swim breakfast kroma tower,,2022-12-12 15:28:34
79,387,"<b>Raw:</b> wait i remember so many people.
pinag bigyan ko nga😂😂💦 https://t.co/p9yv8Yh9vs<br><b>Clean</b>: wait i remember so many people pinag bigyan ko nga",code-switched,2022-12-12 15:28:38
80,1229,<b>Raw:</b> Ang saya ko lang today. Siya talaga nagiinitiate ng conversation. Juice co! Ako na lang midget! I'm still into you!!! 😍😍😍<br><b>Clean</b>: ang saya ko lang today siya talaga nagiinitiate ng conversation juice co ako na lang midget im still into you,code-switched,2022-12-12 15:28:43
