,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
308,308,2022-09-26 13:16:28+00:00,"🔥The event is sponsored and organized by @MetaverzSport &amp; Entertainment, #Aquarius  Vietnam, @jeritex and conducted by #MetaHub.
🎁 Let's unbox the #WC22 #mystery Ball #Nfts ! 💰#Collect and #Earn!🤩Don't miss it!
👏Click to buy https://t.co/I3vC2yhBSv or https://t.co/L2OvdZsG1q",event is sponsored organized by amp entertainment vietnam conducted by lets unbox ball dont miss it click buy or,0.7894736842105263
309,309,2022-09-26 13:16:28+00:00,@AudiKhalid Go ion or paragon or MBS toilet lor,go ion or paragon or mbs toilet lor,0.75
353,353,2022-09-26 13:15:45+00:00,@rkirubi Thank you so much. Enjoyed that conversation and loved her hope xxxx,thank you so much enjoyed that conversation loved her hope xxxx,0.7272727272727273
354,354,2022-09-26 13:15:45+00:00,Ooooooooo i think they’re not velaryons,ooooooooo i think they re not velaryons,0.7142857142857143
369,369,2022-09-26 13:15:30+00:00,"@Allbrightvc @onlyonebrights @Burberry @bbrightvc Thank you @Burberry for the wisest decision to engage Bright Vachirawit to portray the timelessly styled silhouettes of your prestigious brand.

#BurberrySS23
#BurberrySS23xBright
#bbrightvc",thank you wisest decision engage bright vachirawit portray timelessly styled silhouettes your prestigious brand,0.7857142857142857
388,388,2022-09-26 13:15:18+00:00,@LBraking New profile pic with LB logo in the Car?!?!,new profile pic with lb logo car,0.7142857142857143
394,394,2022-09-26 13:15:11+00:00,"Hi, im looking for Be the sun in Singapore ticket x2 . price 100-300sgd . any seat is fine except Cat 1 . 

tag WTS/WTB #BETHESUNinSG #BETHESUN #SEVENTEEN",hi im looking be sun singapore ticket x2 price 100 300sgd any seat is fine except cat 1 tag wts wtb,0.7647058823529411
406,406,2022-09-26 13:14:59+00:00,Tomorrow all be online haha! Alot of things happening especially the premiere!!,tomorrow all be online haha alot things happening especially premiere,0.7
459,459,2022-09-26 13:14:04+00:00,"she looked at me, grabbed and held my hand for twelve seconds 😇 tbh it looks like i didn’t wanted to let her hand go but NO it was so peaceful https://t.co/nN1McZrsbn",she looked at me grabbed held my hand twelve seconds tbh it looks like i didn t wanted let her hand go but no it was so peaceful,0.7857142857142857
493,493,2022-09-26 13:13:36+00:00,🎁MarbleFlows Lifetime Deal &amp; Giveaway (10 x Random Winners🏆!). Stand a chance to win an LTD Visit 👉 https://t.co/yzNnXzXood for more info.,marbleflows lifetime deal amp giveaway 10 x random winners stand chance win ltd visit more info,0.7333333333333333
494,494,2022-09-26 13:13:36+00:00,"this year has been utterly shitty and honestly wouldn’t have survived if i didn’t come across kp on tiktok 😭 

to me: hope you get yourself back soon  :( 🤍",this year has been utterly shitty honestly wouldn t have survived if i didn t come across kp tiktok me hope you get yourself back soon,0.7692307692307693
496,496,2022-09-26 13:13:35+00:00,TikTok inching towards US security deal to avoid sale: Report https://t.co/7FZ8cewCeD,tiktok inching towards us security deal avoid sale report,0.7777777777777778
498,498,2022-09-26 13:13:35+00:00,"🚨The event was created with the aim of giving the users a completely new perspective on the application of blockchain technology in sports, specifically football. Metaverz is pleased to present the WC22 Mystery Ball NFTs collection &amp; the hot Airdrop Campaign with MetaverzSport!",event was created with aim giving users completely new perspective application blockchain technology sports specifically football metaverz is pleased present wc22 mystery ball nfts collection amp hot airdrop campaign with metaverzsport,0.7666666666666667
500,500,2022-09-26 13:13:34+00:00,"Monkeypox appears to recede, but risks and uncertainties linger https://t.co/itTKedLzvM",monkeypox appears recede but risks uncertainties linger,0.7142857142857143
501,501,2022-09-26 13:13:34+00:00,Tennis: Murray backs Federer as future Laver Cup captain https://t.co/YIpj5P2YJ4,tennis murray backs federer as future laver cup captain,0.7777777777777778
508,508,2022-09-26 13:13:28+00:00,@buttersugarslut Okay but the liner tho!!,okay but liner tho,0.75
576,576,2022-09-26 13:12:27+00:00,@kiwi_znn @khunchawarin it means flirt. haha,it means flirt haha,0.75
578,578,2022-09-26 13:12:26+00:00,@subham_banka You just eliminated 99.420% of the trainers,you just eliminated 99 420 trainers,0.75
581,581,2022-09-26 13:12:24+00:00,Completed reading the 2 books by Dr Porntip.A remarkable lady she is.Salute her.😃😃😃 https://t.co/h8lsP31fQ4,completed reading 2 books by dr porntip remarkable lady she is salute her,0.75
599,599,2022-09-26 13:12:11+00:00,"Whether you are sending cryptocurrencies like ETH or stable-coins like USDT, the transaction takes less than a second and costs nothing in case of in-app transfers.

#Letstayze #Tayze #Tayzeit",whether you are sending cryptocurrencies like eth or stable coins like usdt transaction takes less than second costs nothing case app transfers,0.7727272727272727
601,601,2022-09-26 13:12:10+00:00,"ADA (Cardano) hard fork event is not similar to other blockchain protocols. ADA’s HFC (hard fork combinator) preserves chain restart allowing nodes to upgrade gradually and avoid unnecessary restarts.

$ADA #Cardano",ada cardano hard fork event is not similar other blockchain protocols ada s hfc hard fork combinator preserves chain restart allowing nodes upgrade gradually avoid unnecessary restarts ada,0.7142857142857143
630,630,2022-09-26 13:11:54+00:00,acting like you don’t know anyt when u actually know everything&gt;&gt;&gt;,acting like you don t know anyt when u actually know everything gt gt gt,0.7333333333333333
638,638,2022-09-26 13:11:45+00:00,"@PupsCuddle @weareoneEXO XIUMIN 시우민 'Brand New' MV 
https://t.co/Vdt0r80sAR

BRAND NEW OUT NOW ❄️
#XiuminIsBrandNew
#XIUMIN_BrandNew 
#XIUMIN @weareoneEXO https://t.co/9wcARDOgcW",xiumin brand new mv brand new out now,0.75
642,642,2022-09-26 13:11:41+00:00,craving for spicy food hmm,craving spicy food hmm,0.75
661,661,2022-09-26 13:11:23+00:00,"@Preethiitalks @intellectaround @NancyDaffodils 

With @Krithiga_Selva sis after BBU😂",with sis after bbu,0.75
665,665,2022-09-26 13:11:20+00:00,So white car gaurds?,so white car gaurds,0.75
682,682,2022-09-26 13:11:04+00:00,"@boredape93 Agree!
Let's fcuking go!
🚀🚀🚀🔥🔥🔥😄",agree lets fcuking go,0.75
705,705,2022-09-26 13:10:49+00:00,"Valo stream later :&gt;
Just unrated though.",valo stream later gt just unrated though,0.7142857142857143
706,706,2022-09-26 13:10:47+00:00,@the_Mess @CryptoRonin57 @KaijuKingz hey @the_Mess ! I was actually looking at your kaiju a couple of days ago! Sent u a dm on instagram about it hahaha!,hey i was actually looking at your kaiju couple days ago sent u dm instagram about it hahaha,0.7777777777777778
800,800,2022-09-26 13:09:11+00:00,I strike lottery by discovering and stanning such a RARE gem,i strike lottery by discovering stanning such rare gem,0.7777777777777778
829,829,2022-09-26 13:08:54+00:00,"@ryotome Btw it's discounted. The usual price is 400sgd, mind you.",btw its discounted usual price is 400sgd mind you,0.75
840,840,2022-09-26 13:08:45+00:00,Not me everyday have smth to say abt 9mm 🙂,not me everyday have smth say abt 9mm,0.7142857142857143
841,841,2022-09-26 13:08:45+00:00,@PurpleyMurpley @RubberManiac @RandomiNC7 @shypley From Horny to New William variation,horny new william variation,0.75
852,852,2022-09-26 13:08:36+00:00,"biu please do a sephora haul na💙💙 

thai fans are so lucky 🥺",biu please do sephora haul na thai fans are so lucky,0.7272727272727273
862,862,2022-09-26 13:08:24+00:00,"@iamtomnash 😰🙊🙉🙈🤦🤦‍♀️🤦‍♂️Bro Tom...pls dun quit.cont yr super good wotk by sharing yr thoughts 9ver youtibe, twitter, etc.  I am yr fan always catching yr sharings.  I respect yr views even if sometimes I dun agree.  But then we as gentlemen, agree to disagree.  Still RESPECT❣️😎",bro tom pls dun quit cont yr super good wotk by sharing yr thoughts 9ver youtibe twitter etc i am yr fan always catching yr sharings i respect yr views even if sometimes i dun agree but then we as gentlemen agree disagree still respect,0.7954545454545454
869,869,2022-09-26 13:08:20+00:00,"@olex_scherba I am not surprised any crime that Russian have committed, looked back the history, you’ll understand easily!",i am not surprised any crime that russian have committed looked back history you ll understand easily,0.7058823529411765
885,885,2022-09-26 13:08:05+00:00,Help how to scape a date that you didn’t like the vibe ksksks,help how scape date that you didn t like vibe ksksks,0.7272727272727273
905,905,2022-09-26 13:07:39+00:00,"Tomorrow I'll be joining a panel discussion on gen art/NFT at the Dataverse booth of FIL-Singapore Summit. It'll be a fun event and hope to meet some fans of gen art there! @tezos #genart #FILSingapore 
Location&amp;Time: MBS Singapore 15:50-16:30.",tomorrow ill be joining panel discussion gen art nft at dataverse booth fil singapore summit itll be fun event hope meet some fans gen art there location amp time mbs singapore 15 50 16 30,0.7419354838709677
911,911,2022-09-26 13:07:35+00:00,"Healthcare clusters to manage residents' health by region, run more community interventions under Healthier SG https://t.co/aLCn27qJgH https://t.co/KxmkvLTxtr",healthcare clusters manage residents health by region run more community interventions under healthier sg,0.7857142857142857
914,914,2022-09-26 13:07:30+00:00,5 websites feel so illegal to know. Content Creators edition ✌️ #adamdigital #contentcreator #websites - Empowering Creators Repurposing Tool 🥷 https://t.co/IucaUvzesK,5 websites feel so illegal know content creators edition empowering creators repurposing tool,0.75
925,925,2022-09-26 13:07:23+00:00,Black Swan Illustrative Cover for D&amp;AD Award by Jennifer (copyrighted) https://t.co/pTmEwaZs4X,black swan illustrative cover d amp ad award by jennifer copyrighted,0.7272727272727273
926,926,2022-09-26 13:07:23+00:00,Mcm abg and father. Good in giving advise and listener. Good friends!,mcm abg father good giving advise listener good friends,0.7777777777777778
935,935,2022-09-26 13:07:14+00:00,"neil: Free Pack of Kith Cafe Cookies + Bottle of Juice, Wednesday (28/9) 3pm-4pm @ Great World https://t.co/FwZG5NQoU7",neil free pack kith cafe cookies bottle juice wednesday 28 9 3pm 4pm great world,0.7272727272727273
955,955,2022-09-26 13:06:58+00:00,Singapore – Adds New Business Immigration Pathways And Relaxes Various Requirements. https://t.co/wCJZxTsdAX,singapore adds new business immigration pathways relaxes various requirements,0.7777777777777778
959,959,2022-09-26 13:06:56+00:00,I LOVE HER SMMM @bbyqngels,i love her smmm,0.75
984,984,2022-09-26 13:06:29+00:00,Very thankful for Mondays like this 🙏 Avoiding crowds while spending fruitful time out heh ✌️ https://t.co/ZYzJgzaBXM,very thankful mondays like this avoiding crowds while spending fruitful time out heh,0.7692307692307693
1023,1023,2022-09-26 13:05:55+00:00,@_Queen_Fifi In a hempe 🤭🤭. Please forgive her age is joking,hempe please forgive her age is joking,0.7142857142857143
1030,1030,2022-09-26 13:05:48+00:00,"elden ring won the poll thus we elden ring

https://t.co/Ca0ZaTVRUk

#ENVtuber #VTuberUprising #ELDENRING",elden ring won poll thus we elden ring,0.75
1049,1049,2022-09-26 13:05:30+00:00,"#Splatoon3 #NintendoSwitch
im going to go blind staring at the sceen so close https://t.co/cYlq0aQSTO",im going go blind staring at sceen so close,0.7777777777777778
1063,1063,2022-09-26 13:05:22+00:00,"I criticised and others did when Tsitsipas called Med a bs Russian, I expect everyone else to do the same with tiafoe b/c xenophobia is unacceptable. Prick. Tsitsipas didn’t do anything in the LC to warrant this kind of comments",i criticised others did when tsitsipas called med bs russian i expect everyone else do same with tiafoe b c xenophobia is unacceptable prick tsitsipas didn t do anything lc warrant this kind comments,0.7058823529411765
1104,1104,2022-09-26 13:04:48+00:00,i took this ~ 10 years ago &amp; almost died,i took this 10 years ago amp almost died,0.75
1125,1125,2022-09-26 13:04:32+00:00,@miiko_owo @Dream__Fanart Yoo what!! You outdid yourselves again as usual!!!,yoo what you outdid yourselves again as usual,0.75
1179,1179,2022-09-26 13:03:48+00:00,@ChillSpaceMusic I've done three songs and charted all three for my own mod.,ive done three songs charted all three my own mod,0.7
1232,1232,2022-09-26 13:03:06+00:00,"Interesting. Real test is to see if there is movement on implementing the stalled EDCA deal.

""Either China or the US will want to seize the Philippines to be able to control the chokepoints and the access to Taiwan” in the event of a conflict.....

https://t.co/WGxdEDQWKS",interesting real test is see if there is movement implementing stalled edca deal either china or us will want seize philippines be able control chokepoints access taiwan event conflict,0.7931034482758621
1237,1237,2022-09-26 13:02:57+00:00,@notoriousok Now you're seeing the light. Or at least pretending to 😭,now youre seeing light or at least pretending,0.75
1250,1250,2022-09-26 13:02:52+00:00,im like not feeling it today bruh,im like not feeling it today bruh,0.7142857142857143
1265,1265,2022-09-26 13:02:42+00:00,"WTS SEVENTEEN JEONGHAN DOLL PINK HAIR 
Price 150k https://t.co/JLUy3owlBs",wts seventeen jeonghan doll pink hair price 150k,0.7142857142857143
1280,1280,2022-09-26 13:02:33+00:00,I CAME HOME TO SEE FRYE GET SHOCKED AND DISTRAUGHT 4 TIMES OVER SPLATFEST RESULTS LOL SO CUTE,i came home see frye get shocked distraught 4 times over splatfest results lol so cute,0.7333333333333333
1305,1305,2022-09-26 13:02:09+00:00,@forautumniam Ughhhh omg you always slay so hard!!! All the best!!!!,ughhhh omg you always slay so hard all best,0.7777777777777778
1333,1333,2022-09-26 13:01:48+00:00,"Blast from the past...reliving the surreal moments the real connection.    
 check out my website https://t.co/Eo5AlujV8J
#exhibition #contemporaryart #photography https://t.co/vunsfPJrGa",blast past reliving surreal moments real connection check out my website,0.7272727272727273
1349,1349,2022-09-26 13:01:39+00:00,Omg Rick and Morty is back. This episode was insane.,omg rick morty is back this episode was insane,0.7777777777777778
1359,1359,2022-09-26 13:01:29+00:00,Deep throat a la mexicana o autofagia de la 4T,deep throat la mexicana o autofagia de la 4t,0.75
1367,1367,2022-09-26 13:01:21+00:00,"@ShadowBladeGMG THANKCHU SHADOW 

the most notable thing is my absolute unit of a fart cus it made a sound",thankchu shadow most notable thing is my absolute unit fart cus it made sound,0.7857142857142857
1404,1404,2022-09-26 13:00:51+00:00,ZIM Integrated Shipping Services Ltd. Ranks Higher Than 4% of Stocks on Wall Street https://t.co/UrfKepXhAj,zim integrated shipping services ltd ranks higher than 4 stocks wall street,0.7272727272727273
1405,1405,2022-09-26 13:00:50+00:00,"2,622 #sandwich_attacks happened in last 24 hours, reaped $22,281. Check out the #token_flow of each sandwich, find out where and how these #attacks happened.
https://t.co/sVd3GXjnx5",2 622 happened last 24 hours reaped 22 281 check out each sandwich find out where how these happened,0.7857142857142857
1411,1411,2022-09-26 13:00:47+00:00,@LukeGromen Commodities &gt; fiat currency.,commodities gt fiat currency,0.75
1414,1414,2022-09-26 13:00:45+00:00,Been practicing eyes yesterday https://t.co/txb0zywuL4,been practicing eyes yesterday,0.75
1434,1434,2022-09-26 13:00:31+00:00,@baeluvvsyou im respectfully imagining myself spreading those thighs wide open😩,im respectfully imagining myself spreading those thighs wide open,0.7777777777777778
1440,1440,2022-09-26 13:00:28+00:00,@CFC_Iann Not bad. Hope you're having a good day lad,not bad hope youre having good day lad,0.75
1442,1442,2022-09-26 13:00:27+00:00,"@SylvieNyan Sylvie if you wanna rant, I'm always here to listen. Just let it all out https://t.co/hfM6oyQCnC",sylvie if you wanna rant im always here listen just let it all out,0.7857142857142857
1446,1446,2022-09-26 13:00:22+00:00,@GenshinImpact Can't wait to tank all those Scaramouche Gundam attacks with our Zhongli shield 😤,cant wait tank all those scaramouche gundam attacks with our zhongli shield,0.75
1449,1449,2022-09-26 13:00:21+00:00,Monks from Sangha Union of Mandalay demand for an immediate end to all of Burma’s suffering. They also performed sermons &amp; prayed for federal democracy’s development.  #2022Sept26Coup #HelpMyanmarIDPs #WhatsHappeningInMyanmar https://t.co/WbZSWbiEW3,monks sangha union mandalay demand immediate end all burma s suffering they also performed sermons amp prayed federal democracy s development,0.7619047619047619
1465,1465,2022-09-26 13:00:11+00:00,Iam using Twitter and I’m not addicted to it,iam using twitter i m not addicted it,0.75
1469,1469,2022-09-26 13:00:08+00:00,@ShikaDoodle Well I'm okay with it so it will be released tomorrow I already made my non FNF mod https://t.co/6jaV47JaiS,well im okay with it so it will be released tomorrow i already made my non fnf mod,0.7222222222222222
1540,1540,2022-09-26 12:59:08+00:00,Im giving it up,im giving it up,0.75
1542,1542,2022-09-26 12:59:07+00:00,Jesus the treasury had better release that NFT pretty bloody quick or we're all fucked,jesus treasury had better release that nft pretty bloody quick or were all fucked,0.7857142857142857
1577,1577,2022-09-26 12:58:44+00:00,"Past and future mistake
Lol",past future mistake lol,0.75
1582,1582,2022-09-26 12:58:35+00:00,"@King_Braixen ""Watch out Mario! That's the Waluigi behind the slaughter!""",watch out mario thats waluigi behind slaughter,0.7142857142857143
1596,1596,2022-09-26 12:58:20+00:00,"3 local residents including children got injured what with the arbitrary shelling of heavy weapons by military backed BGF forces in NyaungKone village, Hpa-An district, Karen state on 24th Sep. #2022Sept26Coup #HelpMyanmarIDPs #WhatsHappeningInMyanmar https://t.co/N7oO1DYyjf",3 local residents including children got injured what with arbitrary shelling heavy weapons by military backed bgf forces nyaungkone village hpa district karen state 24th sep,0.75
1624,1624,2022-09-26 12:57:53+00:00,"Tagged by @LovelyAikaaVT &amp; @KeldopLuna 

6 games, 6 tags no particular order!

🖤Valorant
🖤Escape From Tarkov
🖤Gundam Evolution
🖤COD MW2
🖤Dead By Daylight
🖤 Maimai (?)

I summon @RaviasIncy @vtuberkyarrots @dark_fl4me @AkaneRyukoVT @Chiyoko_BNY @asthelowo",tagged by amp 6 games 6 tags no particular order valorant escape tarkov gundam evolution cod mw2 dead by daylight maimai i summon,0.75
1625,1625,2022-09-26 12:57:53+00:00,IM MAKING A CUSTOM FUCKING CPU AND NO ONE CAN STOP ME!,im making custom fucking cpu no one can stop me,0.7
1638,1638,2022-09-26 12:57:42+00:00,"@bedofroses1984 @Burberry @bbrightvc he is? no other Asian there? wow.

Bright Vachirawit
#BurberrySS23xBright
#BurberrySS23
@Burberry #Burberry
@bbrightvc #bbrightvc",he is no other asian there wow bright vachirawit,0.7777777777777778
1647,1647,2022-09-26 12:57:37+00:00,"Pro-democracy residents from Taze, rallied and, demonstrated a strike to stage an unrelenting protest against military dictatorship today.  #2022Sept26Coup #HelpMyanmarIDPs #WhatsHappeningInMyanmar https://t.co/owTkRRP0Ag",pro democracy residents taze rallied demonstrated strike stage unrelenting protest against military dictatorship today,0.7857142857142857
1648,1648,2022-09-26 12:57:35+00:00,Forbes: Hurricane Ian Will Strengthen And Stall - That’s A Big Problem For Tampa Bay https://t.co/zhqi8WSED3,forbes hurricane ian will strengthen stall that s big problem tampa bay,0.75
1653,1653,2022-09-26 12:57:32+00:00,Shell heist: Man jailed for role in misappropriating gas oil worth over $2m https://t.co/YlGJeJ414f,shell heist man jailed role misappropriating gas oil worth over 2m,0.7
1675,1675,2022-09-26 12:57:16+00:00,@Caspr89 Ahhhhhh I’ve only watched till 2nd episode will probably continue later hahaha,ahhhhhh i ve only watched till 2nd episode will probably continue later hahaha,0.75
1682,1682,2022-09-26 12:57:13+00:00,"Pro-democracy residents from Taze, rallied and, demonstrated a strike to stage an unrelenting protest against military dictatorship today.  #2022Sept26Coup #HelpMyanmarIDPs #WhatsHappeningInMyanmar https://t.co/waSSKVPO3E",pro democracy residents taze rallied demonstrated strike stage unrelenting protest against military dictatorship today,0.7857142857142857
1698,1698,2022-09-26 12:57:05+00:00,The uncle who looks really innocent. But you've seen him and his wife in the club dancing to kuthu songs. Face-kum steps-kum sambanthame irrukathu 😂💥,uncle who looks really innocent but youve seen him his wife club dancing kuthu songs face kum steps kum sambanthame irrukathu,0.7619047619047619
1705,1705,2022-09-26 12:57:01+00:00,"ya halloooo 👋🏻 
still figuring out how this app works since i came from REALITY 👀
but here are some of the moments i shared with the coolest people i met on the app ever since i started streaming! https://t.co/j3T1mSfcTY",ya halloooo still figuring out how this app works since i came reality but here are some moments i shared with coolest people i met app ever since i started streaming,0.7741935483870968
1708,1708,2022-09-26 12:56:59+00:00,"An uplifting day both to be back visiting @IISS_org HQ at Arundel House in London, and an especially thankful day for those of us fortunate to be paid in Singapore $. https://t.co/RoZjM9zMyg",uplifting day both be back visiting hq at arundel house london especially thankful day those us fortunate be paid singapore,0.75
1714,1714,2022-09-26 12:56:53+00:00,"It's time for Fortnite Monday My Dudes! Come join me here on YouTube and let us be POGGGG!!!
https://t.co/clXP1euCVe",its time fortnite monday my dudes come join me here youtube let us be pogggg,0.7333333333333333
1726,1726,2022-09-26 12:56:46+00:00,I am a sucker for cool ass ability reveals in Shounen manga,i am sucker cool ass ability reveals shounen manga,0.7777777777777778
1744,1744,2022-09-26 12:56:26+00:00,"And yes, Go Miho is meant for YoonA and her only 😁",yes go miho is meant yoona her only,0.75
1752,1752,2022-09-26 12:56:21+00:00,"WHAT-IS: A Weekly Serial Feature on the #toysrevilblog where I list out the TOP TEN blogposts - as recorded in the blog's internal stats - based on YOUR clicking choices! 

#TOPTENTOYSREVIL2022
#toynews #toysblog #designertoy
#resintoy #vinyltoy #indietoy https://t.co/97Ayje92fm",what is weekly serial feature where i list out top ten blogposts as recorded blogs internal stats based your clicking choices,0.7619047619047619
1757,1757,2022-09-26 12:56:17+00:00,@szln__ aloooo you need anything just call me okayyy,aloooo you need anything just call me okayyy,0.75
1787,1787,2022-09-26 12:55:48+00:00,"Featured on #TOYSREVIL: https://t.co/LArOWh7Zic

September 26.2022 Edition of #TopTenTOYSREVIL blogposts (The Past Week).

THANK YOU for reading!

#TOPTENTOYSREVIL2022
#toynews #toysblog #designertoy
#resintoy #vinyltoy #indietoy https://t.co/OGwWbIf4st",featured september 26 2022 edition blogposts past week thank you reading,0.7777777777777778
1788,1788,2022-09-26 12:55:47+00:00,Hài nhỉ. Vẫn cứ đạp lên đạp xuống giữ quanh mốc 19k. Chẳng lẽ có biến gì mới hay báo cáo quý cho công ty hay sao thế 😂😂,h i nh v n c p l n p xu ng gi quanh m c 19k ch ng l c bi n g m i hay b o c o qu cho c ng ty hay sao th,0.7105263157894737
1789,1789,2022-09-26 12:55:47+00:00,"@Dontsune I'm sry, but I read the 'confirmed kills' and I thought of like grabbing the tags to confirm the kill like in COD XD",im sry but i read confirmed kills i thought like grabbing tags confirm kill like cod xd,0.7647058823529411
