,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
447,447,2022-09-26 13:14:16+00:00,"Nak jadi jahat tu senang. Nak jadi baik, macam2 dugaan yang dihadapi. Tapi apape pon, terus beristiqomah ☺️",nak jadi jahat tu senang nak jadi baik macam2 dugaan yang dihadapi tapi apape pon terus beristiqomah,0.3125
470,470,2022-09-26 13:13:58+00:00,@SuriyaFConline @nivedhithaa_Sat @Suriya_offl Keerthi and Samantha version 2.0,keerthi samantha version 2 0,0.3333333333333333
476,476,2022-09-26 13:13:54+00:00,@minfaery Waalaikumsallam ya allah azra😭 apa kabar??,waalaikumsallam ya allah azra apa kabar,0.3333333333333333
507,507,2022-09-26 13:13:29+00:00,@fajarrusalem @Jerseyforum @tonskat Nanti ta tuku,nanti ta tuku,0.3333333333333333
546,546,2022-09-26 13:12:51+00:00,"Hindi nakatiis! 
Ito nalang muna at mahsl ung ben &amp; jerry’s. https://t.co/F3rOOhAniP",hindi nakatiis ito nalang muna at mahsl ung ben amp jerry s,0.3333333333333333
568,568,2022-09-26 13:12:31+00:00,Ughhh feeling annoyed ;.;,ughhh feeling annoyed,0.3333333333333333
609,609,2022-09-26 13:12:07+00:00,"Padahal udah ngantuk, tapi kuat2in join space",padahal udah ngantuk tapi kuat2in join space,0.3333333333333333
624,624,2022-09-26 13:11:58+00:00,@nas_zaidi Hmm.. Pata lagao😂,hmm pata lagao,0.3333333333333333
626,626,2022-09-26 13:11:56+00:00,haechan im waiting,haechan im waiting,0.3333333333333333
627,627,2022-09-26 13:11:56+00:00,@_sitiaisyaah wei shag nk mampos ok HAHAHA i wanted to come,wei shag nk mampos ok hahaha i wanted come,0.3333333333333333
633,633,2022-09-26 13:11:49+00:00,"me: yach kan siapa suru abisin jageun assideul semalem kan aku bosan skrg-
hxh: lemme present to u ✨alluka✨",me yach kan siapa suru abisin jageun assideul semalem kan aku bosan skrg hxh lemme present u alluka,0.3333333333333333
635,635,2022-09-26 13:11:48+00:00,@busiswa_stemele Yisa inkomo baby😁😁,yisa inkomo baby,0.3333333333333333
636,636,2022-09-26 13:11:47+00:00,@Jenneira1 @AyamSegar3 Aku belum.di fb loh.nesu aku engko,aku belum di fb loh nesu aku engko,0.375
676,676,2022-09-26 13:11:06+00:00,"Weverse nickname: Currlyssa

#ARMY_Borahae_BTS_on_Weverse https://t.co/XJxhIA9uS5",weverse nickname currlyssa,0.3333333333333333
683,683,2022-09-26 13:11:02+00:00,@G3Creator @ex_AnakLolina Itu bagus Tengok satu Ayah Sayang kamu ingat orang tua itu Sayang keluarganya ingat ya persan orang mu ...,itu bagus tengok satu ayah sayang kamu ingat orang tua itu sayang keluarganya ingat ya persan orang mu,0.3333333333333333
684,684,2022-09-26 13:11:01+00:00,@CeritaBaru20 yup..utk harga berapa tahun lepas...tak tau la skrg..bole je google web site produk tu..,yup utk harga berapa tahun lepas tak tau la skrg bole je google web site produk tu,0.35294117647058826
746,746,2022-09-26 13:10:07+00:00,"Dah redha dah mati sebenarnya, tp tak mati plak https://t.co/dJB2DDHEVd",dah redha dah mati sebenarnya tp tak mati plak,0.3333333333333333
791,791,2022-09-26 13:09:21+00:00,"@VermeylenS Klopt helemaal, maar waarom je dan gaat stemmen op partijen die alleen maar je positie in de maatschappij kunnen handhaven door diegene lager op de ladder  aan te pakken snap ik niet.   Dan ben je geen haar beter dan de kapitalisten en hun politici die je nu leegzuigen.",klopt helemaal maar waarom je dan gaat stemmen op partijen die alleen maar je positie de maatschappij kunnen handhaven door diegene lager op de ladder aan te pakken snap ik niet dan ben je geen haar beter dan de kapitalisten en hun politici die je nu leegzuigen,0.3404255319148936
811,811,2022-09-26 13:09:04+00:00,@nylaawan Nyla follow pls,nyla follow pls,0.3333333333333333
845,845,2022-09-26 13:08:44+00:00,@K1ngsman17 Klu org nya gak tau cute apa enggak,klu org nya gak tau cute apa enggak,0.375
870,870,2022-09-26 13:08:19+00:00,@VijayNaRasigan @ImVjSathish @LonelinessLove3 @SwAG_ViBEr @itzallbie En thalaivi ye nee kalaikirapa epdi hurt agum theriyuma??? Indha thaiyoli @SwAG_ViBEr vera arambichithan,en thalaivi ye nee kalaikirapa epdi hurt agum theriyuma indha thaiyoli vera arambichithan,0.38461538461538464
920,920,2022-09-26 13:07:26+00:00,"@sasavulja @ginger_valkyrie @OdKorone @svejasvemeni6 Koristila ga je moja drugarica ali ništa naźalost. I to je nešto skupo platila. Uglavnom zasijeku a iz iskustva mojih drugarica mogu reći da drugi put su uglavnom manje pucale ukoliko nisu dobile indukciju. Ova drugarica što je morala na klistir svakih par dana, porodila se",koristila ga je moja drugarica ali ni ta na alost i je ne skupo platila uglavnom zasijeku iz iskustva mojih drugarica mogu re i da drugi put su uglavnom manje pucale ukoliko nisu dobile indukciju ova drugarica je morala na klistir svakih par dana porodila se,0.30434782608695654
985,985,2022-09-26 13:06:28+00:00,@chsandhilaa tere peyo d,tere peyo d,0.3333333333333333
1005,1005,2022-09-26 13:06:11+00:00,Semoga rate 3.2 sehingga muhaimin gaji. Amin,semoga rate 3 2 sehingga muhaimin gaji amin,0.3333333333333333
1037,1037,2022-09-26 13:05:42+00:00,"@EigenPhi 🚨 : 🥪 #MEV caused trader losing $2,501 , using  ( $WETH , $PAXG , $YDF ). Source: @EigenPhi
https://t.co/REI7Blnwi2",caused trader losing 2 501 using weth paxg ydf source,0.375
1039,1039,2022-09-26 13:05:41+00:00,Disenteria política https://t.co/0lvEo5U8Oi,disenteria pol tica,0.3333333333333333
1130,1130,2022-09-26 13:04:28+00:00,"Ready nih say mlm Selasa
Include/exclude
Bagi yg serius langsung DM/WA👇
https://t.co/o72gQ3KwMQ

#lendirbatam
#bobatam
#openbobatam
#bisyarbatam
#includeroom
#exclude
#RealAccount https://t.co/Zq1UwHRlnK",ready nih say mlm selasa include exclude bagi yg serius langsung dm wa,0.38461538461538464
1269,1269,2022-09-26 13:02:39+00:00,line sgt tak ramah ye mlmni😌 https://t.co/w7qcuVCwnl,line sgt tak ramah ye mlmni,0.3333333333333333
1435,1435,2022-09-26 13:00:31+00:00,@a39anemy Aku pernah kerja kedai makan pernah buat air pun kat kedai. Level 3.50 dia mcm hmmmm,aku pernah kerja kedai makan pernah buat air pun kat kedai level 3 50 dia mcm hmmmm,0.3333333333333333
1445,1445,2022-09-26 13:00:22+00:00,@brgsjks Nasi goreng satay,nasi goreng satay,0.3333333333333333
1447,1447,2022-09-26 13:00:22+00:00,Clingynya in private aja,clingynya private aja,0.3333333333333333
1458,1458,2022-09-26 13:00:14+00:00,"Toilet 5 star,ada garden dekat luar (@ Petron in Johor Bahru, Johor) https://t.co/pG0peEcAta",toilet 5 star ada garden dekat luar petron johor bahru johor,0.3
1461,1461,2022-09-26 13:00:12+00:00,"Me everytime nak say goodbye : 

“Hm bila la kita dapat serumah ek 🥲🥹”",me everytime nak say goodbye hm bila la kita dapat serumah ek,0.3333333333333333
1533,1533,2022-09-26 12:59:14+00:00,@Lemii_LoCo Akirr di bra tshwantsi ditswe mfo https://t.co/FVLRdeLEK4,akirr di bra tshwantsi ditswe mfo,0.3333333333333333
1541,1541,2022-09-26 12:59:08+00:00,Hari ni aku try baked roti Ciabata… kurang naik!! Aku dh buat adunan ikut sukatan tapi tak naik yng membuat kan aku frustrated bethol hari ni hahaha…,hari ni aku try baked roti ciabata kurang naik aku dh buat adunan ikut sukatan tapi tak naik yng membuat kan aku frustrated bethol hari ni hahaha,0.37037037037037035
1561,1561,2022-09-26 12:58:53+00:00,Tak tau nak split hutang dengan mun camne. 6 bulan tak pernah kira 😂😂😂😂,tak tau nak split hutang dengan mun camne 6 bulan tak pernah kira,0.3333333333333333
1573,1573,2022-09-26 12:58:46+00:00,@aqilahmaaruf congratulations Dr Aqilah!,congratulations dr aqilah,0.3333333333333333
1598,1598,2022-09-26 12:58:16+00:00,Varian baru pdam,varian baru pdam,0.3333333333333333
1606,1606,2022-09-26 12:58:09+00:00,Im not racist tapi terlalu ramai cina singapore cerewet nak mampos ye kt kfc ni. Muka staff pun dah bengkek je. Lepas engko engko engko,im not racist tapi terlalu ramai cina singapore cerewet nak mampos ye kt kfc ni muka staff pun dah bengkek je lepas engko engko engko,0.32
1612,1612,2022-09-26 12:58:03+00:00,"My girlfriends tahu I suka bagi suprise, I pernah bagi kad hari raya, ada yang appreciation siap buat video ada yang diam je. Terasa juga. 🫠

Tapi I suka bagi apa dorang suka. Atau i tanya ada nak beli pape tak. Biasakan memberi nanti kita happy ❤️",my girlfriends tahu i suka bagi suprise i pernah bagi kad hari raya ada yang appreciation siap buat video ada yang diam je terasa juga tapi i suka bagi apa dorang suka atau i tanya ada nak beli pape tak biasakan memberi nanti kita happy,0.3111111111111111
1619,1619,2022-09-26 12:57:59+00:00,"@txtdrberseragam Yah udah 4 hari ni blm ketemu, gimana dong",yah udah 4 hari ni blm ketemu gimana dong,0.375
1670,1670,2022-09-26 12:57:21+00:00,"I'm at Pret A Manger in Kloten, Zurich https://t.co/cURXXt2Epf",im at pret manger kloten zurich,0.3333333333333333
1680,1680,2022-09-26 12:57:14+00:00,@CNEWS Philippe Bilger : «Il est insensé de considérer que ces notions appartiennent à l'extrême droite. Philippe Pétain a une pensée conservatrice cohérente qui s'attache à célébrer la patrie et la famille» #HDPros,philippe bilger il est insens de consid rer que ces notions appartiennent lextr me droite philippe p tain une pens e conservatrice coh rente qui sattache c l brer la patrie et la famille,0.35294117647058826
1706,1706,2022-09-26 12:57:01+00:00,@Midori_nochill Bronze lol patut bagi satu team terus ambik medic.,bronze lol patut bagi satu team terus ambik medic,0.3333333333333333
1747,1747,2022-09-26 12:56:24+00:00,"@EverWyrmmess Happy B'Day, Zen! 🎉🎉",happy bday zen,0.3333333333333333
1756,1756,2022-09-26 12:56:19+00:00,Gaji belum masuk tapi duit dah habis haha nak gelak ke nak nangis sis,gaji belum masuk tapi duit dah habis haha nak gelak ke nak nangis sis,0.35714285714285715
1863,1863,2022-09-26 12:54:22+00:00,@zahierhamir Ya. Semoga dipermudahkan segala urusan baby ni. Aamiin,ya semoga dipermudahkan segala urusan baby ni aamiin,0.375
1885,1885,2022-09-26 12:53:59+00:00,"@meltqeen meerqeen, your gelak dah sampai sg. gelak la lagi 😂 https://t.co/sRbvkd6rht",meerqeen your gelak dah sampai sg gelak la lagi,0.3333333333333333
1892,1892,2022-09-26 12:53:48+00:00,Kau just hal.,kau just hal,0.3333333333333333
1917,1917,2022-09-26 12:53:23+00:00,@GRLSH3QDO1T Ayang tu apa erkk?? Sejenis perisa baru ke??,ayang tu apa erkk sejenis perisa baru ke,0.375
1927,1927,2022-09-26 12:53:13+00:00,"@FansMush @BoredApeYC @178cm60kg14cm IRL is 178cm, 60kg &amp; 14cm 💪💯",irl is 178cm 60kg amp 14cm,0.3333333333333333
1956,1956,2022-09-26 12:52:45+00:00,Monday je sia.. but the queue is merepek sia..,monday je sia but queue is merepek sia,0.375
1999,1999,2022-09-26 12:52:01+00:00,@fm_nusantara Minta Satu lagu Marshmello -Alone Javanese version ( Tresno) radio station jtk,minta satu lagu marshmello alone javanese version tresno radio station jtk,0.36363636363636365
2004,2004,2022-09-26 12:51:47+00:00,@gfkesayangan @FWBESS Banget. Dia gk virgin aku skip garis besar,banget dia gk virgin aku skip garis besar,0.375
2022,2022,2022-09-26 12:51:33+00:00,Rindu android aih,rindu android aih,0.3333333333333333
2059,2059,2022-09-26 12:50:56+00:00,"Modul yang ditawarkan dalam program Maxis eKelas Usahawan termasuk strategi pemasaran digital, fotografi dan senireka grafik, copywriting dan merancang kempen serta mengukur impak.

2/3",modul yang ditawarkan dalam program maxis ekelas usahawan termasuk strategi pemasaran digital fotografi dan senireka grafik copywriting dan merancang kempen serta mengukur impak 2 3,0.30434782608695654
2101,2101,2022-09-26 12:50:13+00:00,@ErinIzreen Ada baca dalam buku Eat That Frog juga Prinsip Pareto ni🫰🏻,ada baca dalam buku eat that frog juga prinsip pareto ni,0.36363636363636365
2140,2140,2022-09-26 12:49:36+00:00,"@grumpyydino @FWBESS Ya gk papa. Asal bensin dibayarin,dh naik harganya",ya gk papa asal bensin dibayarin dh naik harganya,0.3333333333333333
2160,2160,2022-09-26 12:49:16+00:00,"Cikgu macam sial, cakap aku takkan pernah lulus",cikgu macam sial cakap aku takkan pernah lulus,0.375
2167,2167,2022-09-26 12:49:12+00:00,"ang pag aasawa di yan parang kanin na iluluwa pag mainit. -di totoo yan kasi kahit mainit ang kanin., titiisin mo sa bibig hanggang sa malunok mo. pero ang panis na kanin yan ang niluluwa., parang kasal kapag sira na mahirap na tanggapin pa. #passDivorcebill #ReinstituteDivorce",ang pag aasawa di yan parang kanin na iluluwa pag mainit di totoo yan kasi kahit mainit ang kanin titiisin mo sa bibig hanggang sa malunok mo pero ang panis na kanin yan ang niluluwa parang kasal kapag sira na mahirap na tanggapin pa,0.36363636363636365
2197,2197,2022-09-26 12:48:46+00:00,@fm_nusantara Minta Satu lagu The Chainsmokers - closer Javanese version ( Mungser) radio station jtk,minta satu lagu chainsmokers closer javanese version mungser radio station jtk,0.36363636363636365
2226,2226,2022-09-26 12:48:12+00:00,"Evolution Taekwondo Club Grading at Futsal Taman Nusa Perintis 4 (17.9.22) 🥋 Congrats to all 🥳 #evotkdclub #evolutiongrading @ Nusa Perintis, Gelang Patah https://t.co/I8huz7HnOo",evolution taekwondo club grading at futsal taman nusa perintis 4 17 9 22 congrats all nusa perintis gelang patah,0.3333333333333333
2266,2266,2022-09-26 12:47:36+00:00,@m0d0 ZRA Strim - Kupas Isu Semasa Dunia Yang Takde Kat Twitter.,zra strim kupas isu semasa dunia yang takde kat twitter,0.3
2319,2319,2022-09-26 12:46:36+00:00,"Mungkin lelah, 
Oleh jarak yang jauh, dengan waktu yang lama.",mungkin lelah oleh jarak yang jauh dengan waktu yang lama,0.3
2352,2352,2022-09-26 12:46:13+00:00,@qhaishaaantsha Kan!!!! Makanan dkt grab &amp; foodpanda so mahal 😭,kan makanan dkt grab amp foodpanda so mahal,0.375
2400,2400,2022-09-26 12:45:20+00:00,Emprenomic...Noticias y consejos con una perspectiva global...síguenos para mantenerte informado! #Emprender #Startup #Economia,emprenomic noticias y consejos con una perspectiva global s guenos para mantenerte informado,0.38461538461538464
2405,2405,2022-09-26 12:45:17+00:00,"Seriously, kita mendukung pejabat publik yg punya inisiatif, yg mau berinovasi. Tapi kalau salah ya diingatkan dong.

Jangan kayak groupies eh emang buzzer ding ya hehe",seriously kita mendukung pejabat publik yg punya inisiatif yg mau berinovasi tapi kalau salah ya diingatkan dong jangan kayak groupies eh emang buzzer ding ya hehe,0.34615384615384615
2460,2460,2022-09-26 12:44:28+00:00,@Rubyscout_ Org luar mana tau sanford weeyy🤣🤣🤪,org luar mana tau sanford weeyy,0.3333333333333333
2478,2478,2022-09-26 12:44:12+00:00,Bukn sombong tpi turn off HAHAH,bukn sombong tpi turn off hahah,0.3333333333333333
2483,2483,2022-09-26 12:44:05+00:00,"👱‍♂️send you a photo:
🙋🏻‍♀️: nahan salting depan mamak pas lg diajak ngobrol, senyum2 sendiri argh",send you photo nahan salting depan mamak pas lg diajak ngobrol senyum2 sendiri argh,0.38461538461538464
2538,2538,2022-09-26 12:43:18+00:00,@syidaedora thanks bonda syida 🤍,thanks bonda syida,0.3333333333333333
2549,2549,2022-09-26 12:43:12+00:00,"@randomzneta74 Dzieje sie duzo, az za duzo. Szczerze czesto wolalabym zostac w domu i grac w gre 😅ale potem ma sie wrazenie ze cos cie omija",dzieje sie duzo az za duzo szczerze czesto wolalabym zostac w domu i grac w gre ale potem ma sie wrazenie ze cos cie omija,0.32
2552,2552,2022-09-26 12:43:08+00:00,@yongradokkie dekat jiran kitorang boleh follow her ig jellybeans.cake,dekat jiran kitorang boleh follow her ig jellybeans cake,0.3333333333333333
2599,2599,2022-09-26 12:42:23+00:00,"@Canoopsy an iPad Pro, MacBook, AirPods Max and a ReMarkable? holy shit",ipad pro macbook airpods max remarkable holy shit,0.375
2616,2616,2022-09-26 12:42:13+00:00,@tokopedia Pupis harapan q,pupis harapan q,0.3333333333333333
2644,2644,2022-09-26 12:41:44+00:00,I'm at Qatar Airways flight QR064 Zurich-Doha in Zurich https://t.co/X40FDlwwVD,im at qatar airways flight qr064 zurich doha zurich,0.375
2663,2663,2022-09-26 12:41:26+00:00,@realmarcel1 Ou avec Macron.,ou avec macron,0.3333333333333333
2676,2676,2022-09-26 12:41:15+00:00,"Kita org bijak, kalau tackle pun tackle bijak. Kalau tak clean tu maknanya opponent memang jenis mintak 🤣",kita org bijak kalau tackle pun tackle bijak kalau tak clean tu maknanya opponent memang jenis mintak,0.35294117647058826
2679,2679,2022-09-26 12:41:13+00:00,@mncrwura315 Summoned the Knight (Eishin) 🥵🥵,summoned knight eishin,0.3333333333333333
2695,2695,2022-09-26 12:41:04+00:00,@dadumbpotato__ @Vikneshhhhhh suthi podu chello 😩😍,suthi podu chello,0.3333333333333333
2713,2713,2022-09-26 12:40:48+00:00,Td masa interview.. rasa smooth sgt… berkat doa mak ayah dan kawan2.. appreciate sgt.. bile kluar je dr office tu.. terus call mak… pastu terus pm sorang2 yg keep doa n bg semangat dkt kita.. rasa terharu sgt 🥹🥹 i love you !!! Rezeki sgt ada kawan2 yg doakan kita 🥰🤍,td masa interview rasa smooth sgt berkat doa mak ayah dan kawan2 appreciate sgt bile kluar je dr office tu terus call mak pastu terus pm sorang2 yg keep doa n bg semangat dkt kita rasa terharu sgt i love you rezeki sgt ada kawan2 yg doakan kita,0.37777777777777777
2758,2758,2022-09-26 12:40:04+00:00,@Adfandirham @marinagamba1909 @DanielLokman2 @amirull_azhr Siapa suruh jadi melayu? Padan muka takleh guna race card.,siapa suruh jadi melayu padan muka takleh guna race card,0.3
2810,2810,2022-09-26 12:39:20+00:00,@baizatulsyamila HAHAHAHA. Kelako la,hahahaha kelako la,0.3333333333333333
2828,2828,2022-09-26 12:39:05+00:00,@MustaqimJiwa dh block..tak nk tgk story..makin broken!,dh block tak nk tgk story makin broken,0.375
2842,2842,2022-09-26 12:38:55+00:00,"I'm at Zurich Airport in Kloten, ZH https://t.co/XOS0eSFWK8",im at zurich airport kloten zh,0.3333333333333333
2852,2852,2022-09-26 12:38:49+00:00,@freecashcom NOOOOOO I MISSED ;-;,noooooo i missed,0.3333333333333333
2860,2860,2022-09-26 12:38:42+00:00,"Yaha mein bigboss khelne aayi nahi, mein toh teen patte khelne aayi hu. .#TejasswiPrakash",yaha mein bigboss khelne aayi nahi mein toh teen patte khelne aayi hu,0.3076923076923077
2907,2907,2022-09-26 12:38:00+00:00,"@FCamposoficial Técnicos limitados que não sabem tirar o melhor de seus jogadores.

O caso da Inglaterra é pior, afinal ele usa jogadores que nem seus clubes são titulares.

Como o Southgate não usa o Tomori um minuto sequer? E o Maguire vai ser titular nas duas partidas",t cnicos limitados que n o sabem tirar o melhor de seus jogadores o caso da inglaterra pior afinal ele usa jogadores que nem seus clubes s o titulares como o southgate n o usa o tomori um minuto sequer e o maguire vai ser titular nas duas partidas,0.3877551020408163
2910,2910,2022-09-26 12:37:54+00:00,Muhammad Firmansyah Terpilih Jadi Ketua LAM Kabupaten Karimun Masa Bhakti 2022-2027 https://t.co/eGdWJwhRNE,muhammad firmansyah terpilih jadi ketua lam kabupaten karimun masa bhakti 2022 2027,0.3
2927,2927,2022-09-26 12:37:42+00:00,yg suck pahal pola bp senang sngt defect nak marah mcm guna tisu😭😭😭,yg suck pahal pola bp senang sngt defect nak marah mcm guna tisu,0.3076923076923077
2969,2969,2022-09-26 12:37:05+00:00,@baizatulsyamila Macam mcd GCB kan kak. Tapi diubah jadi GMB - grill mosquito burger 😂 slek kat warna je tu nampak hangus. Kalau warna ala ala chicken menyelerakan tu 🤣,macam mcd gcb kan kak tapi diubah jadi gmb grill mosquito burger slek kat warna je tu nampak hangus kalau warna ala ala chicken menyelerakan tu,0.34615384615384615
2981,2981,2022-09-26 12:36:54+00:00,@brrrrrion it’s fineeee hahaha … u hv tMr (?) xd,it s fineeee hahaha u hv tmr xd,0.375
2993,2993,2022-09-26 12:36:44+00:00,"30min, drei „ich will das nicht mehr“ meinerseits und ein paar Tränen später, hat der Mann sich darauf besonnen, dass er der Beruhigende von uns ist &amp; mich auf keinen Fall verärgert fahren lässt. Ändert zwar nichts am mental load, aber ich bin nicht nur noch ein bisschen sauer. https://t.co/B2bO6j3fBk",30min drei ich will das nicht mehr meinerseits und ein paar tr nen sp ter hat der mann sich darauf besonnen dass er der beruhigende von uns ist amp mich auf keinen fall ver rgert fahren l sst ndert zwar nichts am mental load aber ich bin nicht nur noch ein bisschen sauer,0.3076923076923077
