,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
495,495,2022-09-26 13:13:36+00:00,@aliensuperslay naur they always get ignored at the oscars 😭,naur they always get ignored at oscars,0.5714285714285714
510,510,2022-09-26 13:13:27+00:00,@lunaleilana mason at TJ hahaha,mason at tj hahaha,0.5
515,515,2022-09-26 13:13:18+00:00,@iz2709 Ni lawa,ni lawa,0.5
529,529,2022-09-26 13:13:08+00:00,@IpBayoe @putrixut @FWBESS Holy shit impian dah,holy shit impian dah,0.5
557,557,2022-09-26 13:12:39+00:00,"@SuperRoStar Mira, mira... Te lo dedico a ti y a la Agenda 2030 que no ha votado nadie, 🤡 https://t.co/3UNFbalqKC",mira mira te lo dedico ti y la agenda 2030 que no ha votado nadie,0.5714285714285714
598,598,2022-09-26 13:12:11+00:00,"Saya nak cakap sikit bang, semua redflag saya dah tunjuk.. Tinggal je la bang, tak yah la bgi effort saya penat",saya nak cakap sikit bang semua redflag saya dah tunjuk tinggal je la bang tak yah la bgi effort saya penat,0.5238095238095238
639,639,2022-09-26 13:11:43+00:00,"Lower Seletar Reservoir , Singapore 🇸🇬  #PhotoOfTheDay #photography #photographers #landscape #landscapephotography #NaturePhotography #Singapore  #travelblogger  #photographer #travelphotography #iPhone14Pro #iPhonephotography https://t.co/kQCp4jP6Z2",lower seletar reservoir singapore,0.5
647,647,2022-09-26 13:11:34+00:00,@Jawnxwick GM Jawn want some? https://t.co/OlkLwIQ0CZ,gm jawn want some,0.5
648,648,2022-09-26 13:11:32+00:00,"⚽️Blockchain X Sports in METAVERZSPORT!
📣Metaverz Sport is pleased to accompany the 𝗦𝗽𝗼𝗿𝘁𝗧𝗲𝗰𝗵 𝗦𝗲𝗺𝗶𝗻𝗮𝗿 event with special guests from Aquarius VN, AQsport, Weifeng &amp; Singapore Business Group.
⏰09:30 AM Sep 27, 2022
📍N1 Truong Son, HCMC.
https://t.co/I3vC2yhBSv https://t.co/gQJoR0IFWP",blockchain x sports metaverzsport metaverz sport is pleased accompany event with special guests aquarius vn aqsport weifeng amp singapore business group 09 30 am sep 27 2022 n1 truong son hcmc,0.5
650,650,2022-09-26 13:11:32+00:00,@Waudira Marahin ka,marahin ka,0.5
685,685,2022-09-26 13:11:00+00:00,@idaboijsen Barn är alltid snoriga.,barn r alltid snoriga,0.5
693,693,2022-09-26 13:10:54+00:00,@crypto_inez Semoga win https://t.co/G9Do4QwAdI,semoga win,0.5
709,709,2022-09-26 13:10:44+00:00,@missufe Proof awal https://t.co/yEpHyzNCg2,proof awal,0.5
742,742,2022-09-26 13:10:14+00:00,@GardenInheaven3 I want gulab jamoons,i want gulab jamoons,0.5
752,752,2022-09-26 13:10:02+00:00,@SolarisXTempest Albedo from genshin,albedo genshin,0.5
768,768,2022-09-26 13:09:48+00:00,@kaisooutopia f1 racer ji and team/company mascot kyungsoo plsu,f1 racer ji team company mascot kyungsoo plsu,0.5714285714285714
788,788,2022-09-26 13:09:24+00:00,@Star_Vee_ Sa Beach resort lang ako nagpepekpek short medyo nahihiya ako pag sa ibang place hahahah,sa beach resort lang ako nagpepekpek short medyo nahihiya ako pag sa ibang place hahahah,0.5333333333333333
790,790,2022-09-26 13:09:22+00:00,Lipstick yg aku rasa tak best semua aku jadikan blusher 😂 Sbb tu dah lama tak beli blusher.,lipstick yg aku rasa tak best semua aku jadikan blusher sbb tu dah lama tak beli blusher,0.5882352941176471
810,810,2022-09-26 13:09:04+00:00,@recomend_aqua Very cute Aqutan nyan~,very cute aqutan nyan,0.5
816,816,2022-09-26 13:09:01+00:00,@CeBioLabs Succes for you,succes you,0.5
820,820,2022-09-26 13:08:58+00:00,BlueSG expands its fleet of EVs with 500 Opel Corsa-e electric cars https://t.co/BydIqx0UGp https://t.co/tN41O2hkxA,bluesg expands its fleet evs with 500 opel corsa e electric cars,0.5454545454545454
831,831,2022-09-26 13:08:52+00:00,"@ItsPriddyUgly Ngwaneso, o shape Dayi man ole",ngwaneso o shape dayi man ole,0.5
836,836,2022-09-26 13:08:51+00:00,"Trima exclude aja ya say, info rate DM or WA ada di bio 💦

#bobatam 
#ceweBO 
#RECOMMENDED4BO #RealAngel #wpbatam #EXCLUDE #bisyarbatam #bispakbatam #vcs #SANGE_AAAAAAAAAAH #bookingwanita #OpenBO https://t.co/MwjfW84Rk4",trima exclude aja ya say info rate dm or wa ada di bio,0.5384615384615384
859,859,2022-09-26 13:08:27+00:00,Goodluck kenalan dan member dan rakan dan kawan pena yang akan sambung degree lepas ni :3,goodluck kenalan dan member dan rakan dan kawan pena yang akan sambung degree lepas ni 3,0.5333333333333333
861,861,2022-09-26 13:08:25+00:00,"ça va trop loin tout ça...
#Iran",va trop loin tout,0.5
871,871,2022-09-26 13:08:18+00:00,@ScuffcatFN @SNTRR17 @brendanwydd @lan6o Haha fr scuffcat drop his ass,haha fr scuffcat drop his ass,0.5
880,880,2022-09-26 13:08:09+00:00,@pndumrdhka @mbudsprasetyo @A_DeyJKT48 ngotot ya,ngotot ya,0.5
896,896,2022-09-26 13:07:49+00:00,"Loneliness,, 🖤 

IGS: ohm_thitiwat
🔗 https://t.co/TOqjAjqhlh

#โอห์มไง #OhmThitiwat
#LoveAt9_EP13 https://t.co/wiA0HKmSKS",loneliness igs ohm thitiwat,0.5
904,904,2022-09-26 13:07:39+00:00,Chinna papa from the movie vannakili❤️,chinna papa movie vannakili,0.5
919,919,2022-09-26 13:07:26+00:00,Pengen ni https://t.co/GCn2I7oxJn,pengen ni,0.5
932,932,2022-09-26 13:07:15+00:00,"@greenshoelf @nik_the_general @CryptoDiamonds @SappySealsNFT Ratio-ed somebody in narita-shi, chiba today 🔫",ratio ed somebody narita shi chiba today,0.5714285714285714
945,945,2022-09-26 13:07:07+00:00,@NorthByLeo Does Wulei have a Douyin?,does wulei have douyin,0.5
954,954,2022-09-26 13:06:58+00:00,@conawson @sweenpi Done bismillahirrahmanirrahim,done bismillahirrahmanirrahim,0.5
961,961,2022-09-26 13:06:52+00:00,@uNolizwi @Zanele_09 Theyr frying him and Sho dintsang now😭😭,theyr frying him sho dintsang now,0.5
975,975,2022-09-26 13:06:40+00:00,@ShikiMiyoshino Congratulations Shiki!,congratulations shiki,0.5
986,986,2022-09-26 13:06:27+00:00,@HMZDBA @moS94Co9y32EWZ1 @SkySportsPL DESTROYED the clown m8,destroyed clown m8,0.5
1011,1011,2022-09-26 13:06:05+00:00,@TheShibLord1 @DecentraEatz Bullish on $EATZ,bullish eatz,0.5
1014,1014,2022-09-26 13:06:01+00:00,@Don_Favs La barbacooaa,la barbacooaa,0.5
1016,1016,2022-09-26 13:05:59+00:00,Aku kan si paling mikirin diri sendiri.,aku kan si paling mikirin diri sendiri,0.5714285714285714
1026,1026,2022-09-26 13:05:53+00:00,@Shatterpointgg Sheer ei all the wayyyyyy.,sheer ei all wayyyyyy,0.5
1028,1028,2022-09-26 13:05:49+00:00,@JayTheGaHost @rumipromos Done wml https://t.co/6Id6uxP50s,done wml,0.5
1062,1062,2022-09-26 13:05:22+00:00,@JayTheGaHost @kreatorland Done bismillahirrahmanirrahim,done bismillahirrahmanirrahim,0.5
1073,1073,2022-09-26 13:05:14+00:00,Que voz da Pink! 💗,que voz da pink,0.5
1077,1077,2022-09-26 13:05:09+00:00,Hihi tak jadi sky dining. Kita try tempat lain 😜 Happy birthday baby kita!!! 🤪❤️🎂 https://t.co/9dQALwCYfo,hihi tak jadi sky dining kita try tempat lain happy birthday baby kita,0.5384615384615384
1088,1088,2022-09-26 13:04:58+00:00,Napakaganda mo😭😭😭,napakaganda mo,0.5
1095,1095,2022-09-26 13:04:54+00:00,"Meeting fren IRL @indrawxyz 

Definitely deserves 3 👍s https://t.co/EOHXMTL8Sh",meeting fren irl definitely deserves 3 s,0.5
1172,1172,2022-09-26 13:03:52+00:00,"@whisperkiss_ @FWBESS Movie date, night drive pasti macet ogah banget",movie date night drive pasti macet ogah banget,0.5
1177,1177,2022-09-26 13:03:49+00:00,@lianbuan @SCPh_PIO Intriguerang palaka! Na BuanG ka na day?,intriguerang palaka na buang ka na day,0.5714285714285714
1186,1186,2022-09-26 13:03:40+00:00,@AreumPromotes @lucasvelascook Done bismillahirrahmanirrahim,done bismillahirrahmanirrahim,0.5
1189,1189,2022-09-26 13:03:39+00:00,@persemakmuran @ngalamfess Feelingku kon bakal ngunu sisan nan,feelingku kon bakal ngunu sisan nan,0.5
1191,1191,2022-09-26 13:03:38+00:00,"@leandroreymond1 @leginCs @FCamposoficial Não que o Vini não seja, ele é",n o que o vini n o seja ele,0.5555555555555556
1193,1193,2022-09-26 13:03:36+00:00,"@Missypromotes @pumpcoinbets Bismillahirrahmanirrahim
Win x ini",bismillahirrahmanirrahim win x ini,0.5
1214,1214,2022-09-26 13:03:20+00:00,@coodazai @Eabh2 Done bismillahirrahmanirrahim,done bismillahirrahmanirrahim,0.5
1220,1220,2022-09-26 13:03:15+00:00,Dystopian landscapes #TheLastofUsPartI https://t.co/ajKjNUkVCf,dystopian landscapes,0.5
1223,1223,2022-09-26 13:03:14+00:00,"I kenal sorang ni. full time student, kahwin sbb nak halalkan hubungan. let me tell you, tak senang nak buat macamtu. kawan I ni sampai cakap sorang sorang sebab tak kuat nak handle 2 org anak dia. while her husband go to study group.",i kenal sorang ni full time student kahwin sbb nak halalkan hubungan let me tell you tak senang nak buat macamtu kawan i ni sampai cakap sorang sorang sebab tak kuat nak handle 2 org anak dia while her husband go study group,0.5
1227,1227,2022-09-26 13:03:11+00:00,"SO EXCITEDD AAAA 

@GMMTV update ❤️
#FFFCampingConccert @ppnaravit @phuwintang https://t.co/IqRbk3i4Cb",so excitedd aaaa update,0.5
1253,1253,2022-09-26 13:02:51+00:00,@anonandcrypto @xdereklau @GuildOfGuardian Single sided staking ftw,single sided staking ftw,0.5
1266,1266,2022-09-26 13:02:41+00:00,@Missypromotes @pumpcoinbets DONE bismillahirrahmanirrahim,done bismillahirrahmanirrahim,0.5
1296,1296,2022-09-26 13:02:20+00:00,@GiveawayPancake @Lindsey_o0 Done wml https://t.co/aCpFOh7Pg9,done wml,0.5
1348,1348,2022-09-26 13:01:39+00:00,Happy birthday mak saya yang comel Dan indah selalu ♥️♥️♥️ https://t.co/0wsnmlwFKM,happy birthday mak saya yang comel dan indah selalu,0.5555555555555556
1351,1351,2022-09-26 13:01:36+00:00,@taegiveaway @AboxCrypto Done bismillahirrahmanirrahim,done bismillahirrahmanirrahim,0.5
1377,1377,2022-09-26 13:01:12+00:00,"Alhamdulillah for the past, Alhamdulillah for the future, Alhamdulillah for the time within.",alhamdulillah past alhamdulillah future alhamdulillah time within,0.5714285714285714
1399,1399,2022-09-26 13:00:58+00:00,@King_Bruno05 namimiss ko na Jussil boys hahahaha,namimiss ko na jussil boys hahahaha,0.5
1412,1412,2022-09-26 13:00:46+00:00,@LokeshP43710149 @PulseNet_L1 Thanks for sharing.,thanks sharing,0.5
1413,1413,2022-09-26 13:00:46+00:00,"Lawak betul aku tengok acc statement 6 bulan time intern ni. Family mart, econsave, lotus pastu shell. Takde tempat lain dah",lawak betul aku tengok acc statement 6 bulan time intern ni family mart econsave lotus pastu shell takde tempat lain dah,0.55
1417,1417,2022-09-26 13:00:42+00:00,@LGuensi Ooohhh daddy… fuck me!!!,ooohhh daddy fuck me,0.5
1424,1424,2022-09-26 13:00:37+00:00,Holy shit the drama cds....,holy shit drama cds,0.5
1463,1463,2022-09-26 13:00:12+00:00,Lol Phil Coorey big L yet again,lol phil coorey big l yet again,0.5714285714285714
1472,1472,2022-09-26 13:00:07+00:00,@jiims Donee wml,donee wml,0.5
1475,1475,2022-09-26 13:00:06+00:00,osu! stats for player Emiratess123 automatically generated by https://t.co/kC3F7O9RWe #ProsuTweetPoster https://t.co/WDiVtVZw3K,osu stats player emiratess123 automatically generated by,0.5
1476,1476,2022-09-26 13:00:05+00:00,Mr. Never miss clicking the like button hahaha,mr never miss clicking like button hahaha,0.5714285714285714
1485,1485,2022-09-26 13:00:02+00:00,@PedroKiske @FCamposoficial Mas o Arnold joga em clube inglês e também não é utilizado,mas o arnold joga em clube ingl s e tamb m n o utilizado,0.5714285714285714
1489,1489,2022-09-26 13:00:01+00:00,"A 24-year-old has been jailed 50 days for buying vapes from JB to sell in Singapore. 

https://t.co/HqQr7Gm9KM https://t.co/WTVuIjOhKE",24 year old has been jailed 50 days buying vapes jb sell singapore,0.5454545454545454
1510,1510,2022-09-26 12:59:44+00:00,@subham_banka @FintwitDecoded Darte nahi Hain hum Kisi se 😂,darte nahi hain hum kisi se,0.5
1511,1511,2022-09-26 12:59:43+00:00,"UAungHtayOo, 30, NLD chairman of SarMhaw vlg in Kachin State's Mogaung tsp, was abducted by Myanmar SAC Terrorists at his mother's home at ar 2pm on Sep 25, on charges of supporting PDF &amp; involving in bombings. #2022Sept26Coup #HelpMyanmarIDPs #WhatsHappeningInMyanmar https://t.co/kkdUoUpn9f",uaunghtayoo 30 nld chairman sarmhaw vlg kachin states mogaung tsp was abducted by myanmar sac terrorists at his mothers home at ar 2pm sep 25 charges supporting pdf amp involving bombings,0.5357142857142857
1527,1527,2022-09-26 12:59:25+00:00,Wallet hilang🥲,wallet hilang,0.5
1528,1528,2022-09-26 12:59:22+00:00,@nerdthecynical Thank you nyx &lt;3 missing u ppl!!,thank you nyx lt 3 missing u ppl,0.5714285714285714
1537,1537,2022-09-26 12:59:12+00:00,"amaris blair
#amarisblair #beltpose #beltmodel #indiewrestler #womenswrestler #femalewrestler https://t.co/r0thp7Qmar",amaris blair,0.5
1550,1550,2022-09-26 12:59:01+00:00,@USA37107692 happi! :D,happi d,0.5
1579,1579,2022-09-26 12:58:37+00:00,@zakiamilya Jadi dong,jadi dong,0.5
1581,1581,2022-09-26 12:58:36+00:00,@PabiKgadima Lemi Coco,lemi coco,0.5
1602,1602,2022-09-26 12:58:14+00:00,Nak minta hutang pun segan eh acane eh,nak minta hutang pun segan eh acane eh,0.5
1603,1603,2022-09-26 12:58:14+00:00,Chaos anj,chaos anj,0.5
1613,1613,2022-09-26 12:58:03+00:00,@HoshiKiyuu HAHAHAHA imagine,hahahaha imagine,0.5
1629,1629,2022-09-26 12:57:51+00:00,@foodcu_be wheres the panda,wheres panda,0.5
1639,1639,2022-09-26 12:57:41+00:00,"Check out Pret A Manger (Kloten, Zurich) on @FoursquareGuide: https://t.co/6wGTQQGhxx https://t.co/FdVu4JfkL8 https://t.co/dV7QMfwJWq",check out pret manger kloten zurich,0.5
1645,1645,2022-09-26 12:57:39+00:00,"@0nlinecruiser Yup, dah keluar haha go watch",yup dah keluar haha go watch,0.5
1681,1681,2022-09-26 12:57:13+00:00,@Sujataganguly13 @Narcomania Dalla of the year 2022.,dalla year 2022,0.5
1686,1686,2022-09-26 12:57:11+00:00,@ShadowBladeGMG Fo sure,fo sure,0.5
1696,1696,2022-09-26 12:57:06+00:00,@fm_nusantara Minta Satu lagu Awake Gering -(official Lyrics video) Gamelawan P5PRO radio station jtk,minta satu lagu awake gering official lyrics video gamelawan p5pro radio station jtk,0.5
1697,1697,2022-09-26 12:57:06+00:00,IM DYINGGG- ANGEL LIKED MY STORY https://t.co/bDQLYSVf7T,im dyinggg angel liked my story,0.5
1707,1707,2022-09-26 12:57:01+00:00,Teka parang maling desisyon yung vote ko doon ah. 😅,teka parang maling desisyon yung vote ko doon ah,0.5555555555555556
1725,1725,2022-09-26 12:56:46+00:00,@AshaDwarakanath Super Asha,super asha,0.5
1742,1742,2022-09-26 12:56:27+00:00,"WTS SEVENTEEN MINGYU DOLL 
Price 150k
Dm aja ya https://t.co/JX40csyIxi",wts seventeen mingyu doll price 150k dm aja ya,0.5
1769,1769,2022-09-26 12:56:10+00:00,lol. she's just stressed. not depressed. 😑,lol shes just stressed not depressed,0.5
1792,1792,2022-09-26 12:55:46+00:00,"Am I just secured a jackpot tonight? 

WEHHHHHHHHHHHHHHHU",am i just secured jackpot tonight wehhhhhhhhhhhhhhhu,0.5714285714285714
1798,1798,2022-09-26 12:55:38+00:00,aduh macam mana malam ni!! kalau aku tak faham apa aku tak faham macam mana 😭😭😭😭,aduh macam mana malam ni kalau aku tak faham apa aku tak faham macam mana,0.5333333333333333
1805,1805,2022-09-26 12:55:30+00:00,"@hihilion_ Wait shit. LOL. Nnnnoooo........ Pineapple nnnnooooooooooo

Or maybe yes. For his benefit.... Hahhahhahahha",wait shit lol nnnnoooo pineapple nnnnooooooooooo or maybe yes his benefit hahhahhahahha,0.5833333333333334
1851,1851,2022-09-26 12:54:39+00:00,I'm here for Donny and for Belle. For #DonBelle. https://t.co/iAD6oFK9de,im here donny belle,0.5
1874,1874,2022-09-26 12:54:12+00:00,"Dr.Ji X Summer Coco

🎁 3 whitelist giveaways!

⬇️To enter:
1⃣️Join Discord https://t.co/wnXnOcWDz0
2⃣️Follow @summercoco_nft &amp; @drjiclub
3⃣️Like &amp; RT &amp;Tag 3 Frens

⏰24hrs https://t.co/Ylf9jVG4QD",dr ji x summer coco 3 whitelist giveaways enter 1 join discord 2 follow amp 3 like amp rt amp tag 3 frens 24hrs,0.5555555555555556
1881,1881,2022-09-26 12:54:04+00:00,"@ahnewyear19 @TheFuturizts UK pun boleh jadi macam ni ye 😅

Hopefully Malaysia is better",uk pun boleh jadi macam ni ye hopefully malaysia is better,0.5454545454545454
1890,1890,2022-09-26 12:53:53+00:00,@ArchitectTian Padala ka nalang po ice cream. Hahaha,padala ka nalang po ice cream hahaha,0.5714285714285714
1902,1902,2022-09-26 12:53:34+00:00,@heavens1522 for sure bro ✨,sure bro,0.5
1907,1907,2022-09-26 12:53:29+00:00,@Zanele_09 Bacikwe his Last Video yama hembe,bacikwe his last video yama hembe,0.5
1913,1913,2022-09-26 12:53:25+00:00,Day 1 of Homeworkout 😪 https://t.co/Fk5pE4PnEJ,day 1 homeworkout,0.5
1931,1931,2022-09-26 12:53:11+00:00,"@BGYO_SVTeam @AlBolunan @bgyo_ph kung d ako nagkamali, nakita ko to kanina bago magkaroon ng pa #,  ung views ni TAM parang nasa 50k+
#BGYO  @bgyo_ph",kung d ako nagkamali nakita ko kanina bago magkaroon ng pa ung views ni tam parang nasa 50k,0.5882352941176471
1935,1935,2022-09-26 12:53:07+00:00,@editor_abdulbr0 @foundation Thanks bro 🤍🖤✨,thanks bro,0.5
1947,1947,2022-09-26 12:52:55+00:00,@ninjyang0903 Cute gamer maid Aqutan~,cute gamer maid aqutan,0.5
1957,1957,2022-09-26 12:52:43+00:00,I'm here for Donny and for Belle. For #DonBelle. https://t.co/wWAFX0V5kb,im here donny belle,0.5
1960,1960,2022-09-26 12:52:38+00:00,@Priyadharshi_21 😂😅 Oreo 2011 la Launched.. Apo India T20 World Cup Win pannanga... Ipo again 2022 la Relaunch Panraanga.. So Apo Intha Year India Dhaa World Cup Win Pannum nu Dhoni Solluraru...😁,oreo 2011 la launched apo india t20 world cup win pannanga ipo again 2022 la relaunch panraanga so apo intha year india dhaa world cup win pannum nu dhoni solluraru,0.5555555555555556
1966,1966,2022-09-26 12:52:34+00:00,@acidjunk No wayyyyy....🤯🤯🤯,no wayyyyy,0.5
1969,1969,2022-09-26 12:52:31+00:00,I'm here for Donny and for Belle. For #DonBelle. https://t.co/AaE3IRoeHb,im here donny belle,0.5
1977,1977,2022-09-26 12:52:23+00:00,@skia_zelle RIP Laptop-kun. Time for an upgrade Skiaa~,rip laptop kun time upgrade skiaa,0.5
1992,1992,2022-09-26 12:52:09+00:00,I'm here for Donny and for Belle. For #DonBelle. https://t.co/hkuoGKp3bY,im here donny belle,0.5
2037,2037,2022-09-26 12:51:23+00:00,I'm here for Donny and for Belle. For #DonBelle. https://t.co/W6l2fxTNad,im here donny belle,0.5
2052,2052,2022-09-26 12:51:06+00:00,I'm here for Donny and for Belle. For #DonBelle. https://t.co/jlVVRshXyI,im here donny belle,0.5
2072,2072,2022-09-26 12:50:42+00:00,I'm here for Donny and for Belle. For #DonBelle. https://t.co/Ig76ZfMnSx,im here donny belle,0.5
2078,2078,2022-09-26 12:50:34+00:00,"debbie retains her title

#debbiekeitel #womenschampion #beltmodel #beltpose #femalewrestler #womenswrestler #ottwomenschampion #overthetopwrestling #andstill #retains https://t.co/Rkn1lttBm2",debbie retains her title,0.5
2115,2115,2022-09-26 12:50:02+00:00,"Hindi na nga ako tumakbo ngayon! 
Kumain pa ako ng dinner plus nagcracrave pa ako ng Ice Cream ngayon, to bee exact Caramel Choco something ng Ben &amp; Jerry’s!

Pasend naman po kahit via grab! Hahahaha",hindi na nga ako tumakbo ngayon kumain pa ako ng dinner plus nagcracrave pa ako ng ice cream ngayon bee exact caramel choco something ng ben amp jerry s pasend naman po kahit via grab hahahaha,0.5555555555555556
2118,2118,2022-09-26 12:50:01+00:00,@carzy520187 Very cute Alice Aqutan!,very cute alice aqutan,0.5
2123,2123,2022-09-26 12:49:55+00:00,"Setia Eco Gardens @ Gelang Patah
^ Below market value RM130k
^ 2.5km to Town Park Setia Eco Garden
^ 18km to Puteri Harbour Township/ Nusa Jaya

https://t.co/BIYJrYQ57S https://t.co/zqIWG4VU5a",setia eco gardens gelang patah below market value rm130k 2 5km town park setia eco garden 18km puteri harbour township nusa jaya,0.5
2126,2126,2022-09-26 12:49:53+00:00,@WGoatney @ThatWasMessi @sportbible Its shite,its shite,0.5
2144,2144,2022-09-26 12:49:34+00:00,@NMarija1108 @OdKorone @svejasvemeni6 Uh strašno mi je kad ovako nešto pročitam 🙄🫣,uh stra no mi je kad ovako ne pro itam,0.5
2149,2149,2022-09-26 12:49:31+00:00,@ebichocopasuta Really like this hairstyle! &gt;_&lt;,really like this hairstyle gt lt,0.5
2150,2150,2022-09-26 12:49:31+00:00,I'm here for Donny and for Belle. For #DonBelle. https://t.co/9l7R10QiAo,im here donny belle,0.5
2173,2173,2022-09-26 12:49:09+00:00,👈🏻 pemarap bijak dan innocent 😌,pemarap bijak dan innocent,0.5
2181,2181,2022-09-26 12:49:01+00:00,tag lamig na tapos wala ka pang kayakap hays.,tag lamig na tapos wala ka pang kayakap hays,0.5555555555555556
2196,2196,2022-09-26 12:48:46+00:00,@TheJetSetNerd Thanks oomf.,thanks oomf,0.5
2202,2202,2022-09-26 12:48:39+00:00,"#ARMY_Borahae_BTS_on_Wevers
Nickname: Roshnicole https://t.co/se8GcJcqAh",nickname roshnicole,0.5
2241,2241,2022-09-26 12:47:57+00:00,@Tahsin18049985 @FriendlyDiver 2 against Maccabi. Warra accomplishment,2 against maccabi warra accomplishment,0.5
2261,2261,2022-09-26 12:47:40+00:00,@fm_nusantara Minta Satu lagu Gamelawan.P5Pro- Don't let me down - Javanese version ( Goleki Kon) radio station jtk,minta satu lagu gamelawan p5pro dont let me down javanese version goleki kon radio station jtk,0.5333333333333333
2265,2265,2022-09-26 12:47:36+00:00,I'm at Qatar Duty Free in Doha https://t.co/vCKwxnlPyB,im at qatar duty free doha,0.5
2286,2286,2022-09-26 12:47:14+00:00,Joffrey Velaryon ma bad,joffrey velaryon ma bad,0.5
2296,2296,2022-09-26 12:47:03+00:00,@Sutsumi069 Very cute Towa sama!,very cute towa sama,0.5
2313,2313,2022-09-26 12:46:45+00:00,@_Kanaichi_ @JinkyDadios Naman ate !! Na miss ko sila GeBo 🥰,naman ate na miss ko sila gebo,0.5714285714285714
2315,2315,2022-09-26 12:46:40+00:00,@semangkukcili Mcm aku,mcm aku,0.5
2341,2341,2022-09-26 12:46:23+00:00,Kenapa ek aku kena hadap semua benda ni 😪 penat sial nak mula dengan orang baru again again &amp; again 🙁,kenapa ek aku kena hadap semua benda ni penat sial nak mula dengan orang baru again again amp again,0.5263157894736842
