,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
887,887,2022-09-26 13:08:03+00:00,@rais4u Aur bhi jhagde hain zamane mei twitter ke jhagdon ke siwa,aur bhi jhagde hain zamane mei twitter ke jhagdon ke siwa,0.18181818181818182
1031,1031,2022-09-26 13:05:46+00:00,"Bila dah berumur, Makin malas nak fikir siapa suka kita, siapa benci kita. Buat serabut kepala.

- SKP

#quotes",bila dah berumur makin malas nak fikir siapa suka kita siapa benci kita buat serabut kepala skp,0.11764705882352941
1200,1200,2022-09-26 13:03:30+00:00,@IndiHomeCare Sudah tp failed. Katanya nomer nya dah teregistrasi. Makanya failed,sudah tp failed katanya nomer nya dah teregistrasi makanya failed,0.1
1276,1276,2022-09-26 13:02:34+00:00,@_queenmanja 1st. kene terima hakikat yg kita ni bukan ahlil nujum yg boleh nampak hati org lain..,1st kene terima hakikat yg kita ni bukan ahlil nujum yg boleh nampak hati org lain,0.13333333333333333
1322,1322,2022-09-26 13:01:58+00:00,@thvbttrfy Nasi goreng makan dengan telur mata sedap pehhh,nasi goreng makan dengan telur mata sedap pehhh,0.125
1335,1335,2022-09-26 13:01:48+00:00,"Letak nutella dalam freezer, sedap gak makan keras keras",letak nutella dalam freezer sedap gak makan keras keras,0.1111111111111111
1416,1416,2022-09-26 13:00:42+00:00,Batam Punya Air Terjun Dua Tingkat! https://t.co/tqxHP0XOGX #JalankeManaGitu,batam punya air terjun dua tingkat,0.16666666666666666
1419,1419,2022-09-26 13:00:40+00:00,@fm_nusantara Minta Satu lagu Tanah Airku-Gamelawan &amp; Gafarock Gamelawan P5PRO radio station jtk,minta satu lagu tanah airku gamelawan amp gafarock gamelawan p5pro radio station jtk,0.16666666666666666
1425,1425,2022-09-26 13:00:37+00:00,@zureinjoo Student rayuan biasanya akan masuk lewat 2 minggu,student rayuan biasanya akan masuk lewat 2 minggu,0.14285714285714285
1712,1712,2022-09-26 12:56:57+00:00,"Bila Anda ingin cepat hamil, Anda juga perlu mempraktekkan langkah-langkah yang sudah TERBUKTI disini &gt; https://t.co/slCMR6PUO1 #hamil #cepathamil",bila anda ingin cepat hamil anda juga perlu mempraktekkan langkah langkah yang sudah terbukti disini gt,0.1875
1716,1716,2022-09-26 12:56:52+00:00,Banyak komen cakap tak sedap. Tapi apa kriteria atau resepi makanan yang dapat tembus Starbucks ni?,banyak komen cakap tak sedap tapi apa kriteria atau resepi makanan yang dapat tembus starbucks ni,0.1875
1777,1777,2022-09-26 12:56:03+00:00,"Melihat Hebatnya Kampus Politeknik Batam, Spesialis IT, Animasi dan Rencana Jurusan Pramugari =&gt; https://t.co/uudJT7JqYc.",melihat hebatnya kampus politeknik batam spesialis it animasi dan rencana jurusan pramugari gt,0.15384615384615385
1778,1778,2022-09-26 12:56:03+00:00,"Brigjen Pol Agus Suharnoko Jabat Wakapolda Kepri, Penyidik Utama Kasus Sambo =&gt; https://t.co/BIPBPEzzsy.",brigjen pol agus suharnoko jabat wakapolda kepri penyidik utama kasus sambo gt,0.16666666666666666
1933,1933,2022-09-26 12:53:08+00:00,@rarr4rs Soal ny klo mangga d mkan 🙏,soal ny klo mangga d mkan,0.16666666666666666
1945,1945,2022-09-26 12:52:58+00:00,Ngntoklah. Hari ni penat bercakap sampai tersalah 🥱,ngntoklah hari ni penat bercakap sampai tersalah,0.14285714285714285
2028,2028,2022-09-26 12:51:27+00:00,"Sertai kami pada Sabtu 1 Oktober 2022, dari 9 pagi hingga 1petang untuk Maxis eKelas Usahawan yang dibawakan khas untuk usahawan tempatan secara PERCUMA di bilik Sungai Danga 206 &amp; 207 PERSADA Johor.

Daftar di https://t.co/w50edAtBFr sekarang!

3/3",sertai kami pada sabtu 1 oktober 2022 dari 9 pagi hingga 1petang untuk maxis ekelas usahawan yang dibawakan khas untuk usahawan tempatan secara percuma di bilik sungai danga 206 amp 207 persada johor daftar di sekarang 3 3,0.13333333333333333
2029,2029,2022-09-26 12:51:27+00:00,"@kdrama_menfess awal nonton sih karena chanyeol, eh keterusan soalnya seru bgt, tapi kalo ga salah inget endingnya kurang bagus deh, ini tuh ttg kecelakaan pesawat trs terdampar di pulau gitu, trs ada yng egois jg mentingin diri sendiri, mau selamat sendiri, ratenya 8/10",awal nonton sih karena chanyeol eh keterusan soalnya seru bgt tapi kalo ga salah inget endingnya kurang bagus deh ini tuh ttg kecelakaan pesawat trs terdampar di pulau gitu trs ada yng egois jg mentingin diri sendiri mau selamat sendiri ratenya 8 10,0.12195121951219512
2035,2035,2022-09-26 12:51:23+00:00,@ferdenandzerz23 @yangmuliaamanda Kita pun ada mika 💅🏻 tq kakak amanda❤️ https://t.co/y5pWPszwwo,kita pun ada mika tq kakak amanda,0.14285714285714285
2046,2046,2022-09-26 12:51:11+00:00,Hari ini banyk bgt yg buat emosi badmood. Rasa mo ngomong carut ANJINGGGGGGGGGG!!!!!!!,hari ini banyk bgt yg buat emosi badmood rasa mo ngomong carut anjingggggggggg,0.15384615384615385
2125,2125,2022-09-26 12:49:53+00:00,Lagu lagunya Libera jelas ngembaliin mood,lagu lagunya libera jelas ngembaliin mood,0.16666666666666666
2141,2141,2022-09-26 12:49:35+00:00,"PR selanjutnya tentu saja memastikan ""vendor"" ini ditunjuk &amp; berjalan sesuai aturan. 

Kalau gak salah, ya gak perlu takut.",pr selanjutnya tentu saja memastikan vendor ini ditunjuk amp berjalan sesuai aturan kalau gak salah ya gak perlu takut,0.10526315789473684
2142,2142,2022-09-26 12:49:35+00:00,"Ngga didengerin pas bicara
Dipukuli &amp; dimarahi
Dipalak
Ngga dianggap
Ngga direstuin pacaran sama cowo sängerknaben
Barang kesayangan dibanting
Lagu Favorit dihina
Lagi sendirian digangguin
Idol dihina
Teman menusuk dari belakang",ngga didengerin pas bicara dipukuli amp dimarahi dipalak ngga dianggap ngga direstuin pacaran sama cowo s ngerknaben barang kesayangan dibanting lagu favorit dihina lagi sendirian digangguin idol dihina teman menusuk dari belakang,0.15625
2151,2151,2022-09-26 12:49:30+00:00,@amsyaf2596 @Matroger92 @DrThanussha @kiran_johl29 Dia ni Dr ke? Macam tak ada nama dalam sistem.,dia ni dr ke macam tak ada nama dalam sistem,0.1
2219,2219,2022-09-26 12:48:21+00:00,"Tak ada masalah untuk parti apapun buat fundraising ni. Parti luar negara pun buat, kita apatah lagi.

Janji bukan untuk tujuan peribadi, ada audit. Settle

#NyawaDuluBaruPRU",tak ada masalah untuk parti apapun buat fundraising ni parti luar negara pun buat kita apatah lagi janji bukan untuk tujuan peribadi ada audit settle,0.16
2240,2240,2022-09-26 12:47:58+00:00,"Kalau belajar dekat upsi, apa pinjaman yg disediakan eh? Ada sesiapa tahu tak",kalau belajar dekat upsi apa pinjaman yg disediakan eh ada sesiapa tahu tak,0.15384615384615385
2246,2246,2022-09-26 12:47:52+00:00,"@yusuf_dumdum Jd mksdnya @Andiarief__ ini, kalau di internal boleh sebar hoax, asal jgn ketauan sama yg diomongin. Gitu kira2. Pak @jokowi, apa benar yg informasi yg katakan si  Andi ini?",jd mksdnya ini kalau di internal boleh sebar hoax asal jgn ketauan sama yg diomongin gitu kira2 pak apa benar yg informasi yg katakan si andi ini,0.19230769230769232
2283,2283,2022-09-26 12:47:16+00:00,"Awak, jangan bazir masa awak datang iv😅 bila orang panggil masuk keje awak tak masuk",awak jangan bazir masa awak datang iv bila orang panggil masuk keje awak tak masuk,0.13333333333333333
2289,2289,2022-09-26 12:47:13+00:00,kecik comel orangnya tapi cam garing sikit,kecik comel orangnya tapi cam garing sikit,0.14285714285714285
2353,2353,2022-09-26 12:46:13+00:00,"Ran, sehat itu mahal jd harus hati2. 
.
. 
Hati2 dg mengelolah uang
. 
. 
Hati2 dg yg dimakan
. 
. 
Hati2 kl bawa motor
. 
. 
Hati2 jg dg cuaca. JANGAN SOK JAGOAN NJIR. KAU UDAH 3 KALI BEROBAT DALAM SATU BULAN INI 😭",ran sehat itu mahal jd harus hati2 hati2 dg mengelolah uang hati2 dg yg dimakan hati2 kl bawa motor hati2 jg dg cuaca jangan sok jagoan njir kau udah 3 kali berobat dalam satu bulan ini,0.16666666666666666
2385,2385,2022-09-26 12:45:37+00:00,@ealfvela untung bukan komplotan natalie - afi ka😭,untung bukan komplotan natalie afi ka,0.16666666666666666
2431,2431,2022-09-26 12:44:58+00:00,"Geh, convince moh lang sarili moh Gelo !! Payting !! 😂",geh convince moh lang sarili moh gelo payting,0.125
2436,2436,2022-09-26 12:44:55+00:00,"Inna lillahi wainna ilaihi rojiun. Allahummaghfirlahu warhamhu wa’afihi wa’afuanhu. 

Pasti syurga buat dia..Aameen.",inna lillahi wainna ilaihi rojiun allahummaghfirlahu warhamhu wa afihi wa afuanhu pasti syurga buat dia aameen,0.125
2438,2438,2022-09-26 12:44:53+00:00,"Kabar baik, bang ~ Jangan lupo bawa tekwan sama keropok yo.. Mokaseh~ 🙏",kabar baik bang jangan lupo bawa tekwan sama keropok yo mokaseh,0.18181818181818182
2455,2455,2022-09-26 12:44:33+00:00,"@2019_gerdapri Sebutkan donk rakyat yg dimaksud. Rakyat kadrun gitu. Wong yg lain masih pada dukung @jokowi kok. Gpp demo, abisin aja tuh uang bokir. Kita ngerti kok situ dan kawan2 lg cari makan. Sok atuh lanjut. Asal jgn smp ganggu aktivitas rakyat yg asli aja ya...",sebutkan donk rakyat yg dimaksud rakyat kadrun gitu wong yg lain masih pada dukung kok gpp demo abisin aja tuh uang bokir kita ngerti kok situ dan kawan2 lg cari makan sok atuh lanjut asal jgn smp ganggu aktivitas rakyat yg asli aja ya,0.13953488372093023
2493,2493,2022-09-26 12:44:02+00:00,@H_Bakkaniy Cendol gemok. Cendol xgemok. Yg jual pun tak gemok. Maybe angin yg gemok,cendol gemok cendol xgemok yg jual pun tak gemok maybe angin yg gemok,0.15384615384615385
2520,2520,2022-09-26 12:43:34+00:00,Bisa marathon kartun &amp; ngeliat pacar,bisa marathon kartun amp ngeliat pacar,0.16666666666666666
2528,2528,2022-09-26 12:43:24+00:00,"Mengapresiasi langkah Mendikbudristek Nadiem yg hari ini menjelaskan di DPR bahwa ia salah sebut ""shadow organisation"". Yg dimaksud tim itu sesungguhnya adl vendor yg dipakai oleh tiap direktorat.

Nah lho... yg kmrn udah buru2 membela, bikin utas panjang lebar gimana dong hehee",mengapresiasi langkah mendikbudristek nadiem yg hari ini menjelaskan di dpr bahwa ia salah sebut shadow organisation yg dimaksud tim itu sesungguhnya adl vendor yg dipakai oleh tiap direktorat nah lho yg kmrn udah buru2 membela bikin utas panjang lebar gimana dong hehee,0.12195121951219512
2545,2545,2022-09-26 12:43:14+00:00,kmk gi potong buah kau kasi anjeng makan suah,kmk gi potong buah kau kasi anjeng makan suah,0.1111111111111111
2620,2620,2022-09-26 12:42:12+00:00,"@54R411 @brgsjks Boleh. Lagi senang kalau ada gambar full yang terang, jelas &amp; nyata",boleh lagi senang kalau ada gambar full yang terang jelas amp nyata,0.16666666666666666
2668,2668,2022-09-26 12:41:23+00:00,AKU KALAU DENGAN KAWAN KAWAN MEONGGG SENGAL TAK SUDAH TAPI BILA BAB BEKERJA LAGI LAGI KITA NI BANYAK URUSAN DENGAN CLIENT AKU PUNYA SERIUS FUHHH LAIN MACIAM 🤣🤣,aku kalau dengan kawan kawan meonggg sengal tak sudah tapi bila bab bekerja lagi lagi kita ni banyak urusan dengan client aku punya serius fuhhh lain maciam,0.18518518518518517
2692,2692,2022-09-26 12:41:05+00:00,@jiyupiter IH LUMAYAN BUKAN LUMAYAN LAGI ANJRITT BSISKSOSJOA AKU MAU TPI TPI AKU HARUS UJIAN LPMP DULU,ih lumayan bukan lumayan lagi anjritt bsisksosjoa aku mau tpi tpi aku harus ujian lpmp dulu,0.1875
2706,2706,2022-09-26 12:40:55+00:00,Hantu walaupun tak bertudung tapi tahu nak pakai baju labuh. Tak pernah nampak pontianak pakai baju ketat &amp; singkat. Malulahh ;),hantu walaupun tak bertudung tapi tahu nak pakai baju labuh tak pernah nampak pontianak pakai baju ketat amp singkat malulahh,0.1
2725,2725,2022-09-26 12:40:42+00:00,"Entahlah, biarkan waktu berlalu dan menghapus memori ini",entahlah biarkan waktu berlalu dan menghapus memori ini,0.125
2802,2802,2022-09-26 12:39:29+00:00,"03 Hari lagi bagi penganjuran Festival Islam &amp; Halal Antarabangsa Johor yang akan berlangsung selama 4 hari bermula dari 29 September - 2 Oktober 2022 bertempat di Persada Johor Convention Centre.
.
Ikuti facebook kami bagi mendapatkan maklumat selanjutnya. https://t.co/IufRCMVgYf",03 hari lagi bagi penganjuran festival islam amp halal antarabangsa johor yang akan berlangsung selama 4 hari bermula dari 29 september 2 oktober 2022 bertempat di persada johor convention centre ikuti facebook kami bagi mendapatkan maklumat selanjutnya,0.1875
2835,2835,2022-09-26 12:39:03+00:00,penat lah tunggu muhammad faris potong rambut emosi berterabur @Faaaarisss,penat lah tunggu muhammad faris potong rambut emosi berterabur,0.1111111111111111
2841,2841,2022-09-26 12:38:56+00:00,"@candyflower29 Hahah sama la kita,jb jgk 😂",hahah sama la kita jb jgk,0.16666666666666666
2888,2888,2022-09-26 12:38:11+00:00,"@adecco_es @Nan0Prime @Tinder_F1 @DoCtOrJ_YouTube Lloro :( , necesito currete , tengo un abuelo y unos perros que mantener 😔",lloro necesito currete tengo un abuelo y unos perros que mantener,0.18181818181818182
2917,2917,2022-09-26 12:37:49+00:00,@znnryn99 jangan laa fobia dengan aku dengan aien😭😭😭,jangan laa fobia dengan aku dengan aien,0.14285714285714285
2939,2939,2022-09-26 12:37:25+00:00,"""Dalam hidup, ada hal yang datang dengan sendirinya, dan ada hal yang harus diperjuangkan dahulu untuk mendapatkannya.""",dalam hidup ada hal yang datang dengan sendirinya dan ada hal yang harus diperjuangkan dahulu untuk mendapatkannya,0.17647058823529413
2960,2960,2022-09-26 12:37:13+00:00,"Mujhe yahaa kisiko haraana nahi... mujhe jeetna hain.
#TejasswiPrakash",mujhe yahaa kisiko haraana nahi mujhe jeetna hain,0.125
