,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
405,405,2022-09-26 13:15:00+00:00,@ashoswai Oh my god bless this sister. Bless her brother soul rest  in peace. Hare krsna,oh my god bless this sister bless her brother soul rest peace hare krsna,0.9285714285714286
445,445,2022-09-26 13:14:17+00:00,"CHEERS TO 6M🍾🍾🍾🍾🍾🍾
Really well deserved🎉 this song is just too addictive and top it with such a angelic voice, just can’t help but keep on listening to it😚😚😚😚 NN indeed is the monster rookie that’s love by many people🤭☺️

#NuNew
#NanaNu
#ฃนฃน 
#รักแท้OstคุณชายByนุนิว https://t.co/SRP1eU3hxt",cheers 6m really well deserved this song is just too addictive top it with such angelic voice just can t help but keep listening it nn indeed is monster rookie that s love by many people ost by,0.918918918918919
455,455,2022-09-26 13:14:06+00:00,I hate pms. My mood swings is like up n down and i keep crying like non stop.,i hate pms my mood swings is like up n down i keep crying like non stop,0.9411764705882353
460,460,2022-09-26 13:14:04+00:00,@Yadiq8nWHdpJeRv Do you have videos/quotes to what she says regarding Israel? Not straight labels?,do you have videos quotes what she says regarding israel not straight labels,0.9230769230769231
468,468,2022-09-26 13:13:58+00:00,"a Crested Goshawk who stopped by NUS today! this guy who seemed to know birds said these birds of prey rarely show up, so close to human activities too https://t.co/yGSMfhh4BY",crested goshawk who stopped by nus today this guy who seemed know birds said these birds prey rarely show up so close human activities too,0.96
490,490,2022-09-26 13:13:38+00:00,"#BTC
40.88 being tested
Target 41.32
Looking for a support level of 40.62
emas cross incoming may push this https://t.co/J3Pdh2YcKW",40 88 being tested target 41 32 looking support level 40 62 emas cross incoming may push this,0.9166666666666666
497,497,2022-09-26 13:13:35+00:00,"@suisei_hosimati wow, that sounds fun!  Suichan's performance are also very inspiring!",wow that sounds fun suichans performance are also very inspiring,0.9
538,538,2022-09-26 13:12:59+00:00,The right keeps saying this election is a referendum on Biden. I’m good with that. He’s done more in two years than any Republican president in modern history.,right keeps saying this election is referendum biden i m good with that he s done more two years than any republican president modern history,0.96
556,556,2022-09-26 13:12:39+00:00,"@CinderedSin2 @GenshinImpact -game. Its just a game, bro. Stop being so mad over a fictional creation. If you can make your own character with POC representation then do it instead of running your mouth. Just play your ToF, you can make your own desirable character",game its just game bro stop being so mad over fictional creation if you can make your own character with poc representation then do it instead running your mouth just play your tof you can make your own desirable character,0.925
573,573,2022-09-26 13:12:28+00:00,"May or may not have slept the entire day so now I’m left with so much energy. Chat, GG. Get ready for chaos 😂",may or may not have slept entire day so now i m left with so much energy chat gg get ready chaos,0.9545454545454546
611,611,2022-09-26 13:12:06+00:00,"DPM Wong:  ""To do it from a location where they feel is safe and secure, is hospitable, it's attractive, and they will have that security to invest their funds all over the region. Because by doing this, it helps us create jobs and opportunities for many more Singaporeans.""",dpm wong do it location where they feel is safe secure is hospitable its attractive they will have that security invest their funds all over region because by doing this it helps us create jobs opportunities many more singaporeans,0.9487179487179487
612,612,2022-09-26 13:12:06+00:00,"@pui_bwalee The way Sun was worried &amp; rush to the hospital ignoring his heart problem, &amp; how Kim who just calmed down break down again after seeing Sun. He built a wall within him when he settled himself but his world crashes again before his love 😭 #LoveAt9_EP13  https://t.co/FJoABeK0z9",way sun was worried amp rush hospital ignoring his heart problem amp how kim who just calmed down break down again after seeing sun he built wall within him when he settled himself but his world crashes again before his love,0.9024390243902439
623,623,2022-09-26 13:11:59+00:00,@gdpadhy I have come here for a media fellowship. I'll be back on Friday 🙂,i have come here media fellowship ill be back friday,0.9
655,655,2022-09-26 13:11:29+00:00,"@JusttheZooofUs As for colugos being able to lick their own eyeballs, I've seen it before myself. There's an article published by our local newspaper with an accompanying video that briefly shows this eyeball-licking (at 1:30):

https://t.co/Iar3gdhoDt",as colugos being able lick their own eyeballs ive seen it before myself theres article published by our local newspaper with accompanying video that briefly shows this eyeball licking at 1 30,0.9
731,731,2022-09-26 13:10:25+00:00,Just posted a photo @ The Sail at Marina Bay•Marina Boulevard•Singapore Condominium https://t.co/82hWZwF6KH,just posted photo sail at marina bay marina boulevard singapore condominium,0.9090909090909091
739,739,2022-09-26 13:10:19+00:00,"Poor customer service 

Products are sub-standard, had poor experience 

The only product which has stood the test so far is Dant Kanti",poor customer service products are sub standard had poor experience only product which has stood test so far is dant kanti,0.9047619047619048
754,754,2022-09-26 13:10:01+00:00,"Smokers, how do you smoke at home without annoying your neighbours? Smoking in HDB flats has always been a touchy issue. How can we come to an agreement that would satisfy both sides? https://t.co/Z6lVPzSgus",smokers how do you smoke at home without annoying your neighbours smoking hdb flats has always been touchy issue how can we come agreement that would satisfy both sides,0.9310344827586207
757,757,2022-09-26 13:09:56+00:00,In so much pain cause of the damn fever that I am having. Ugh!!,so much pain cause damn fever that i am having ugh,0.9090909090909091
794,794,2022-09-26 13:09:17+00:00,"@livmusicby That's really scary, I am happy your dad is ok &amp; getting healthy. Even more frightening when you were so far apart.",thats really scary i am happy your dad is ok amp getting healthy even more frightening when you were so far apart,0.9090909090909091
799,799,2022-09-26 13:09:13+00:00,"Just curious what’s even the point of going to token2049? It’s going to be the same people talking about the same stuff on Twitter.

*perhaps make sense for a newbie to network but otherwise 🤷‍♂️",just curious what s even point going token2049 it s going be same people talking about same stuff twitter perhaps make sense newbie network but otherwise,0.96
806,806,2022-09-26 13:09:09+00:00,"Doesn’t matter where you’re from, if you are interested and want to expand your skill sets in this space, apply to join the up and rising project right now 🙌🏻",doesn t matter where you re if you are interested want expand your skill sets this space apply join up rising project right now,0.9583333333333334
807,807,2022-09-26 13:09:08+00:00,@taroobat Lucky.. I don’t think any of my classmates are bbh fans,lucky i don t think any my classmates are bbh fans,0.9090909090909091
808,808,2022-09-26 13:09:06+00:00,"@lastmjs @dfinity @ICLighthouse @sonic_ooo @ICPSwap Keeper is an abstract concept, it can be a smart contract or a data provider with staked tokens.",keeper is abstract concept it can be smart contract or data provider with staked tokens,0.9333333333333333
847,847,2022-09-26 13:08:40+00:00,@repdarrellissa That’s exactly what it is. And it should be. He’s accomplished more in two years than the last 2 Republican presidents managed to accomplish in 12 years.,that s exactly what it is it should be he s accomplished more two years than last 2 republican presidents managed accomplish 12 years,0.9545454545454546
848,848,2022-09-26 13:08:40+00:00,"Stage is set for #HPEDiscoverMore #HPEDiscoverMoreSingapore.  Look forward to seeing #HPE Singapore customers and partners face-to-face after a long time. 
Meet #HPEFS team tomorrow at #MBS and learn how we can help you accelerate migration to #HPEGreenLake, #sustainably! https://t.co/6thTp1MeLj",stage is set look forward seeing singapore customers partners face face after long time meet team tomorrow at learn how we can help you accelerate migration,0.9615384615384616
857,857,2022-09-26 13:08:30+00:00,@ChannelNewsAsia It make me really sick everytime I read something like that.,it make me really sick everytime i read something like that,0.9090909090909091
876,876,2022-09-26 13:08:14+00:00,"@JusttheZooofUs And yes, the Singapore Zoo is located on the edge of a nature reserve, so we get wild colugos living among the trees and wooded areas within the zoo grounds. I always look out for them during my visits, here's one I saw during my last visit, next to our Asian Elephant enclosure: https://t.co/mw7y03jNDf",yes singapore zoo is located edge nature reserve so we get wild colugos living among trees wooded areas within zoo grounds i always look out them during my visits heres one i saw during my last visit next our asian elephant enclosure,0.9285714285714286
898,898,2022-09-26 13:07:48+00:00,"@lastmjs @SpiderMonkeyllc @dominic_bucher @ICLighthouse @dfinity @sonic_ooo @ICPSwap ICOracle is mainly used for Canister internal calls, but of course off-chain applications can also query consensus or authenticated data.
The role of the Keeper is to submit data to ICOracle, either from off-chain or from the canister https calls.",icoracle is mainly used canister internal calls but course off chain applications can also query consensus or authenticated data role keeper is submit data icoracle either off chain or canister calls,0.9032258064516129
906,906,2022-09-26 13:07:39+00:00,@miiko_owo My art teacher said something about using very dark blue… 🤔,my art teacher said something about using very dark blue,0.9
907,907,2022-09-26 13:07:38+00:00,Successful court challenge could be possible if 377A is not repealed: Law Soc forum panelists https://t.co/xL2MJOFCbB https://t.co/TEkggbqsqc,successful court challenge could be possible if 377a is not repealed law soc forum panelists,0.9285714285714286
981,981,2022-09-26 13:06:32+00:00,@ItsJezie @brokeBLINK___ @Kpopshots__ @rzdwicy @chartdata @BLACKPINK Hello solo and group not same  then only weeks to promote your so funny focus on your ggroup,hello solo group not same then only weeks promote your so funny focus your ggroup,0.9333333333333333
989,989,2022-09-26 13:06:24+00:00,"How much has Ohm cried for this two episodes for Kim? His eyes are swollen from all the tears 🥺 he really did a good job, I’m impressed #LoveAt9_EP13 https://t.co/p9uuNIC1JI",how much has ohm cried this two episodes kim his eyes are swollen all tears he really did good job i m impressed,0.9565217391304348
1019,1019,2022-09-26 13:05:59+00:00,Global base oils supply surplus likely to linger as slowing demand prompts sellers to clear overhang in export markets. Asia Group I supply set to tighten https://t.co/ACy8QlEXCh,global base oils supply surplus likely linger as slowing demand prompts sellers clear overhang export markets asia group i supply set tighten,0.9090909090909091
1033,1033,2022-09-26 13:05:44+00:00,Many.@NancyDaffodils @Krithiga_Selva @intellectaround @Preethiitalks since we have interacted more.will also be missing @roshini_ani @Devikum71499890 @BeingHu94216048 @Front_Man13,many since we have interacted more will also be missing,0.9
1048,1048,2022-09-26 13:05:32+00:00,i hate how my mind tells me that smth is wrong when nth bad is actually happening,i hate how my mind tells me that smth is wrong when nth bad is actually happening,0.9411764705882353
1068,1068,2022-09-26 13:05:20+00:00,Even the best-laid plans can get torn asunder without warning.... More for Aquarius https://t.co/M9GnOJApGn,even best laid plans can get torn asunder without warning more aquarius,0.9166666666666666
1082,1082,2022-09-26 13:05:03+00:00,"@ChowPong Got also. But it means folks must make an extra effort to scan it. Take out phones fumble with the camera app, by then maybe don’t want to talk to me anymore 😂",got also but it means folks must make extra effort scan it take out phones fumble with camera app by then maybe don t want talk me anymore,0.9285714285714286
1106,1106,2022-09-26 13:04:47+00:00,How people in Twitter Singapore talks about each other as if they are talking about same people. https://t.co/eP9WiX1m2r,how people twitter singapore talks about each other as if they are talking about same people,0.9375
1107,1107,2022-09-26 13:04:46+00:00,"NCT 127 엔시티 127 ‘Faster’ Dance Practice

you can see his dance moves look even more smooth during practice 

#JAEHYUN #재현 #ジェヒョン 
#NCT127 #Faster 
#NCT127_질주_2Baddies https://t.co/1O3MxO0eNz",nct 127 127 faster dance practice you can see his dance moves look even more smooth during practice 2baddies,0.9375
1115,1115,2022-09-26 13:04:39+00:00,"imagine calling the ambulance for my brother and the person asking qns insinuating that my brother is faking it so he doesn't have to book in....mans is barely breathing, his eyes are red watery and rolling back u can only see the whites of his eyes and u say that shit to me?",imagine calling ambulance my brother person asking qns insinuating that my brother is faking it so he doesnt have book mans is barely breathing his eyes are red watery rolling back u can only see whites his eyes u say that shit me,0.9069767441860465
1119,1119,2022-09-26 13:04:36+00:00,"People have plenty of blessings to share with you, provided yo... More for Gemini https://t.co/ftgraH6Oc3",people have plenty blessings share with you provided yo more gemini,0.9090909090909091
1120,1120,2022-09-26 13:04:35+00:00,The world is even bigger than usual. There's probably plenty f... More for Leo https://t.co/xhUtxoOeX0,world is even bigger than usual theres probably plenty f more leo,0.9166666666666666
1126,1126,2022-09-26 13:04:31+00:00,A wake-up call is the order of the day! You can happily let lo... More for Scorpio https://t.co/SCNNCYZSjG,wake up call is order day you can happily let lo more scorpio,0.9230769230769231
1131,1131,2022-09-26 13:04:27+00:00,"People have plenty of blessings to share with you, provided yo... More for Gemini https://t.co/LVZ1DJtOwa",people have plenty blessings share with you provided yo more gemini,0.9090909090909091
1135,1135,2022-09-26 13:04:24+00:00,"@DeanPet21549441 @Ivebeenherebef1 @peace_toad @kieramax4 @TuckerCarlson The AZ and J&amp;J vaccines do have an extremely rare risk of blood clots, but the risk is higher from covid. When doctors and scientists say the vaccines are safe and effective they don’t mean 100%, not sure why people have this ‘has to be 100% otherwise it’s worthless’ mentality",az j amp j vaccines do have extremely rare risk blood clots but risk is higher covid when doctors scientists say vaccines are safe effective they don t mean 100 not sure why people have this has be 100 otherwise it s worthless mentality,0.9523809523809523
1138,1138,2022-09-26 13:04:20+00:00,"People have plenty of blessings to share with you, provided yo... More for Gemini https://t.co/4taf8X7Mp3",people have plenty blessings share with you provided yo more gemini,0.9090909090909091
1146,1146,2022-09-26 13:04:14+00:00,"One of favourite 140sec in this EP. The anxious worried looking Sun rushing to come and see Kim ignoring his own heart condition, and the 2nd breakdown of Kim upon seeing Sun. 😭he’s devastated, he kept crying saying he has no one else now 🥺 Kim, you still have Sun!#LoveAt9_EP13 https://t.co/FJoABesXx9",one favourite 140sec this ep anxious worried looking sun rushing come see kim ignoring his own heart condition 2nd breakdown kim upon seeing sun he s devastated he kept crying saying he has no one else now kim you still have sun,0.9
1151,1151,2022-09-26 13:04:12+00:00,"@lucahjin That's very good camera work Lucah. Also yes, it is beautiful",thats very good camera work lucah also yes it is beautiful,0.9090909090909091
1163,1163,2022-09-26 13:03:58+00:00,"You can have your cake and eat it too, Sagittarius! The univer... More for Sagittarius https://t.co/Q7Dk6yR2qF",you can have your cake eat it too sagittarius univer more sagittarius,0.9166666666666666
1165,1165,2022-09-26 13:03:57+00:00,These fur skins are dyed black or dark brown and are used for military caps and hearth-rugs.,these fur skins are dyed black or dark brown are used military caps hearth rugs,0.9333333333333333
1166,1166,2022-09-26 13:03:57+00:00,"People have plenty of blessings to share with you, provided yo... More for Gemini https://t.co/BvqP3w9ACS",people have plenty blessings share with you provided yo more gemini,0.9090909090909091
1167,1167,2022-09-26 13:03:56+00:00,Even the best-laid plans can get torn asunder without warning.... More for Aquarius https://t.co/hpkc7vGWGZ,even best laid plans can get torn asunder without warning more aquarius,0.9166666666666666
1168,1168,2022-09-26 13:03:56+00:00,"People have plenty of blessings to share with you, provided yo... More for Gemini https://t.co/kLLWFGfeRX",people have plenty blessings share with you provided yo more gemini,0.9090909090909091
1175,1175,2022-09-26 13:03:50+00:00,"You can have your cake and eat it too, Sagittarius! The univer... More for Sagittarius https://t.co/11hMEW0cUR",you can have your cake eat it too sagittarius univer more sagittarius,0.9166666666666666
1178,1178,2022-09-26 13:03:49+00:00,A wake-up call is the order of the day! You can happily let lo... More for Scorpio https://t.co/qP5pe2ULEa,wake up call is order day you can happily let lo more scorpio,0.9230769230769231
1181,1181,2022-09-26 13:03:44+00:00,Sometimes the strongest people are the ones who fight battles nobody knows.,sometimes strongest people are ones who fight battles nobody knows,0.9
1185,1185,2022-09-26 13:03:41+00:00,The line between reality and fantasy could be wavering. While ... More for Taurus https://t.co/tu5va72TwN,line between reality fantasy could be wavering while more taurus,0.9
1202,1202,2022-09-26 13:03:28+00:00,A wake-up call is the order of the day! You can happily let lo... More for Scorpio https://t.co/IjSh5FCwRe,wake up call is order day you can happily let lo more scorpio,0.9230769230769231
1205,1205,2022-09-26 13:03:27+00:00,"People have plenty of blessings to share with you, provided yo... More for Gemini https://t.co/1UeycDfvRq",people have plenty blessings share with you provided yo more gemini,0.9090909090909091
1215,1215,2022-09-26 13:03:20+00:00,The world is even bigger than usual. There's probably plenty f... More for Leo https://t.co/4GsPSVO19D,world is even bigger than usual theres probably plenty f more leo,0.9166666666666666
1221,1221,2022-09-26 13:03:14+00:00,The world is even bigger than usual. There's probably plenty f... More for Leo https://t.co/vTj3YEOXm0,world is even bigger than usual theres probably plenty f more leo,0.9166666666666666
1222,1222,2022-09-26 13:03:14+00:00,"People have plenty of blessings to share with you, provided yo... More for Gemini https://t.co/mP4YebwybA",people have plenty blessings share with you provided yo more gemini,0.9090909090909091
1238,1238,2022-09-26 13:02:57+00:00,"@DeanPet21549441 @Ivebeenherebef1 @peace_toad @kieramax4 @TuckerCarlson Tucker made the claim in April 2021, well before delta and omicron and boosters. In any case, the studies you cite show that boosters restore effectiveness. Boosters are common with most vaccines so I don’t know why people would think these are any different.",tucker made claim april 2021 well before delta omicron boosters any case studies you cite show that boosters restore effectiveness boosters are common with most vaccines so i don t know why people would think these are any different,0.9736842105263158
1239,1239,2022-09-26 13:02:56+00:00,"People have plenty of blessings to share with you, provided yo... More for Gemini https://t.co/mbbzTSlvAP",people have plenty blessings share with you provided yo more gemini,0.9090909090909091
1242,1242,2022-09-26 13:02:55+00:00,@andy_brown4430 Ots like a heist in Grand Theft Auto where you choose the option where you need to steal as much as you can as fast as you can.,ots like heist grand theft auto where you choose option where you need steal as much as you can as fast as you can,0.9166666666666666
1246,1246,2022-09-26 13:02:53+00:00,"No suffering as of now.Even if I suffer ,it will be in silence (I meant I won’t express in social media but def to my hubby)",no suffering as now even if i suffer it will be silence i meant i won t express social media but def my hubby,0.9583333333333334
1248,1248,2022-09-26 13:02:52+00:00,A wake-up call is the order of the day! You can happily let lo... More for Scorpio https://t.co/SLah2tgav7,wake up call is order day you can happily let lo more scorpio,0.9230769230769231
1254,1254,2022-09-26 13:02:49+00:00,"also, last monday’s stream was absolutely insane! it was one of my best streams yet and it was all thanks to the you guys from REALITY🥰 i really appreciate you and y’all inspire me to continue streaming ❤️ https://t.co/8ArULdCSdm",also last monday s stream was absolutely insane it was one my best streams yet it was all thanks you guys reality i really appreciate you y all inspire me continue streaming,0.96875
1256,1256,2022-09-26 13:02:48+00:00,A wake-up call is the order of the day! You can happily let lo... More for Scorpio https://t.co/KzLkCTqQYY,wake up call is order day you can happily let lo more scorpio,0.9230769230769231
1272,1272,2022-09-26 13:02:38+00:00,The world is even bigger than usual. There's probably plenty f... More for Leo https://t.co/nuFxQZ6guN,world is even bigger than usual theres probably plenty f more leo,0.9166666666666666
1274,1274,2022-09-26 13:02:35+00:00,A wake-up call is the order of the day! You can happily let lo... More for Scorpio https://t.co/oh5MgeVmhB,wake up call is order day you can happily let lo more scorpio,0.9230769230769231
1279,1279,2022-09-26 13:02:33+00:00,@AlinejadMasih It's so sad to see you all fighting and dying for a right that the rest of us take for granted.  It is so wrong.. I wish you all hope and may your cause prevail to stop all the unfairness just because you are born women.,its so sad see you all fighting dying right that rest us take granted it is so wrong i wish you all hope may your cause prevail stop all unfairness just because you are born women,0.9722222222222222
1283,1283,2022-09-26 13:02:32+00:00,"Starting today begins the nine days of festivities marking the arrival of Goddess Durga. Celebrated with great enthusiasm all over the country, these nine days are dedicated to worshipping the feminine divine or ""Shakti"" the life-giving force https://t.co/tMUTrjZSlh
#art #rtistiq https://t.co/hOXckAhK71",starting today begins nine days festivities marking arrival goddess durga celebrated with great enthusiasm all over country these nine days are dedicated worshipping feminine divine or shakti life giving force,0.9
1285,1285,2022-09-26 13:02:32+00:00,The line between reality and fantasy could be wavering. While ... More for Taurus https://t.co/IcxbWEbX3m,line between reality fantasy could be wavering while more taurus,0.9
1292,1292,2022-09-26 13:02:24+00:00,just realized that my mouth being itchy after eating certain foods is not normal and probably means that I’m mildly allergic to those things HAHA,just realized that my mouth being itchy after eating certain foods is not normal probably means that i m mildly allergic those things haha,0.9166666666666666
1293,1293,2022-09-26 13:02:21+00:00,"Wondering how many products you should start with for your online store? In this post, we discuss the pros and cons of starting with a small or large product line, and provide some tips for finding the sweet spot for your business.

https://t.co/dMNAenklwb

#ecommercewithpenny https://t.co/jWDJkUPcvq",wondering how many products you should start with your online store this post we discuss pros cons starting with small or large product line provide some tips finding sweet spot your business,0.96875
1294,1294,2022-09-26 13:02:20+00:00,The world is even bigger than usual. There's probably plenty f... More for Leo https://t.co/CZkMbpXiSH,world is even bigger than usual theres probably plenty f more leo,0.9166666666666666
1295,1295,2022-09-26 13:02:20+00:00,@asthelowo thank u owo u're too kind ♥️♥️ love seeing u around!!,thank u owo ure too kind love seeing u around,0.9
1317,1317,2022-09-26 13:02:02+00:00,"@ZombiePowder245 @cronos_chain I feel they benchmark the gas fees to a competitor‘s. In a bull market people may not feel it. But now, I think people are more careful with spending especially when it affects ROI. Cronos got to hear feedback from users and adjust accordingly",i feel they benchmark gas fees competitor s bull market people may not feel it but now i think people are more careful with spending especially when it affects roi cronos got hear feedback users adjust accordingly,0.9459459459459459
1319,1319,2022-09-26 13:02:00+00:00,A wake-up call is the order of the day! You can happily let lo... More for Scorpio https://t.co/HOkdKFojSJ,wake up call is order day you can happily let lo more scorpio,0.9230769230769231
1323,1323,2022-09-26 13:01:57+00:00,"The mutual action of electrified bodies, for example, is affected by their relative or absolute motion.9AZ",mutual action electrified bodies example is affected by their relative or absolute motion 9az,0.9230769230769231
1330,1330,2022-09-26 13:01:50+00:00,@gaesumin @ika1306 @Anlly10340984 @mrsvb__ @chartdata @BLACKPINK Focus on your sale album girl bts never sale there album still on the top😅😅😅,focus your sale album girl bts never sale there album still top,0.9166666666666666
1331,1331,2022-09-26 13:01:49+00:00,"@lastmjs @dfinity @ICLighthouse @sonic_ooo @ICPSwap Yes.
We have designed it for a wide range of scenarios, including crypto market quotes, weather, flights, sporting events and more, and even government department data disclosure.",yes we have designed it wide range scenarios including crypto market quotes weather flights sporting events more even government department data disclosure,0.9090909090909091
1389,1389,2022-09-26 13:01:06+00:00,"@star_maluleke Bona!!! 😭😭😭😭 Listen!! I mean!! You understand!! Please!! 

That's the full package... Limited edition... It comes but once in a lifetime.",bona listen i mean you understand please thats full package limited edition it comes but once lifetime,0.9411764705882353
1409,1409,2022-09-26 13:00:47+00:00,"2⃣ 2 days left! Are you guys ready?
🙋‍♂️ We know we are! 
✅ Join #Coinstore at @Token2049
👀 See you at booth M-10!
📅 Happening on 28-29 September in #Singapore

#Coinstore #Token2049 #Events #Expo https://t.co/5QXviWxx6t",2 2 days left are you guys ready we know we are join at see you at booth m 10 happening 28 29 september,0.9473684210526315
1439,1439,2022-09-26 13:00:28+00:00,"@ArsensNation @arsenaharonyan No idea why i want wl so bad
like u guys said, ""for fun"" 👀",no idea why i want wl so bad like u guys said fun,0.9230769230769231
1443,1443,2022-09-26 13:00:25+00:00,"The timing has never been right so far, but I would love to someday go back to school and get an MFA in writing. I know it's expensive and impractical but it's something I've always wanted to do.
I think I'm going to go ahead and add it to my five year goals. I mean, why not?",timing has never been right so far but i would love someday go back school get mfa writing i know its expensive impractical but its something ive always wanted do i think im going go ahead add it my five year goals i mean why not,0.9130434782608695
